"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0049989","plos one","2012-11-27T00:00:00Z","Kizee A Etienne; John Gillece; Remy Hilsabeck; Jim M Schupp; Rebecca Colman; Shawn R Lockhart; Lalitha Gade; Elizabeth H Thompson; Deanna A Sutton; Robyn Neblett-Fanfair; Benjamin J Park; George Turabelidze; Paul Keim; Mary E Brandt; Eszter Deak; David M Engelthaler","Centers for Disease Control and Prevention, Atlanta, Georgia, United States of America; Translational Genomics Research Institute, Flagstaff, Arizona, United States of America; Department of Pathology, University of Texas Health Science Center, San Antonio, Texas, United States of America; Missouri Department of Health, Saint Louis, Missouri, United States of America","Conceived and designed the experiments: JG RH JMS RC DME. Performed the experiments: KAE JG RH JMS SRL LG. Analyzed the data: JG RC DME. Contributed reagents/materials/analysis tools: EHT DAS PK MEB RNF BJP GT. Wrote the paper: KAE ED JG JMS DME.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0004343","plos one","2009-02-02T00:00:00Z","Arnaud Beduneau; Zhiya Ma; Cassi B Grotepas; Alexander Kabanov; Barrett E Rabinow; Nan Gong; R Lee Mosley; Huanyu Dou; Michael D Boska; Howard E Gendelman","Department of Pharmacology and Experimental Neuroscience, University of Nebraska Medical Center, Omaha, Nebraska, United States of America; Department of Pharmaceutical Sciences, University of Nebraska Medical Center, Omaha, Nebraska, United States of America; Department of Radiology, University of Nebraska Medical Center, Omaha, Nebraska, United States of America; Center for Neurovirology and Neurodegenerative Disorders, University of Nebraska Medical Center, Omaha, Nebraska, United States of America; Center for Drug Delivery and Nanomedicine, University of Nebraska Medical Center, Omaha, Nebraska, United States of America; Baxter Healthcare Corporation, Round Lake, Illinois, United States of America","Conceived and designed the experiments: AB ZM AK BR MB HEG. Performed the experiments: AB ZM CG NG HD MB. Analyzed the data: AB ZM CG RLM HD MB HEG. Contributed reagents/materials/analysis tools: ZM BR. Wrote the paper: AB RLM MB HEG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0072910","plos one","2013-09-05T00:00:00Z","Hongyan Dai; Guofen Han; Yujiao Yan; Feng Zhang; Zhongchi Liu; Xiaoming Li; Wenran Li; Yue Ma; He Li; Yuexue Liu; Zhihong Zhang","College of Horticulture, Shenyang Agricultural University, Shenyang, China; College of Bioscience and Biotechnology, Shenyang Agricultural University, Shenyang, China; Department of Cell Biology and Molecular Genetics, University of Maryland, College Park, Maryland, United States of America","Conceived and designed the experiments: HYD ZHZ. Performed the experiments: HYD GFH YJY. Analyzed the data: ZHZ HYD GFH YJY FZ XML WRL. Contributed reagents/materials/analysis tools: YM HL YXL. Wrote the paper: ZHZ ZCL.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0049979","plos one","2012-11-29T00:00:00Z","Gemma Palazzolo; Peter Horvath; Marcy Zenobi-Wong","Cartilage Engineering+Regeneration Department of Health Sciences and Technology, ETH Zurich, Zurich, Switzerland; Light Microscopy and Screening Centre, ETH Zurich, Zurich, Switzerland","Conceived and designed the experiments: GP MZW. Performed the experiments: GP MZW. Analyzed the data: GP PH. Wrote the paper: GP PH MZW.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0095566","plos one","2014-04-17T00:00:00Z","Michael J O’Sullivan; Nobuaki Hirota; James G Martin","Meakins-Christie Laboratories, Department of Medicine, McGill University and McGill University Health Centre Research Institute, Montréal, Canada","Conceived and designed the experiments: MJO NH JGM. Performed the experiments: MJO. Analyzed the data: MJO. Contributed reagents/materials/analysis tools: MJO NH JGM. Wrote the paper: MJO JGM.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0072901","plos one","2013-08-20T00:00:00Z","Shoichi Matsuda; Huan Liu; Atsushi Kouzuma; Kazuya Watanabe; Kazuhito Hashimoto; Shuji Nakanishi","Department of Applied Chemistry, the University of Tokyo, Tokyo, Japan; Research Center for Advanced Science and Technology, the University of Tokyo, Tokyo, Japan; Exploratory Research for Advanced Technology/Japan Science and Technology Agency, HASHIMOTO Light Energy Conversion Project, Tokyo, Japan; School of Life Sciences, Tokyo University of Pharmacy and Life Sciences, Hachioji, Tokyo, Japan","Conceived and designed the experiments: SM HL KH SN. Performed the experiments: SM HL. Analyzed the data: SM HL SN. Contributed reagents/materials/analysis tools: AK KW. Wrote the manuscript: SM KH SN.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0152150","plos one","2016-03-22T00:00:00Z","Trevor Steward; Maria Picó-Pérez; Fernanda Mata; Ignacio Martínez-Zalacaín; Marta Cano; Oren Contreras-Rodríguez; Fernando Fernández-Aranda; Murat Yucel; Carles Soriano-Mas; Antonio Verdejo-García","Department of Psychiatry, Bellvitge University Hospital-IDIBELL, Barcelona, Spain; Department of Clinical Sciences, School of Medicine, University of Barcelona, Barcelona, Spain; School of Psychological Sciences and Monash Institute of Cognitive and Clinical Neurosciences, Monash University, Melbourne, Australia; CIBER Salud Mental (CIBERsam), Instituto Salud Carlos III (ISCIII), Barcelona, Spain; Department of Psychobiology and Methodology in Health Sciences, Universitat Autònoma de Barcelona, Barcelona, Spain; CIBER Fisiopatología de la Obesidad y Nutrición (CIBERObn), Instituto Salud Carlos III (ISCIII), Barcelona, Spain","Conceived and designed the experiments: CSM AVG. Performed the experiments: FM. Analyzed the data: MPP TS IMZ MC CSM OCR. Contributed reagents/materials/analysis tools: MC IMZ OCR. Wrote the paper: CSM FFA MY AVG TS MPP.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0142131","plos one","2015-12-02T00:00:00Z","Denise Saßenroth; Antje Meyer; Bastian Salewsky; Martin Kroh; Kristina Norman; Elisabeth Steinhagen-Thiessen; Ilja Demuth","Research Infrastructure 'Socio-Economic Panel (SOEP)' at the German Institute for Economic Research (DIW Berlin), Berlin, Germany; Humboldt University (HUB), Berlin, Germany; The Berlin Aging Study II; Research Group on Geriatrics, Charité –Universitätsmedizin Berlin, Berlin, Germany; Institute of Medical and Human Genetics, Charité –Universitätsmedizin Berlin, Berlin, Germany","Conceived and designed the experiments: ID DS. Performed the experiments: AM BS. Analyzed the data: DS. Contributed reagents/materials/analysis tools: MK EST. Wrote the paper: ID DS KN.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0016032","plos one","2011-01-12T00:00:00Z","Richard J Perrin; Rebecca Craig-Schapiro; James P Malone; Aarti R Shah; Petra Gilmore; Alan E Davis; Catherine M Roe; Elaine R Peskind; Ge Li; Douglas R Galasko; Christopher M Clark; Joseph F Quinn; Jeffrey A Kaye; John C Morris; David M Holtzman; R Reid Townsend; Anne M Fagan","Division of Neuropathology, Washington University School of Medicine, St. Louis, Missouri, United States of America; Department of Pathology and Immunology, Washington University School of Medicine, St. Louis, Missouri, United States of America; Knight Alzheimer's Disease Research Center, Washington University School of Medicine, St. Louis, Missouri, United States of America; Department of Neurology, Washington University School of Medicine, St. Louis, Missouri, United States of America; Department of Medicine, Washington University School of Medicine, St. Louis, Missouri, United States of America; Division of Metabolism and Proteomics Center, Washington University School of Medicine, St. Louis, Missouri, United States of America; Hope Center for Neurological Disorders, Washington University School of Medicine, St. Louis, Missouri, United States of America; Department of Veterans Affairs Northwest Network Mental Illness Research, Education, and Clinical Center, University of Washington School of Medicine, Seattle, Washington, United States of America; Department of Psychiatry and Behavioral Sciences, University of Washington School of Medicine, Seattle, Washington, United States of America; Department of Neurosciences, University of California at San Diego, San Diego, California, United States of America; Department of Neurology, University of Pennsylvania, Philadelphia, Pennsylvania, United States of America; Alzheimer's Disease Center, University of Pennsylvania, Philadelphia, Pennsylvania, United States of America; Avid Radiopharmaceuticals, Philadelphia, Pennsylvania, United States of America; Layton Aging and Alzheimer's Disease Center, Oregon Health Science University, Portland, Oregon, United States of America","Conceived and designed the experiments: RJP RC-S DMH JCM AMF RRT. Performed the experiments: RJP RC-S JPM AED PG RRT ARS. Analyzed the data: RJP RC-S JPM AED PG RRT ARS CMR DMH AMF. Contributed reagents/materials/analysis tools: RRT ERP GL DRG CMC JFQ JAK DMH JCM AMF. Wrote the paper: RJP RC-S JPM RRT. All authors revised the manuscript for important intellectual content and gave final approval of the version to be published.","D.M.H. co-founded C2N Diagnostics, is on the scientific advisory board of C2N Diagnostics, En Vivo, and Satori, consulted for Pfizer, and receives grants that did not support this work from Eli Lilly, Pfizer, and Astra-Zeneca. J.C.M. has consulted for Astra Zeneca, Genentech, and Merck, has received honoraria from ANA Soriano lecture, payment from Journal Watch for preparation of other manuscripts, royalties from Blackwell Publishers and Taylor and Francis, and travel funding for ANA meeting Baltimore. C.M.C. became emeritus at University of Pennsylvania on January 1, 2010, and now works for Avid Radiopharmaceuticals, which did not provide any funding for this study, and did not have any involvement or influence in data production, data analysis, decision to publish, or manuscript preparation. None of the above stated competing interests alter our adherence to all the PLoS ONE policies on sharing data and materials."
"10.1371/journal.pone.0072913","plos one","2013-09-10T00:00:00Z","Wei Xin; Wei Wei; Zhiqin Lin; Xiaoxia Zhang; Hongxia Yang; Tao Zhang; Bin Li; Shuhua Mi","Department of Cardiology, Beijing Anzhen Hospital, Capital Medical University, Beijing, China; Department of Pathophysiology, School of Medicine, Nankai University, Tianjin, China; Department of Cardiovascular Medicine, Affiliated Hospital of Guiyang Medical College, Guizhou, China","Conceived and designed the experiments: WX SM. Performed the experiments: WX WW ZL XZ HY BL TZ. Analyzed the data: WX WW ZL XZ HY BL TZ. Contributed reagents/materials/analysis tools: WX WW SM. Wrote the paper: WX WW ZL SM.","The authors have declared that no competing interests exist."
