"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0101662","plos one","2014-07-02T00:00:00Z","Adhish S Walvekar; Rajarshi Choudhury; Narayan S Punekar","Department of Biosciences and Bioengineering, Indian Institute of Technology Bombay, Mumbai, Maharashtra, India","Conceived and designed the experiments: ASW RC NSP. Performed the experiments: ASW RC. Analyzed the data: ASW RC NSP. Contributed reagents/materials/analysis tools: ASW RC NSP. Contributed to the writing of the manuscript: ASW NSP.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0113224","plos one","2014-12-09T00:00:00Z","Julio Bacarizo; Sergio Martinez-Rodriguez; Jose Manuel Martin-Garcia; Montserrat Andujar-Sanchez; Emilia Ortiz-Salmeron; Jose Luis Neira; Ana Camara-Artigas","Department of Chemistry and Physics, Research Centre for Agricultural and Food Biotechnology (BITAL), University of Almería, Agrifood Campus of International Excellence (ceiA3), 04120, Almería, Spain; Department of Physical Chemistry, Faculty of Sciences, University of Granada, 18071, Granada, Spain; Department of Chemistry and Biochemistry, Arizona State University, Tempe, Arizona, 85287, United States of America; Instituto de Biología Molecular y Celular, Universidad Miguel Hernández, 03202, Elche (Alicante), Spain; Biocomputation and Complex Systems Physics Institute, 50009, Zaragoza, Spain","Conceived and designed the experiments: ACA JLN JB. Performed the experiments: ACA JB SMR JLN MAS EOS JMMG. Analyzed the data: ACA JB JLN SMR. Contributed reagents/materials/analysis tools: ACA JB JLN JMMG. Wrote the paper: ACA JLN SMR.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0101660","plos one","2014-07-14T00:00:00Z","Eric L Voorn; Merel A Brehm; Anita Beelen; Arnold de Haan; Frans Nollet; Karin H L Gerrits","Department of Rehabilitation, Academic Medical Center, University of Amsterdam, Amsterdam, The Netherlands; MOVE Research Institute Amsterdam, Faculty of Human Movement Sciences, VU University Amsterdam, Amsterdam, The Netherlands","Conceived and designed the experiments: EV MB AB AdH FN KG. Performed the experiments: EV. Analyzed the data: EV MB. Contributed reagents/materials/analysis tools: EV MB. Contributed to the writing of the manuscript: EV MB AB AdH FN KG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0147836","plos one","2016-01-25T00:00:00Z","Eva Anna Zeestraten; Philip Benjamin; Christian Lambert; Andrew John Lawrence; Owen Alan Williams; Robin Guy Morris; Thomas Richard Barrick; Hugh Stephen Markus","Neuroscience Research Centre, Cardiovascular and Cell Sciences Research Institute, St George's, University of London, London, United Kingdom; Department of Radiology, Charing Cross Hospital campus, Imperial College NHS trust, London, United Kingdom; Stroke Research Group, Clinical Neurosciences, University of Cambridge, Cambridge, United Kingdom; Department of Psychology, King's College Institute of Psychiatry, Psychology, and Neuroscience, London, United Kingdom","Conceived and designed the experiments: HSM TRB. Performed the experiments: EAZ PB AJL CL. Analyzed the data: EAZ PB OAW. Contributed reagents/materials/analysis tools: CL AJL TRB. Wrote the paper: EAZ PB CL AJL RGM TRB HSM.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0011933","plos one","2010-08-17T00:00:00Z","Namhee Kim; Prem K Goel; Madalina E Tivarus; Ashleigh Hillier; David Q Beversdorf","Department of Statistics, The Ohio State University, Columbus, Ohio, United States of America; Department of Imaging Science and the Rochester Center for Brain Imaging, University of Rochester, Rochester, New York, United States of America; Department of Psychology, University of Massachusetts-Lowell, Lowell, Massachusetts, United States of America; Departments of Radiology, Neurology and Psychology, University of Missouri, Columbia, Missouri, United States of America; The Thompson Center, University of Missouri, Columbia, Missouri, United States of America","Conceived and designed the experiments: MET AH DQB. Performed the experiments: MET AH DQB. Analyzed the data: NK PG MET DQB. Contributed reagents/materials/analysis tools: NK PG. Wrote the paper: NK PG DQB.","This study was funded in part by the National Alliance for Autism Research (now Autism Speaks), which is a privately funded research foundation. This does not alter the authors' adherence to all the PLoS ONE policies on sharing data and materials, as detailed online in the guide for authors."
"10.1371/journal.pone.0137246","plos one","2015-09-08T00:00:00Z","Wei-Chang Yeh; Chyh-Ming Lai","Department of Industrial Engineering and Engineering Management, National Tsing Hua University, Hsinchu City, Taiwan","Conceived and designed the experiments: WCY CML. Performed the experiments: CML. Analyzed the data: CML. Contributed reagents/materials/analysis tools: WCY. Wrote the paper: CML.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0056683","plos one","2013-02-18T00:00:00Z","Alice Toniolo; Carola Buccellati; Christian Pinna; Rosa Maria Gaion; Angelo Sala; Chiara Bolego","Department of Pharmaceutical and Pharmacological Sciences, University of Padova, Padova, Italy; Dipartimento di Scienze Farmacologiche e Biomolecolari, Università di Milano, Milano, Italy; IBIM, Consiglio Nazionale delle Ricerche, Palermo, Italy","Critically revised the ms: AS C. Bolego RMG AT C. Buccellati CP. Conceived and designed the experiments: AS C. Bolego. Performed the experiments: AT C. Buccellati CP. Analyzed the data: C. Bolego AS. Wrote the paper: AS C. Bolego.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0045101","none","2012-09-28T00:00:00Z","Yi Li; Hui Liu; Jing Wang; Yan Li; Guo-Pei Yu; Xie-Min Ma; Ming-Hui Liang; Jun Zhang; Lue Ping Zhao","Peking University Medical Informatics Center, Peking University, Beijing, People’s Republic of China; Department of Hospital Management of Peking University Health Science Center, Neurology Department of Peking University First Hospital, Peking University, Beijing, People’s Republic of China; School of Public Health, Peking University Health Science Center, Peking University, Beijing, People’s Republic of China; Institute of Hospital Management of the Ministry of Health, Beijing, People’s Republic of China; Department of Hospital Management of Peking University Health Science Center, Neurology Department of Peking University Third Hospital, Peking University, Beijing, People’s Republic of China","Conceived and designed the experiments: Yi Li JZ LPZ. Analyzed the data: Yi Li HL JW Yan Li GPY JZ LPZ. Contributed reagents/materials/analysis tools: XMM MHL. Wrote the paper: Yi Li GPY JZ LPZ.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0068053","plos one","2013-07-02T00:00:00Z","Xi Lu; Xinyi Yang; Xue Li; Yun Lu; Zhitao Ren; Longyin Zhao; Xinxin Hu; Jiandong Jiang; Xuefu You","Institute of Medicinal Biotechnology, Chinese Academy of Medical Sciences and Peking Union Medical College, Beijing, China; Beijing Standard Herbs Medical Science and Technology Development Co. LTD., Beijing, China","Conceived and designed the experiments: X. You JJ X. Lu X. Yang. Performed the experiments: X. Lu X. Yang X. Li YL ZR XH. Analyzed the data: X. Yang X. Lu X. You. Contributed reagents/materials/analysis tools: LZ. Wrote the paper: X. Lu X. Yang.","LZ holds equity interest in Beijing Standard Herbs Medical Science & Technology Development Co. LTD. The company will provide sodium houttuyfonate upon request. The company didn’t participated in the design or execution of this study or writing the manuscript. This does not alter the authors' adherence to all the PLOS ONE policies on sharing data and materials. There are no other relevant declarations relating to employment, consultancy, patents, products in development or marketed products."
"10.1371/journal.pone.0137245","plos one","2015-09-04T00:00:00Z","Guang Yang; Qingli Cheng; Sheng Liu; Jiahui Zhao","Department of Geriatric Nephrology, Chinese People’s Liberation Army General Hospital, State Key Laboratory of Kidney Disease, Beijing, China","Conceived and designed the experiments: QC GY. Performed the experiments: QC GY SL JZ. Analyzed the data: QC. Contributed reagents/materials/analysis tools: QC GY SL JZ. Wrote the paper: QC GY.","The authors have declared that no competing interests exist."
