"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0089484","plos one","2014-02-21T00:00:00Z","Kohei Nishitani; Masahiko Kobayashi; Hiroshi Kuroki; Koji Mori; Takaaki Shirai; Tsuyoshi Satake; Shinnichiro Nakamura; Ryuzo Arai; Yasuaki Nakagawa; Takashi Nakamura; Shuichi Matsuda","Department of Orthopaedic Surgery, Graduate School of Medicine, Kyoto University, Kyoto, Japan; Department of Physical Therapy, Human Health Sciences, Graduate School of Medicine, Kyoto University, Kyoto, Japan; Department of Applied Medical Engineering Science, Graduate School of Medicine, Yamaguchi University, Ube, Japan; Department of Orthopaedic surgery, National Hospital Organization Kyoto Medical Center, Kyoto, Japan","Conceived and designed the experiments: KN MK YN. Performed the experiments: KN T. Shirai T. Satake. Analyzed the data: KN MK HK. Contributed reagents/materials/analysis tools: HK KM SN RA TN SM. Wrote the paper: KN MK.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0010981","plos one","2010-06-08T00:00:00Z","Alexander Hoare; Stephen J Kerr; Kiat Ruxrungtham; Jintanat Ananworanich; Matthew G Law; David A Cooper; Praphan Phanuphak; David P Wilson","National Centre in HIV Epidemiology and Clinical Research, The University of New South Wales, Sydney, Australia; The HIV Netherlands Australia Thailand Research Collaboration, The Thai Red Cross AIDS Research Centre, Bangkok, Thailand; Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand","Conceived and designed the experiments: DPW. Performed the experiments: AH. Analyzed the data: AH. Wrote the paper: AH SK KR JA ML DAC PP DPW. Supervised the project: DPW. Provided data to inform the mathematical model: SK. Provided advice and assisted in the interpretation and presentation of results: KR JA ML DAC PP.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0136153","plos one","2015-08-27T00:00:00Z","Djim-adjim Tabo; Sophie A Granier; Colette D Diguimbaye; Muriel Marault; Anne Brisabois; Baïzina Mama; Yves Millemann","Faculté des Sciences Exactes et Appliquées (FSEA), Université de N’Djamena, N’Djamena, Chad; Université Paris-Est, ENVA, Unité MASQ (Microbiologie des Aliments, Sécurité et Qualité), Maisons Alfort, France; Université Paris-Est, ANSES, Laboratoire de Sécurité des Aliments, Mission Antibiorésistance, Maisons-Alfort, France; Laboratoire de Recherches Vétérinaires et Zootechniques de Farcha (LRVZ/ F), N’Djamena, Chad","Conceived and designed the experiments: DT SAG CDD AB YM. Performed the experiments: DT SAG MM BM. Analyzed the data: DT SAG YM. Wrote the paper: DT SAG CDD MM AB BM YM.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0055576","plos one","2013-02-05T00:00:00Z","Yue-Li Sun; Jun-Jiang Chen; Priyank Kumar; Kang Chen; Kamlesh Sodani; Atish Patel; Yang-Lu Chen; Si-Dong Chen; Wen-Qi Jiang; Zhe-Sheng Chen","State Key Laboratory of Oncology in South China, Guangzhou, Guangdong, People's Republic of China; Department of Medical Oncology, Sun Yat-sen University Cancer Center, Guangzhou, Guangdong, People's Republic of China; Department of Pharmaceutical Sciences, College of Pharmacy and Health Sciences, St. John's University, Queens, New York, United States of America; Guangdong Key Laboratory for Molecular Epidemiology, School of Public Health, Guangdong Pharmaceutical University, Guangzhou, Guangdong, People's Republic of China; Department of Obstetrics and Gynecology, Wayne State University School of Medicine, Detroit, Michigan, United States of America; Perinatology Research Branch, Eunice Kennedy Shriver National Institute of Child Health and Human Development, National Institutes of Health, Bethesda, Maryland, United States of America; Montgomery High School, Skillman, New Jersey, United States of America","Conceived and designed the experiments: YLS WQJ SDC ZSC. Performed the experiments: YLS JJC PK KC KS AP YLC. Analyzed the data: YLS JJC. Contributed reagents/materials/analysis tools: YLS SDC KC WQJ ZSC. Wrote the paper: YLS JJC KC YLC ZSC.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0055592","plos one","2013-01-31T00:00:00Z","Martin Teraa; Ralf W Sprengers; Peter E Westerweel; Hendrik Gremmels; Marie-José T H Goumans; Tom Teerlink; Frans L Moll; Marianne C Verhaar","Department of Nephrology & Hypertension, University Medical Center Utrecht, Utrecht, The Netherlands; Department of Vascular Surgery, University Medical Center Utrecht, Utrecht, The Netherlands; Department of Radiology, University Medical Center Utrecht, Utrecht, The Netherlands; Department of Haematology, University Medical Center Utrecht, Utrecht, The Netherlands; Department of Molecular Cell Biology, Leiden University Medical Center, Leiden, The Netherlands; Department of Clinical Chemistry, VU University Medical Center, Amsterdam, The Netherlands","Interpretation of the data: MT RS PW HG MG TT FM MV. Critical revision of the article for intellectual content: MT RS PW HG MG TT FM MV. Final approval of the manuscript: MT RS PW HG MG TT FM MV. Conceived and designed the experiments: MT RS HG FM MV. Performed the experiments: MT RS HG. Analyzed the data: MT RS. Contributed reagents/materials/analysis tools: TT. Wrote the paper: MT RS MV.","Author Marie-José T.H. Goumans is a PLOS ONE Editorial Board Member. This does not alter the authors' adherence to all the PLOS ONE policies on sharing data and materials."
"10.1371/journal.pone.0125042","plos one","2015-04-27T00:00:00Z","Michaela Holá; Miloš Ježek; Tomáš Kušta; Michaela Košatová","Department of Game Management and Wildlife Biology, Faculty of Forestry and Wood Sciences, Czech University of Life Sciences Prague, Prague, Czech Republic; Department of Ecology, Faculty of Environmental Sciences, Czech University of Life Sciences Prague, Prague, Czech Republic","Conceived and designed the experiments: MH MJ TK MK. Performed the experiments: MH MJ TK MK. Analyzed the data: MH MJ. Contributed reagents/materials/analysis tools: MH MJ TK. Wrote the paper: MH MJ TK MK.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0043918","none","2012-09-04T00:00:00Z","Xiuxiu Li; Xue Xu; Jinan Wang; Hua Yu; Xia Wang; Hongjun Yang; Haiyu Xu; Shihuan Tang; Yan Li; Ling Yang; Luqi Huang; Yonghua Wang; Shengli Yang","Bioinformatics Center, College of Life Sciences, Northwest A&F University, Yangling, Shaanxi, China; Institute of Chinese Materia Medica, China Academy of Chinese Medical Sciences, Beijing, China; School of Chemical Engineering, Dalian University of Technology, Dalian, Liaoning, China; Lab of Pharmaceutical Resource Discovery, Dalian Institute of Chemical Physics, Chinese Academy of Sciences, Dalian, Liaoning, China","Conceived and designed the experiments: YHW XXL LY LQH. Performed the experiments: XXL JNW HY YHW. Analyzed the data: XXL JNW HY YHW. Contributed reagents/materials/analysis tools: YL LY SLY. Wrote the paper: XXL XX XW HJY HYX SHT YHW LQH.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0136164","plos one","2015-08-27T00:00:00Z","Juan-Antonio García-Carmona; Daymi M Camejo; Pilar Almela; Ana Jiménez; María-Victoria Milanés; Francisca Sevilla; María-Luisa Laorden","Department of Pharmacology, Faculty of Medicine, University of Murcia, Murcia, Spain; Department of Stress Biology and Plant Pathology, CEBAS-CSIC, Murcia, Spain","Conceived and designed the experiments: MLL. Performed the experiments: JAGC DMC PA AJ. Analyzed the data: JAGC DMC PA AJ. Wrote the paper: MLL. Provided critical revision of the manuscript: MVM FS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0010992","plos one","2010-06-07T00:00:00Z","Vici Varghese; Elijah Wang; Farbod Babrzadeh; Michael H Bachmann; Rajin Shahriar; Tommy Liu; Svetlana Jean M Mappala; Baback Gharizadeh; W Jeffrey Fessel; David Katzenstein; Seble Kassaye; Robert W Shafer","Department of Medicine, Stanford University School of Medicine, Stanford, California, United States of America; Stanford Genome Technology Center, Stanford University School of Medicine, Stanford, California, United States of America; Department of Pediatrics, Stanford University School of Medicine, Stanford, California, United States of America; Clinical Trials Unit, Kaiser-Permanente Medical Care Program-Northern California, San Francisco, California, United States of America","Conceived and designed the experiments: VV EW FB MHB RS TFL SJMM BG WJF DK SK RWS. Performed the experiments: VV EW FB SJMM. Analyzed the data: VV EW FB MHB RS TFL SJMM BG WJF DK SK RWS. Contributed reagents/materials/analysis tools: VV EW FB MHB RS TFL BG WJF DK SK RWS. Wrote the paper: VV EW FB MHB RS TFL SJMM BG WJF DK SK RWS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0089499","plos one","2014-02-21T00:00:00Z","Ezio Portis; Lorenzo Barchi; Laura Toppino; Sergio Lanteri; Nazzareno Acciarri; Nazzareno Felicioni; Fabio Fusari; Valeria Barbierato; Fabio Cericola; Giampiero Valè; Giuseppe Leonardo Rotino","DISAFA - Plant Genetics and Breeding, University of Torino, Grugliasco, Torino, Italy; Consiglio per la Ricerca e Sperimentazione in Agricoltura - CRA-ORL, Research Unit for Vegetable Crops, Montanaso Lombardo, Lodi, Italy; Consiglio per la Ricerca e Sperimentazione in Agricoltura - CRA-ORA, Research Unit for Vegetable Crops, Monsampolo del Tronto, Ascoli Piceno, Italy; Consiglio per la Ricerca e Sperimentazione in Agricoltura - CRA-GPG, Genomic Research Centre, Fiorenzuola d’Arda, Piacenza, Italy; Consiglio per la Ricerca e Sperimentazione in Agricoltura - CRA-RIS, Rice Research Unit, Vercelli, Italy","Conceived and designed the experiments: SL GLR. Contributed reagents/materials/analysis tools: NA LT GLR. Wrote the paper: SL GLR EP LB LT GV. Performed traits evaluation over the two experimental fields: GLR LT NA NF FF VB. Performed QTL analysis: EP LB FC. Performed candidate gene analysis: LB GV.","The authors have declared that no competing interests exist."
