"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0131390","plos one","2015-09-01T00:00:00Z","Michael D Hill; Renee H Martin; Yuko Y Palesch; Claudia S Moy; Diego Tamariz; Karla J Ryckborst; Elizabeth B Jones; David Weisman; Creed Pettigrew; Myron D Ginsberg","Departments of Clinical Neurosciences, Medicine, Radiology and Community Health Sciences, Hotchkiss Brain Institute, Cumming School of Medicine, University of Calgary, Calgary, AB, Canada; Department of Public Health Sciences, Medical University of South Carolina, Charleston, South Carolina, United States of America; Office of Clinical Research, National Institute of Neurological Disorders and Stroke, National Institutes of Health, Bethesda, Maryland, United States of America; Department of Neurology, University of Miami Miller School of Medicine, Miami, Florida, United States of America; Department of Clinical Neurosciences, Cumming School of Medicine, University of Calgary, Calgary, AB, Canada; Department of Emergency Medicine, University of Texas Health Science Center at Houston, Houston, Texas, United States of America; Abington Neurological Associates, Abington, Pennsylvania, United States of America; Department of Neurology and Sanders-Brown Center on Aging, University of Kentucky, Lexington, Kentuck, United States of America","Conceived and designed the experiments: MDH MG YYP RHM CSM KJR DT. Performed the experiments: MDH KJR EBJ DW CP MDG. Analyzed the data: MDH RHM YYP MDG. Contributed reagents/materials/analysis tools: RHM YYP. Wrote the paper: MDH RHM YYP CSM DT KJR EBJ DW CP MDG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0107960","plos one","2014-10-15T00:00:00Z","Ning-Ping Foo; Jer-Hao Chang; Shih-Bin Su; Kow-Tong Chen; Ching-Fa Cheng; Pei-Chung Chen; Tsung-Yi Lin; How-Ran Guo","Department of Emergency Medicine, China Medical University-An Nan Hospital, Taichung, Taiwan; Department of Environmental and Occupational Health College of Medicine, National Cheng Kung University, Tainan, Taiwan; Department of Emergency Medicine, Ditmanson Medical Foundation, Chiayi Christian Hospital, Chia-Yi, Taiwan; Department of Occupational Therapy, College of Medicine, National Cheng Kung University, Tainan, Taiwan; Department of Occupational Medicine, Chi-Mei Medical Center, Tainan, Taiwan; Department of Leisure, Recreation and Tourism Management, Southern Taiwan University of Science and Technology, Tainan, Taiwan; Department of Public Health, College of Medicine, National Cheng Kung University, Tainan, Taiwan; Department of Occupational Medicine, Tainan Municipal Hospital, Tainan, Taiwan; Division of Emergency Medical Services, Tainan City Fire Bureau, Tainan, Taiwan; Department of Mechanical Engineering, Southern Taiwan University of Science and Technology,Tainan, Taiwan; Department of Occupational and Environmental Medicine, National Cheng Kung University Hospital, Tainan, Taiwan","Conceived and designed the experiments: NPF CFC PCC TYL HRG. Performed the experiments: NPF JHC SBS KTC CFC PCC TYL HRG. Analyzed the data: NPF HRG. Contributed reagents/materials/analysis tools: NPF JHC CFC PCC TYL HRG. Wrote the paper: NPF JHC SBS KTC CFC PCC TYL HRG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0153175","plos one","2016-04-07T00:00:00Z","Shengjun Nie; Huilian Xu","International Nature Farming Research Center, Hata 5632, Matsumoto-city, Nagano 390–1401, Japan","Conceived and designed the experiments: SN HX. Performed the experiments: SN. Analyzed the data: SN HX. Contributed reagents/materials/analysis tools: SN HX. Wrote the paper: SN HX.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0016837","plos one","2011-02-24T00:00:00Z","Leslie A Gillum; Christopher Gouveia; E Ray Dorsey; Mark Pletcher; Colin D Mathers; Charles E McCulloch; S Claiborne Johnston","Department of Neurology, University of California San Francisco, San Francisco, California, United States of America; Department of Epidemiology and Biostatistics, University of California San Francisco, San Francisco, California, United States of America; Department of Neurology, Johns Hopkins University Medical Center, Baltimore, Maryland, United States of America; Department of Health Statistics and Informatics, World Health Organization, Geneva, Switzerland","Conceived and designed the experiments: LAG ERD MP CDM SCJ. Analyzed the data: LAG SCJ. Contributed reagents/materials/analysis tools: LAG CEM SCJ. Wrote the paper: LAG SCJ. Acquisition of data: LAG CG CDM SCJ. Critical revision for intellectual content: LAG ERD MP CDM CEM SCJ. Study Supervision: SCJ LAG. Obtained funding: LAG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0039437","plos one","2012-06-25T00:00:00Z","Andrea C Tricco; Erin Lillie; Charlene Soobiah; Laure Perrier; Sharon E Straus","Li Ka Shing Knowledge Institute of St Michael’s Hospital, Toronto, Ontario, Canada; Child Health Evaluative Sciences, The Hospital for Sick Children, Toronto, Ontario, Canada; Continuing Education and Professional Development, University of Toronto, Toronto, Ontario, Canada; Division of Geriatrics, Faculty of Medicine, University of Toronto, Toronto, Ontario, Canada","Conceived and designed the experiments: ACT SES. Performed the experiments: EL CS LP ACT. Analyzed the data: ACT SES. Wrote the paper: ACT EL CS LP SES.","The authors have the following interests: ACT has been a paid consultant to examine cross-protection of non-influenza vaccine types for GlaxoSmithKline. This does not alter the authors' adherence to all the PLoS ONE policies on sharing data and materials. The other authors have nothing to declare."
"10.1371/journal.pone.0027886","plos one","2011-12-15T00:00:00Z","Mike J Downey; Danuta M Jeziorska; Sascha Ott; T Katherine Tamai; Georgy Koentges; Keith W Vance; Till Bretschneider","Molecular Organisation and Assembly in Cells, University of Warwick, Coventry, United Kingdom; School of Life Sciences, University of Warwick, Coventry, United Kingdom; Warwick Systems Biology Centre, University of Warwick, Coventry, United Kingdom; Department of Cell and Developmental Biology, University College London, London, United Kingdom","Conceived and designed the experiments: MJD DMJ SO GK KWV TB. Performed the experiments: MJD DMJ KWV. Analyzed the data: MJD TB. Contributed reagents/materials/analysis tools: DMJ SO GK KWV TKT. Wrote the paper: MJD TB.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0153198","plos one","2016-04-07T00:00:00Z","David J DiSilvestro; Emiliano Melgar-Bermudez; Rumana Yasmeen; Paolo Fadda; L James Lee; Anuradha Kalyanasundaram; Chen L Gilor; Ouliana Ziouzenkova","Department of Human Sciences, The Ohio State University, Columbus, Ohio, 43210, United States of America; Genomics Shared Resource, Comprehensive Cancer Center, The Ohio State University, Columbus, Ohio, 43210, United States of America; NSF Nanoscale Science and Engineering Center for Affordable Nanoengineering of Polymeric Biomedical Devices, The Ohio State University, Columbus, Ohio, United States of America; Department of Physiology and Cell Biology, Davis Heart and Lung Research Institute, The Ohio State University, Columbus, Ohio, 43210, United States of America; Veterinary Clinical Sciences, The Ohio State University, Columbus, Ohio, 43210, United States of America","Conceived and designed the experiments: DJD LJL OZ. Performed the experiments: DJD EMB RY PF CLG. Analyzed the data: DJD OZ. Contributed reagents/materials/analysis tools: LJL AK. Wrote the paper: DJD OZ. Edited manuscript: LJL AK EMB RY PF CLG.","The funding by pharmacological company Novo Nordisk and other funding organizations did not alter our adherence to PLOS ONE policies on sharing data and materials (as detailed online in our guide for authors http://www.PLOSone.org/static/editorial.action#competing)."
"10.1371/journal.pone.0027885","plos one","2012-02-24T00:00:00Z","Nicholas E Burger; Daniel Kopf; Connor P Spreng; Joanne Yoong; Neeraj Sood","RAND Corporation, Arlington, Virginia, United States of America; Department of Economics, London School of Economics, London, United Kingdom; The World Bank, Washington, D.C., United States of America; School of Pharmacy, University of Southern California, Los Angeles, California, United States of America","Conceived and designed the experiments: NEB DK CPS JY NS. Performed the experiments: NEB DK. Analyzed the data: NEB CPS JY NS. Wrote the paper: NEB CPS JY NS. Survey data management: DK.","Authors affiliated with RAND are working on other, unrelated research funded by the World Bank. One of the authors (Spreng) is employed by the World Bank, who funded the research. This does not alter the authors' adherence to all the PLoS ONE policies on sharing data and materials."
"10.1371/journal.pone.0119585","plos one","2015-03-16T00:00:00Z","Rosana Arizmendi-Mejía; Cristina Linares; Joaquim Garrabou; Agostinho Antunes; Enric Ballesteros; Emma Cebrian; David Díaz; Jean-Baptiste Ledoux","Departament d´Ecologia, Facultat de Biologia, Universitat de Barcelona, Avinguda Diagonal 643, 08028, Barcelona, Spain; Institut de Ciències del Mar (ICM-CSIC), Passeig Marítim de la Barceloneta 37-49, 08003, Barcelona, Spain; CIMAR/CIIMAR, Centro Interdisciplinar de Investigação Marinha e Ambiental, Universidade do Porto, Rua dos Bragas 177, 4050-123, Porto, Portugal; Departamento de Biologia, Faculdade de Ciências, Universidade do Porto, Rua do Campo Alegre, 4169-007, Porto, Portugal; Centre d’Estudis Avançats de Blanes (CSIC), Accés Cala St. Francesc 14, 17300, Blanes, Spain; Instituto Español de Oceanografia, C/ Moll de Ponent s/n, 07015, Palma de Mallorca, Spain","Conceived and designed the experiments: RAM CL JG JBL. Performed the experiments: RAM JBL. Analyzed the data: RAM CL JBL. Contributed reagents/materials/analysis tools: CL JG EB EC DD. Wrote the paper: RAM CL JG AA EB EC DD JBL.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0039435","plos one","2012-07-17T00:00:00Z","Donald M Carter; Hai-Rong Lu; Chalise E Bloom; Corey J Crevar; Joshua L Cherry; David J Lipman; Ted M Ross","Center for Vaccine Research, School of Medicine, University of Pittsburgh, Pittsburgh, Pennsylvania, United States of America; Graduate Program in Immunology, School of Medicine, University of Pittsburgh, Pittsburgh, Pennsylvania, United States of America; Department of Microbiology and Molecular Genetics, School of Medicine, University of Pittsburgh, Pittsburgh, Pennsylvania, United States of America; National Center for Biotechnology Information, National Library of Medicine, National Institutes of Health, Bethesda, Maryland, United States of America","Conceived and designed the experiments: DMC JLC DJL TMR. Performed the experiments: DMC HL CEB CJC. Analyzed the data: DMC CJC JLC DJL TMR. Contributed reagents/materials/analysis tools: DMC JLC DJL TMR. Wrote the paper: DMC JLC DJL TMR.","The authors have declared that no competing interests exist."
