"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0040530","plos one","2012-07-06T00:00:00Z","Danijela Markovic; Jörg Freyhof; Christian Wolter","Leibniz-Institute of Freshwater Ecology and Inland Fisheries, Berlin, Germany","Conceived and designed the experiments: DM. Performed the experiments: DM. Analyzed the data: DM. Contributed reagents/materials/analysis tools: DM. Wrote the paper: DM JF CW.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0120733","plos one","2015-03-30T00:00:00Z","Yong Huang; Haijun Deng; Xuefeng Shan; Xuyang Gong; Xiaosong Li; Zen Tu; Quanxin Long; Ailong Huang","The Second Affiliated Hospital and the Key Laboratory of Molecular Biology of Infectious Diseases of the Chinese Ministry of Education, Chongqing Medical University, Yuzhong, Chongqing, China; Department of Clinical Laboratory, Second Affiliated Hospital, Chongqing Medical University, Yuzhong, Chongqing, China; The Department of Pharmacy, the First Affiliated Hospital, Chongqing Medical University, Yuzhong, Chongqing, China; Collaborative Innovation Center for diagnosis and treatment of infectious diseases, Hangzhou, China","Conceived and designed the experiments: QL AH. Performed the experiments: YH XS XG XL ZT. Analyzed the data: YH HD QL AH. Contributed reagents/materials/analysis tools: HD ZT. Wrote the paper: YH QL AH.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0120735","plos one","2015-03-25T00:00:00Z","Yanbo Zhou; An Zeng; Wei-Hong Wang","College of Computer Science and Technology, Zhejiang University of Technology, Hangzhou, P. R. China; School of Systems Science, Beijing Normal University, Beijing, P. R. China","Conceived and designed the experiments: YZ AZ. Performed the experiments: YZ. Analyzed the data: YZ AZ WW. Contributed reagents/materials/analysis tools: YZ WW. Wrote the paper: YZ AZ.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0120734","plos one","2015-03-20T00:00:00Z","Kirsty Wienand; Karen Shires","Division of Haematology, University of Cape Town, Cape Town, South Africa; Division of Haematology, National Health Laboratory Services/Groote Schuur Hospital, Cape Town, South Africa","Conceived and designed the experiments: KS KW. Performed the experiments: KW. Analyzed the data: KS KW. Contributed reagents/materials/analysis tools: KS. Wrote the paper: KS KW.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0051976","plos one","2012-12-19T00:00:00Z","Min Qi; Jun Chen; Xiaoxue Sun; Xuwei Deng; Yuan Niu; Ping Xie","Donghu Experimental Station of Lake Ecosystems, State Key Laboratory of Freshwater Ecology and Biotechnology of China, Institute of Hydrobiology, Chinese Academy of Sciences, Wuhan, Hubei, People’s Republic of China; Fisheries College of Huazhong Agricultural University, Wuhan, Hubei, People’s Republic of China","Conceived and designed the experiments: MQ JC PX. Performed the experiments: MQ XS XD YN. Analyzed the data: MQ. Contributed reagents/materials/analysis tools: PX JC. Wrote the paper: MQ.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0074878","plos one","2013-10-03T00:00:00Z","Tine Curk; Davide Marenduzzo; Jure Dobnikar","Department of Chemistry, University of Cambridge, Cambridge, United Kingdom; Department of Physics, University of Edinburgh, Edinburgh, United Kingdom; Department of Theoretical Physics, Jožef Stefan Institute, Ljubljana, Slovenia","Conceived and designed the experiments: DM JD. Performed the experiments: TC. Analyzed the data: TC DM JD. Contributed reagents/materials/analysis tools: TC DM JD. Wrote the paper: TC DM JD.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0051963","plos one","2013-01-16T00:00:00Z","Loren C Denlinger; Elizabeth A B Kelly; Ann M Dodge; John G McCartney; Keith C Meyer; Richard D Cornwell; Mary Jo Jackson; Michael D Evans; Nizar N Jarjour","Allergy, Pulmonary and Critical Care Division, Department of Medicine, University of Wisconsin, Madison, Wisconsin, United States of America; Department of Biostatistics and Medical Informatics, University of Wisconsin, Madison, Wisconsin, United States of America","Conceived and designed the experiments: EAK NNJ. Performed the experiments: LCD EAK AMD KCM RDC MJJ NNJ. Analyzed the data: LCD EAK JGM MDE NNJ. Contributed reagents/materials/analysis tools: MDE. Wrote the paper: LCD EAK JGM NNJ.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0132218","plos one","2015-07-22T00:00:00Z","Levente L Orbán; Sylvain Chartier","School of Psychology, University of Ottawa, Ottawa, Ont., Canada","Conceived and designed the experiments: LLO SC. Performed the experiments: LLO. Analyzed the data: LLO. Contributed reagents/materials/analysis tools: LLO. Wrote the paper: LLO.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0040526","plos one","2012-07-12T00:00:00Z","Guillermo Rodrigo; Javier Carrera; Virgina Ruiz-Ferrer; Francisco J del Toro; César Llave; Olivier Voinnet; Santiago F Elena","Instituto de Biología Molecular y Celular de Plantas, Consejo Superior de Investigaciones Científicas - Universidad Politécnica de Valencia, València, Spain; Instituto ITACA, Universidad Politécnica de Valencia, València, Spain; Institut de Biologie Moléculaire des Plantes, CNRS, Strasbourg, France; Centro de Investigaciones Biológicas, CSIC, Madrid, Spain; Santa Fe Institute, Santa Fe, New Mexico, United States of America","Conceived and designed the experiments: SFE. Performed the experiments: GR JC. Analyzed the data: SFE GR JC. Contributed reagents/materials/analysis tools: VRF FJdT CL OV. Wrote the paper: SFE GR JC OV.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0029071","plos one","2011-12-16T00:00:00Z","Romana Limberger; Stephen A Wickham","Department of Organismic Biology, University of Salzburg, Salzburg, Austria","Conceived and designed the experiments: SAW. Performed the experiments: RL. Analyzed the data: RL. Contributed reagents/materials/analysis tools: RL SAW. Wrote the paper: RL SAW.","The authors have declared that no competing interests exist."
