"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0018072","plos one","2011-03-28T00:00:00Z","Xiu-Huai Liu; Wenqin Xu; Jill Russ; Lee E Eiden; Maribeth V Eiden","Section on Molecular Neuroscience, Laboratory of Cellular and Molecular Regulation, National Institute of Mental Health, National Institutes of Health, Bethesda, Maryland, United States of America; Section on Directed Gene Transfer, Laboratory of Cellular and Molecular Regulation, National Institute of Mental Health, National Institutes of Health, Bethesda, Maryland, United States of America","Conceived and designed the experiments: LEE MVE XHL. Performed the experiments: XHL JR WX LEE. Analyzed the data: LEE MVE XHL WX. Contributed reagents/materials/analysis tools: MVE. Wrote the paper: LEE MVE XHL.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0052452","plos one","2012-12-27T00:00:00Z","Ntobeko B A Ntusi; Motasim Badri; Hoosain Khalfey; Andrew Whitelaw; Stephen Oliver; Jenna Piercy; Richard Raine; Ivan Joubert; Keertan Dheda","The Cardiac Clinic, Department of Medicine, Groote Schuur Hospital and University of Cape Town, Cape Town, South Africa; Lung Infection and Immunity Unit, Division of Pulmonology & Clinical Immunology, Department of Medicine, Groote Schuur Hospital and University of Cape Town, Cape Town, South Africa; Department of Critical Care, Groote Schuur Hospital and University of Cape Town, Cape Town, South Africa; Department of Microbiology and National Health Laboratory Service, Groote Schuur Hospital and University of Cape Town, Cape Town, South Africa","Conceived and designed the experiments: KD NN. Performed the experiments: NN. Analyzed the data: NN MB HK KD. Wrote the paper: NN MB HK AW SO JP RR IJ KD. Serves as guarantor of this work: KD.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0029424","plos one","2012-01-03T00:00:00Z","Farda Barandeh; Phuong-Lan Nguyen; Rajiv Kumar; Gary J Iacobucci; Michelle L Kuznicki; Andrew Kosterman; Earl J Bergey; Paras N Prasad; Shermali Gunawardena","Department of Biological Sciences, The State University of New York at Buffalo, Buffalo, New York, United States of America; Institute of Lasers, Photonics and Biophotonics, The State University of New York at Buffalo, Buffalo, New York, United States of America","Conceived and designed the experiments: FB PLN RK GJI MLK AK EJB PNP SG. Performed the experiments: FB PLN RK GJI MLK AK. Analyzed the data: FB PLN GJI AK SG. Wrote the paper: RK EJB SG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0121149","plos one","2015-04-07T00:00:00Z","Ivan de Paola; Luciano Pirone; Maddalena Palmieri; Nicole Balasco; Luciana Esposito; Luigi Russo; Daniela Mazzà; Lucia Di Marcotullio; Sonia Di Gaetano; Gaetano Malgieri; Luigi Vitagliano; Emilia Pedone; Laura Zaccaro","Institute of Biostructures and Bioimaging, C.N.R., Napoli, Italy; Institute of Crystallography, C.N.R., Bari, Italy; Second University of Napoli, Caserta, Italy; Interuniversity Centre for Research on Bioactive Peptides (CIRPEB), Napoli, Italy; Department of Molecular Medicine, La Sapienza University, Roma, Italy","Conceived and designed the experiments: IdP LP SDG GM LV EP LZ. Performed the experiments: IdP LP DM MP NB LE LR. Analyzed the data: IdP LP LDM SDG LV EP LZ. Contributed reagents/materials/analysis tools: SDG LV EP LZ. Wrote the paper: SDG LV EP LZ.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0018071","plos one","2011-03-31T00:00:00Z","Alain Dejean; Bruno Corbara; Céline Leroy; Jacques H C Delabie; Vivien Rossi; Régis Céréghino","CNRS, Écologie des Forêts de Guyane (UMR-CNRS 8172), Campus Agronomique, Kourou, France; Université de Toulouse, UPS, Toulouse, France; CNRS, UMR 6023, Laboratoire Microorganismes Génome et Environnement (LMGE), Aubière, France; Clermont Université, Université Blaise Pascal, LMGE, Clermont-Ferrand, France; Laboratório de Mirmecología, Convênio UESC-CEPEC, Centro de Pesquisas do Cacau, CEPLAC, Itabuna-BA, Brazil; CIRAD, Écologie des Forêts de Guyane (UMR-CNRS 8172), Campus Agronomique, Kourou, France; CNRS, UMR 5245, EcoLab (Laboratoire d'Ecologie Fonctionnelle), Toulouse, France; Université de Toulouse, UPS, INPT, EcoLab, Toulouse, France","Conceived and designed the experiments: AD. Performed the experiments: AD CL. Analyzed the data: JHCD AD RC VR. Contributed reagents/materials/analysis tools: BC JHCD RC CL. Wrote the paper: AD BC CL RC.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0132897","plos one","2015-07-24T00:00:00Z","Richard B Harris; Wang Wenying; Badinqiuying; Andrew T Smith; Donald J Bedunah","Department of Ecosystem and Conservation Sciences, University of Montana, Missoula, Montana, United States of America; Qinghai Normal University, Xining, Qinghai, People’s Republic of China; Department of Life Sciences, Arizona State University, Tempe, Arizona, United States of America; Department of Forest Management, University of Montana, Missoula, Montana, United States of America","Conceived and designed the experiments: RBH WWY ATS DJB. Performed the experiments: RBH WWY BQ DJB. Analyzed the data: RBH. Contributed reagents/materials/analysis tools: WWY BQ. Wrote the paper: RBH ATS. Provided botanical and taxonomic consultation: WWY.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0075378","plos one","2013-09-12T00:00:00Z","Julia Ferrari; Michael Knoflach; Leonhard Seyfang; Wilfried Lang","Department of Neurology, Hospital Barmherzige Brueder, Vienna, Austria; Department of Neurology, Innsbruck Medical University, Innsbruck, Austria; Department for Clinical Neurosciences and Preventive Medicine, Danube University, Krems, Austria","Conceived and designed the experiments: JF MK LS WL. Analyzed the data: JF MK LS WL. Wrote the paper: JF MK LS WL.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0109595","plos one","2014-10-09T00:00:00Z","Zheng Li; Xin Yu; Jinqian Liang; William Ka Kei Wu; Jun Yu; Jianxiong Shen","Department of Orthopaedic Surgery, Peking Union Medical College Hospital, Peking Union Medical College, Beijing, China; State Key Laboratory of Cardiovascular Disease, Fuwai Hospital, National Center for Cardiovascular Diseases, Chinese Academy of Medical Sciences and Peking Union Medical College, Xicheng District, Beijing, China; Department of Anaesthesia and Intensive Care, The Chinese University of Hong Kong, Hong Kong","Conceived and designed the experiments: ZL XY JL JS. Performed the experiments: ZL XY. Analyzed the data: ZL XY. Contributed reagents/materials/analysis tools: ZL. Wrote the paper: ZL XY WKKW JS JY.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0018070","plos one","2011-03-21T00:00:00Z","Mary E Piper; Dorothy R Sorenson; Sonja R Gerrard","Cellular and Molecular Biology Program, University of Michigan, Ann Arbor, Michigan, United States of America; Microscopy and Image-Analysis Laboratory, University of Michigan, Ann Arbor, Michigan, United States of America; Department of Epidemiology, University of Michigan, Ann Arbor, Michigan, United States of America","Conceived and designed the experiments: MEP SRG. Performed the experiments: MEP DRS SRG. Analyzed the data: MEP DRS SRG. Contributed reagents/materials/analysis tools: MEP DRS SRG. Wrote the paper: MEP SRG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0109597","plos one","2014-10-14T00:00:00Z","Yoshiaki Kitaura; Hironori Hojo; Yuske Komiyama; Tsuyoshi Takato; Ung-il Chung; Shinsuke Ohba","Department of Sensory and Motor System Medicine, The University of Tokyo Graduate School of Medicine, Bunkyo-ku, Tokyo, Japan; Division of Clinical Biotechnology, The University of Tokyo Graduate School of Medicine, Bunkyo-ku, Tokyo, Japan; Department of Bioengineering, The University of Tokyo Graduate School of Engineering, Bunkyo-ku, Tokyo, Japan","Conceived and designed the experiments: SO UI. Performed the experiments: Y. Kitaura HH SO. Analyzed the data: Y. Kitaura HH Y. Komiyama TT UI SO. Wrote the paper: Y. Kitaura SO.","The authors have declared that no competing interests exist."
