"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pcbi.1002258","plos computational biology","2011-11-03T00:00:00Z","Seyed Yahya Anvar; Allan Tucker; Veronica Vinciotti; Andrea Venema; Gert-Jan B van Ommen; Silvere M van der Maarel; Vered Raz; Peter A C ‘t Hoen","Center for Human and Clinical Genetics, Leiden University Medical Center, Leiden, The Netherlands; Center for Intelligent Data Analysis, School of Information Systems, Computing and Mathematics, Brunel University, Uxbridge, Middlesex, United Kingdom","Conceived and designed the experiments: SYA AT VV GJBvO VR PACtH. Performed the experiments: SYA AV VR. Analyzed the data: SYA AT SMvdM VR PACtH. Contributed reagents/materials/analysis tools: SYA AT SMvdM VR PACtH. Wrote the paper: SYA AT PACtH.","The authors have declared that no competing interests exist."
"10.1371/journal.ppat.1003572","plos pathogens","2013-09-12T00:00:00Z","Brian D Rudd; Vanessa Venturi; Norah L Smith; Kito Nzingha; Emily L Goldberg; Gang Li; Janko Nikolich-Zugich; Miles P Davenport","Department of Microbiology and Immunology, Cornell University, Ithaca, New York, United States of America; Computational Biology Group, Centre for Vascular Research, University of New South Wales, Kensington, New South Wales, Australia; Department of Immunobiology and the Arizona Center on Aging, University of Arizona College of Medicine, Tucson, Arizona, and the BIO5 Institute, University of Arizona, Tucson, Arizona, United States of America; Complex Systems in Biology Group, Centre for Vascular Research, University of New South Wales, Kensington, New South Wales, Australia","Conceived and designed the experiments: JNZ BDR MPD. Performed the experiments: BDR NLS KN ELG GL. Analyzed the data: BDR VV GL ELG JNZ MPD. Wrote the paper: BDR VV JNZ MPD.","The authors have declared that no competing interests exist."
"10.1371/journal.pcbi.1002256","plos computational biology","2011-12-01T00:00:00Z","Andrew T Kwon; Alice Yi Chou; David J Arenillas; Wyeth W Wasserman","Centre for Molecular Medicine and Therapeutics, Child and Family Research Institute, Genetics Graduate Program, and Department of Medical Genetics, University of British Columbia, Vancouver, British Columbia, Canada","Conceived and designed the experiments: ATK AYC WWW . Performed the experiments: ATK AYC DJA. Analyzed the data: ATK WWW. Contributed reagents/materials/analysis tools: DJA. Wrote the paper: ATK WWW.","The authors have declared that no competing interests exist."
"10.1371/journal.ppat.1003570","plos pathogens","2013-08-29T00:00:00Z","Justin Bahl; Scott Krauss; Denise Kühnert; Mathieu Fourment; Garnet Raven; S Paul Pryor; Lawrence J Niles; Angela Danner; David Walker; Ian H Mendenhall; Yvonne C F Su; Vivien G Dugan; Rebecca A Halpin; Timothy B Stockwell; Richard J Webby; David E Wentworth; Alexei J Drummond; Gavin J D Smith; Robert G Webster","Laboratory of Virus Evolution, Program in Emerging Infectious Diseases, Duke-NUS Graduate Medical School, Singapore; Center for Infectious Diseases, The University of Texas School of Public Health, Houston, Texas, United States of America; Department of Infectious Diseases, St. Jude Children's Research Hospital, Memphis, Tennessee, United States of America; Department of Computer Science, University of Auckland, Auckland, New Zealand; Allan Wilson Centre for Molecular Ecology and Evolution, University of Auckland, Auckland, New Zealand; Environment Canada, Canadian Wildlife Service, Edmonton, Alberta, Canada; Conserve Wildlife Foundation of New Jersey, Bordentown, New Jersey, United States of America; J. Craig Venter Institute, Rockville, Maryland, United States of America; Division of Microbiology and Infectious Diseases/National Institute of Allergy and Infectious Diseases/National Institutes of Health/Department of Health and Human Services, Bethesda, Maryland, United States of America; Duke Global Health Institute, Duke University, Durham, North Carolina, United States of America","Conceived and designed the experiments: JB SK GJDS RGW. Performed the experiments: JB SK AD DEW DK MF. Analyzed the data: JB AJD DK SK GJDS RGW MF IHM RJW. Contributed reagents/materials/analysis tools: GR SPP LJN YCFS VGD RAH TBS DEW AJD DW. Wrote the paper: JB SK MF IHM AJD DEW GJDS RGW. Programing for joint estimation of migration rates in BEAST: AJD DK. Programming for statistical comparison of tree congruence for assessing reassortment: MF.","The authors have declared that no competing interests exist."
"10.1371/journal.pmed.1001527","plos medicine","2013-10-08T00:00:00Z","Marc Baguelin; Stefan Flasche; Anton Camacho; Nikolaos Demiris; Elizabeth Miller; W John Edmunds","Immunisation, Hepatitis and Blood Safety Department, Public Health England, London, United Kingdom; Centre for the Mathematical Modelling of Infectious Diseases, Department of Infectious Disease Epidemiology, London School of Hygiene & Tropical Medicine, London, United Kingdom; Department of Mathematics and Statistics, University of Strathclyde, Glasgow, United Kingdom; Department of Statistics, Athens University of Economics and Business, Athens, Greece","Conceived and designed the experiments: MB ND WJE. Performed the experiments: MB SF. Analyzed the data: MB SF AC WJE. Wrote the first draft of the manuscript: MB ND WJE. Contributed to the writing of the manuscript: MB AC ND EM WJE. ICMJE criteria for authorship read and met: MB SF AC ND EM WJE. Agree with manuscript results and conclusions: MB SF AC ND EM WJE.","ND is a member of the Editorial Board of PLOS Medicine where he acts as a statistical adviser."
"10.1371/journal.pcbi.1002255","plos computational biology","2011-11-03T00:00:00Z","Paul M Magwene; John H Willis; John K Kelly","Department of Biology and IGSP Center for Systems Biology, Duke University, Durham, North Carolina, United States of America; Department of Biology, Duke University, Durham, North Carolina, United States of America; Department of Ecology and Evolutionary Biology, University of Kansas, Lawrence, Kansas, United States of America","Conceived and designed the experiments: PMM JHW JKK. Performed the experiments: PMM JKK. Analyzed the data: PMM JKK. Contributed reagents/materials/analysis tools: PMM JKK. Wrote the paper: PMM JHW JKK.","The authors have declared that no competing interests exist."
"10.1371/journal.pcbi.1002309","plos computational biology","2011-12-15T00:00:00Z","Angela Relógio; Pal O Westermark; Thomas Wallach; Katja Schellenberg; Achim Kramer; Hanspeter Herzel","Institute for Theoretical Biology, Humboldt University, Berlin, Germany; Laboratory of Chronobiology, Institute of Medical Immunology Charité - Universitätsmedizin Berlin, Berlin, Germany","Conceived and designed the experiments: AR AK HH. Performed the experiments: TW KS. Analyzed the data: AR TW KS. Contributed reagents/materials/analysis tools: AR PW TW. Wrote the paper: AR HH.","The authors have declared that no competing interests exist."
"10.1371/journal.ppat.1003627","plos pathogens","2013-09-12T00:00:00Z","Katarzyna J Maresz; Annelie Hellvard; Aneta Sroka; Karina Adamowicz; Ewa Bielecka; Joanna Koziel; Katarzyna Gawron; Danuta Mizgalska; Katarzyna A Marcinska; Malgorzata Benedyk; Krzysztof Pyrc; Anne-Marie Quirke; Roland Jonsson; Saba Alzabin; Patrick J Venables; Ky-Anh Nguyen; Piotr Mydel; Jan Potempa","Department of Microbiology, Faculty of Biochemistry, Biophysics and Biotechnology, Jagiellonian University, Krakow, Poland; Broegelmann Research Laboratory, Department of Clinical Science, University of Bergen, Bergen, Norway; Department of Rheumatology and Inflammation Research, Sahlgrenska Academy, University of Gothenburg, Gothenburg, Sweden; Department of Human Developmental Biology, Jagiellonian University College of Medicine, Krakow, Poland; Kennedy Institute of Rheumatology, University of Oxford, London, United Kingdom; Institute of Dental Research, Westmead Centre for Oral Health and Westmead Millennium Institute, Sydney, Australia; Department of Oral Biology, Faculty of Dentistry, University of Sydney, Sydney, Australia; University of Louisville School of Dentistry, Center for Oral Health and Systemic Diseases, Louisville, Kentucky, United States of America","Conceived and designed the experiments: KJM RJ PJV PM JP. Performed the experiments: KJM AH AS KA EB JK KG DM KAM MB AMQ SA KAN PM. Analyzed the data: KJM AH AS KA EB JK KG DM KAM MB KP AMQ SA PJV KAN PM JP. Contributed reagents/materials/analysis tools: KJM AH AS KA EB JK KG DM KAM MB KP AMQ RJ SA PJV KAN PM JP. Wrote the paper: KJM AH RJ PJV PM JP.","The authors have declared that no competing interests exist."
"10.1371/journal.ppat.1003610","plos pathogens","2013-09-05T00:00:00Z","Andrei Nikonov; Tarmo Mölder; Rein Sikut; Kaja Kiiver; Andres Männik; Urve Toots; Aleksei Lulla; Valeria Lulla; Age Utt; Andres Merits; Mart Ustav","Department of Biomedical Technology, Institute of Technology, University of Tartu, Tartu, Estonia; FIT Biotech Oy, Tartu, Estonia; Icosagen Cell Factory OÜ, Tartu, Estonia; Estonian Academy of Sciences, Tallinn, Estonia","Conceived and designed the experiments: AN AMe MU. Performed the experiments: AN TM RS AMä KK UT AL VL AU. Analyzed the data: AN AMe MU. Contributed reagents/materials/analysis tools: AMe MU. Wrote the paper: AN AMe MU. Performed most of the experiments, including viral and mechanistic studies: AN. Performed DNA cloning: AMä UT. Designed and constructed the SFV replication system (Figure 1A): AL VL AMe. Performed the immunofluorescence experiments (Figures 4B and 4C): AMä KK. Made the initial finding of viral replicase-mediated IFN induction: MU RS TM. Found that increased IFN induction by the viral replicase triggered mutant SFV replication shutdown: AN. Performed infectious center assays: AU. Performed northern hybridization analysis (Figure 7B): AU. Supervised and coordinated the entire study: MU.","I have read the journal's policy and have the following conflicts: TM RS KK AMä UT are employees of FIT Biotech Oy. MU is Senior Vice President of FIT Biotech Oy. This does not alter our adherence to all PLoS Pathogens policies on sharing data and materials."
"10.1371/journal.pmed.1001570","plos medicine","2013-12-10T00:00:00Z","Kanna Hayashi; Will Small; Joanne Csete; Sattara Hattirat; Thomas Kerr","Urban Health Research Initiative, British Columbia Centre for Excellence in HIV/AIDS, St. Paul's Hospital, Vancouver, British Columbia, Canada; Interdisciplinary Studies Graduate Program, University of British Columbia, Vancouver, British Columbia, Canada; Faculty of Health Sciences, Simon Fraser University, Burnaby, British Columbia, Canada; Global Drug Policy Program, Open Society Foundations, London, United Kingdom; Thai AIDS Treatment Action Group, Chatuchak, Bangkok, Thailand; Faculty of Medicine, University of British Columbia, Vancouver, British Columbia, Canada","Conceived and designed the experiments: KH TK. Performed the experiments: KH SH. Analyzed the data: KH WS JC SH TK. Contributed reagents/materials/analysis tools: KH JC WS TK. Wrote the first draft of the manuscript: KH. Contributed to the writing of the manuscript: KH JC WS SH TK. ICMJE criteria for authorship read and met: KH JC WS SH TK. Agree with manuscript results and conclusions: KH JC WS SH TK. Enrolled patients: KH SH.","The authors have declared that no competing interests exist."
