"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0056873","plos one","2013-02-25T00:00:00Z","Md Mizanur Rahman; Stuart Gilmour; Eiko Saito; Papia Sultana; Kenji Shibuya","Department of Global Health Policy, The University of Tokyo, Tokyo, Japan; Department of Population Science and Human Resource Development, University of Rajshahi, Rajshahi, Bangladesh; Department of Statistics, University of Rajshahi, Rajshahi, Bangladesh","Critical revision of the manuscript for important intellectual content: SG KS. Administrative, technical, or material support: PS. Study supervision: MMR PS. Conceived and designed the experiments: MMR ES KS. Performed the experiments: MMR PS. Analyzed the data: MMR SG. Contributed reagents/materials/analysis tools: MMR SG. Wrote the paper: MMR.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0137430","plos one","2015-09-14T00:00:00Z","Jason S Radowsky; Joseph D Caruso; Rajiv Luthra; Matthew J Bradley; Eric A Elster; Jonathan A Forsberg; Nicole J Crane","Department of Surgery, Uniformed Services University of Health Sciences, Bethesda, MD, United States of America; General Surgery, Walter Reed National Military Medical Center, Bethesda, MD, United States of America; Regenerative Medicine Department, Naval Medical Research Center, Silver Spring, MD, United States of America; Orthopaedics and Rehabilitation, Walter Reed National Military Medical Center, Bethesda, MD, United States of America; Henry M. Jackson Foundation for the Advancement of Military Medicine, Bethesda, MD, United States of America","Conceived and designed the experiments: NJC EAE. Performed the experiments: NJC JSR JDC RL. Analyzed the data: RL JDC NJC. Wrote the paper: JSR JDC MJB RL EAE JAF NJC. Performed surgery: JSR JDC. Obtained funding: EAE NJC. Critical review: MJB EAE JAF.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0068261","plos one","2013-07-11T00:00:00Z","Alex Brandmeyer; Jason D R Farquhar; James M McQueen; Peter W M Desain","Donders Institute for Brain, Cognition and Behaviour, Radboud University Nijmegen, Nijmegen, The Netherlands; Behavioural Science Institute, Radboud University Nijmegen, Nijmegen, The Netherlands; Max Planck Institute for Psycholinguistics, Nijmegen, The Netherlands","Conceived and designed the experiments: AB PD JM. Performed the experiments: AB. Analyzed the data: AB JF. Wrote the paper: AB JF JM PD.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0034005","plos one","2012-04-20T00:00:00Z","Edmund Gittenberger; Thomas D Hamann; Takahiro Asami","Netherlands Centre for Biodiversity, Leiden, The Netherlands; Department of Biology, Shinshu University, Matsumoto, Japan","Conceived and designed the experiments: TA EG. Performed the experiments: TA EG TH. Analyzed the data: EG TH. Contributed reagents/materials/analysis tools: TA EG TH. Wrote the paper: EG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0090823","plos one","2014-03-07T00:00:00Z","Taek-Joo Oh; Sun-Hee Hyun; Seul-Gi Lee; Young-Jin Chun; Gi-Ho Sung; Hyung-Kyoon Choi","College of Pharmacy, Chung-Ang University, Seoul, Republic of Korea; Mushroom Research Division, Department of Herbal Crop Research, National Institute of Horticultural & Herbal Science, RDA, Eumseong, Republic of Korea","Conceived and designed the experiments: TJO HKC. Performed the experiments: TJO SHH SGL. Contributed reagents/materials/analysis tools: YJC GHS. Wrote the paper: TJO HKC.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0079648","plos one","2013-11-15T00:00:00Z","Lei Yue; Sujie Guo; Ying Zhang; Longding Liu; Qingling Wang; Xi Wang; Dong Shen; Lichun Wang; Le Sun; Jingjing Wang; Yun Liao; Qihan Li","Institute of Medical Biology, Chinese Academy of Medicine Science & Peking Union Medical College, Kunming, People’s Republic of China","Conceived and designed the experiments: LY QHL. Performed the experiments: LY SJG JJW YL LCW. Analyzed the data: YZ LDL. Contributed reagents/materials/analysis tools: QLW XW DS. Wrote the paper: QHL LS LY.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0012099","plos one","2010-08-12T00:00:00Z","Xue Wang; Jiangqin Zhao; Shixing Tang; Zhiping Ye; Indira Hewlett","Lab of Molecular Virology, Division of Emerging and Transfusion Transmitted Diseases, Food and Drug Administration, Bethesda, Maryland, United States of America; Division of Viral Products, Center for Biologics Evaluation and Research, Food and Drug Administration, Bethesda, Maryland, United States of America","Conceived and designed the experiments: XW JZ ST. Performed the experiments: XW. Analyzed the data: XW. Contributed reagents/materials/analysis tools: ZY. Wrote the paper: XW IH.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0045319","none","2012-09-20T00:00:00Z","Kelly Jean Thomas; Marty R Jacobson","Biological Sciences Department, Colorado Mesa University, Grand Junction, Colorado, United States of America; Saccomanno Research Institute, St. Mary’s Hospital and Regional Medical Center, Grand Junction, Colorado, United States of America","Conceived and designed the experiments: KJT. Performed the experiments: KJT. Analyzed the data: KJT MRJ. Contributed reagents/materials/analysis tools: KJT. Wrote the paper: KJT.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0068260","plos one","2013-07-09T00:00:00Z","Kenji K Kojima; Jerzy Jurka","Genetic Information Research Institute, Mountain View, California, United States of America","Conceived and designed the experiments: JJ KKK. Performed the experiments: KKK JJ. Analyzed the data: KKK. Wrote the paper: KKK JJ.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0090822","plos one","2014-03-07T00:00:00Z","Miresta Prévilon; Mylène Pezet; Laurent Vinet; Jean-Jacques Mercadier; Patricia Rouet-Benzineb","Inserm, UMRS-698, Université Paris Diderot, Sorbonne Paris Cité, Paris, France; CEFI-Institut Claude Bernard-IFR02, Paris, France; Inserm, U823, Plateforme de Microscopie Photonique – Cytométrie en Flux, Institut Albert Bonniot Site Santé BP170–38042, Grenoble, France; Department of Cell Physiology and Metabolism, University of Geneva, Medical School, Genève, Switzerland; Université Paris Diderot, Sorbonne Paris Cité, Paris, France; Inserm, UMRS-769, Université Paris-Sud, IFR141, LabEx LERMIT, Châtenay-Malabry, France; AP-HP, Hôpital Bichat, Paris, France","Conceived and designed the experiments: PRB. Performed the experiments: M. Previlon M. Pezet LV PRB. Analyzed the data: PRB M. Previlon M. Pezet LV. Contributed reagents/materials/analysis tools: LV. Wrote the paper: PRB JJM M. Previlon M. Pezet LV.","The authors have declared that no competing interests exist."
