"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0118105","plos one","2015-02-12T00:00:00Z","Chisato Shimanoe; Megumi Hara; Yuichiro Nishida; Hinako Nanri; Yasuko Otsuka; Kazuyo Nakamura; Yasuki Higaki; Takeshi Imaizumi; Naoto Taguchi; Tatsuhiko Sakamoto; Mikako Horita; Koichi Shinchi; Keitaro Tanaka","Department of Preventive Medicine, Faculty of Medicine, Saga University, Saga, Japan; Department of Public Health, Showa University School of Medicine, Shinagawa-ku, Tokyo, Japan; St. Mary’s College Faculty of Nursing, Kurume, Japan; Laboratory of Exercise Physiology, Faculty of Sports and Health Science, Fukuoka University, Fukuoka, Japan; Chikushi Office for Health, Human Services and Environmental Issues, Fukuoka Prefectural Government, Onojo, Japan; Division of International Health and Nursing, Faculty of Medicine, Saga University, Saga, Japan","Conceived and designed the experiments: CS M. Hara YH KS KT. Performed the experiments: M. Horita YH. Analyzed the data: CS M. Hara HN KT. Wrote the paper: CS KT. Data acquisition: CS M. Hara YN HN YO KN YH TI NT TS KS KT.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0151769","plos one","2016-03-22T00:00:00Z","Narong Arunrut; Jantana Kampeera; Sarawut Sirithammajak; Piyachat Sanguanrut; Porranee Proespraiwong; Rungkarn Suebsing; Wansika Kiatpathomchai","Bioengineering and Sensing Technology Laboratory, BIOTEC, National Science and Technology Development Agency (NSTDA), 113 Thailand Science Park, Phahonyothin Rd., Khlong Nueng, Khlong Luang, Pathum Thani 12120, Thailand; Center of Excellence for Shrimp Molecular Biology and Biotechnology (CENTEX Shrimp), Faculty of Science, Mahidol University, Rama VI road, Bangkok 10400, Thailand; Aquatic Animal Health Research Center, Charoen Pokphand Foods Pulic CO., LTD. Samutsakorn 74000, Thailand","Conceived and designed the experiments: NA WK. Performed the experiments: NA JK SS. Analyzed the data: NA WK. Contributed reagents/materials/analysis tools: NA PS PP WK. Wrote the paper: NA RS WK.","Although one of the authors is employed by Charoen Pokphand Foods Public CO., LTD, the authors declare that there are no competing interests and that the affiliation with this company does not alter the authors' adherence to PLOS ONE policies on sharing data and materials."
"10.1371/journal.pone.0118104","plos one","2015-02-18T00:00:00Z","Judit Molnár; Éva Frank; Renáta Minorics; Zalán Kádár; Imre Ocsovszki; Bruno Schönecker; János Wölfling; István Zupkó","Department of Pharmacodynamics and Biopharmacy, University of Szeged, Szeged, Hungary; Department of Organic Chemistry, University of Szeged, Szeged, Hungary; Department of Biochemistry, University of Szeged, Szeged, Hungary; Institute of Organic Chemistry and Macromolecular Chemistry, Friedrich Schiller University Jena, Jena, Germany","Conceived and designed the experiments: JW IZ. Performed the experiments: JM ÉF RM ZK IO. Analyzed the data: JM ÉF BS IZ. Contributed reagents/materials/analysis tools: BS. Wrote the paper: JM ÉF JW IZ.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0015718","plos one","2011-01-05T00:00:00Z","Helene Hallböök; Jenny Felth; Anna Eriksson; Mårten Fryknäs; Lars Bohlin; Rolf Larsson; Joachim Gullbo","Department of Haematology, University Hospital, Uppsala University, Uppsala, Sweden; Department of Medicinal Chemistry, Division of Pharmacognosy, Uppsala University, Biomedical Centre, Uppsala, Sweden; Department of Medical Sciences, Division of Clinical Pharmacology, Uppsala University Hospital, Uppsala, Sweden","Conceived and designed the experiments: HH JF AE MF LB RL JG. Performed the experiments: HH JF AE JG. Analyzed the data: HH JF JG. Contributed reagents/materials/analysis tools: HH JG RL. Wrote the paper: HH JF AE MF LB RL JG. Obtained permission for use of cell line: RL.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0026477","plos one","2011-11-28T00:00:00Z","Haiyan Zhang; Liang Zhang; Bin Gao; Hai Fan; Jingbo Jin; Miguel A Botella; Liwen Jiang; Jinxing Lin","Key Laboratory of Photosynthesis and Molecular Environmental Physiology, Institute of Botany, Chinese Academy of Sciences, Beijing, China; Graduate School of Chinese Academy of Sciences, Beijng, China; College of Life Sciences, Shandong Normal University, Jinan, China; Departamento de Biología Moleculary Bioquímica, Universidad de Málaga, Málaga, Spain; Department of Biology and Molecular Biotechnology Program, The Chinese University of Hong Kong, Shatin, New Territories, Hong Kong, China","Conceived and designed the experiments: HZ LZ LJ JL. Performed the experiments: HZ LZ BG HF. Analyzed the data: HZ LZ BG JJ. Contributed reagents/materials/analysis tools: JJ MB LJ. Wrote the paper: HZ LZ JL.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0061072","plos one","2013-04-04T00:00:00Z","Alejo J Irigoyen; David E Galván; Leonardo A Venerus; Ana M Parma","Centro Nacional Patagónico–Consejo Nacional de Investigaciones Científicas y Técnicas, Puerto Madryn, Chubut, Argentina","Conceived and designed the experiments: AJI DEG AMP. Performed the experiments: AJI. Analyzed the data: AJI DEG LAV AMP. Contributed reagents/materials/analysis tools: AJI DEG LAV AMP. Wrote the paper: AJI DEG LAV AMP.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0038104","plos one","2012-06-01T00:00:00Z","Huma Safdar; Ka Lei Cheung; Hans L Vos; Frank J Gonzalez; Pieter H Reitsma; Yusuke Inoue; Bart J M van Vlijmen","Einthoven Laboratory for Experimental Vascular Medicine, Department of Thrombosis and Hemostasis, Leiden University Medical Center, Leiden, The Netherlands; Laboratory of Metabolism, National Cancer Institute, Bethesda, Maryland, United States of America; Department of Chemistry and Chemical Biology, Graduate School of Engineering, Gunma University Kiryu, Gunma, Japan","Conceived and designed the experiments: HS BJMvV. Performed the experiments: HS KLC. Analyzed the data: HS KLC. Contributed reagents/materials/analysis tools: YI FJG. Wrote the paper: HS BJMvV. Commented on manuscript drafts: PHR HLV YI FJG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0061071","plos one","2013-04-09T00:00:00Z","Florence Schaffner; Naho Yokota; Tatiana Carneiro-Lobo; Maki Kitano; Michael Schaffer; G Mark Anderson; Barbara M Mueller; Charles T Esmon; Wolfram Ruf","Department of Immunology and Microbial Science, The Scripps Research Institute, La Jolla, California, United States of America; Biologics Research, Janssen Research and Development, Radnor, Pennsylvania, United States of America; Cancer Research, Torrey Pines Institute for Molecular Studies, San Diego, California, United States of America; Coagulation Biology Laboratory, Oklahoma Medical Research Foundation and Howard Hughes Medical Institute, Oklahoma City, Oklahoma, United States of America","Conceived and designed the experiments: FS WR. Performed the experiments: FS NY TCL MS MK. Analyzed the data: FS GMA BMM WR. Contributed reagents/materials/analysis tools: BMM CTE. Wrote the paper: FS WR.","Please note the company affiliation of Michael Schaffer and G. Mark Anderson with Janssen Research and Development. Wolfram Ruf has served as a consultant to this company with license agreements with The Scripps Research Institute. This does not alter the authors' adherence to all the PLOS ONE policies on sharing data and materials."
"10.1371/journal.pone.0084047","plos one","2013-12-30T00:00:00Z","Takashi Kochi; Yoshimichi Imai; Atsushi Takeda; Yukiko Watanabe; Shiro Mori; Masahiro Tachi; Tetsuya Kodama","Department of Plastic and Reconstructive Surgery, Graduate School of Medicine, Tohoku University, Sendai, Miyagi, Japan; Department of Plastic and Reconstructive Surgery, Tohoku University Hospital, Sendai, Miyagi, Japan; Graduate School of Biomedical Engineering, Tohoku University, Sendai, Miyagi, Japan; Department of Oral and Maxillofacial Surgery, Tohoku University Hospital, Sendai, Miyagi, Japan","Conceived and designed the experiments: T. Kochi YI AT YW MT T. Kodama. Performed the experiments: T. Kochi YW. Analyzed the data: T. Kochi YI YW T. Kodama. Contributed reagents/materials/analysis tools: AT SM MT T. Kodama. Wrote the paper: T. Kochi YI T. Kodama.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0026473","plos one","2011-10-21T00:00:00Z","Ussama M Abdel-Motal; Phuong T N Sarkis; Thomas Han; Jeffery Pudney; Deborah J Anderson; Quan Zhu; Wayne A Marasco","Department of Cancer Immunology and AIDS, Dana-Farber Cancer Institute, Harvard Medical School, Boston, Massachusetts, United States of America; Department of Obstetrics and Gynecology, School of Medicine, Boston University, Boston, Massachusetts, United States of America","Conceived and designed the experiments: UMA PS TH. Performed the experiments: UMA PS TH JP. Analyzed the data: UMA PS QZ. Contributed reagents/materials/analysis tools: TH DA. Wrote the paper: UMA PS WM.","The authors have declared that no competing interests exist."
