"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0139854","plos one","2015-10-05T00:00:00Z","A Saeed; Gehan A Raouf; Sherif S Nafee; Salem A Shaheen; Y Al-Hadeethi","Physics Department, Faculty of Science, King Abdulaziz University, Jeddah, KSA; Biochemistry Department, Faculty of Science, King Abdulaziz University, Jeddah, KSA","Conceived and designed the experiments: AS GAR SSN. Performed the experiments: AS GAR SSN SAS YA. Analyzed the data: AS GAR SSN SAS. Contributed reagents/materials/analysis tools: AS GAR SSN SAS YA. Wrote the paper: AS GAR SSN SAS YA. Wrote grant applications for financial support of the study: AS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0104422","plos one","2014-08-13T00:00:00Z","Yoshiharu Motoo; Ichiro Arai; Kiichiro Tsutani","Department of Medical Oncology, Kanazawa Medical University, Ishikawa, Japan; Department of Kampo Medicine, Nihon Pharmaceutical University, Saitama, Japan; Department of Drug Policy and Management, Graduate School of Pharmaceutical Sciences, The University of Tokyo, Tokyo, Japan","Conceived and designed the experiments: YM IA KT. Performed the experiments: YM IA KT. Analyzed the data: YM IA KT. Contributed reagents/materials/analysis tools: YM IA KT. Wrote the paper: YM IA KT.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0139841","plos one","2015-10-02T00:00:00Z","Frank D Rinkevich; Joseph W Margotta; Jean M Pittman; Robert G Danka; Matthew R Tarver; James A Ottea; Kristen B Healy","Department of Entomology, Life Sciences Annex, Louisiana State University Agricultural Center, Baton Rouge, LA, United States of America; USDA-ARS Honey Bee Breeding, Genetics, and Physiology Laboratory, Baton Rouge, LA, United States of America","Conceived and designed the experiments: KBH JAO. Performed the experiments: FDR JWM JMP MRT RGD. Analyzed the data: FDR JWM. Contributed reagents/materials/analysis tools: MRT RGD JAO KBH. Wrote the paper: FDR JWM RGD MRT JAO KBH.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0116258","plos one","2015-01-23T00:00:00Z","Nasimul Noman; Taku Monjo; Pablo Moscato; Hitoshi Iba","The Priority Research Centre for Bioinformatics, Biomarker Discovery and Information-Based Medicine, The University of Newcastle, Newcastle, New South Wales, Australia; School of Electrical Engineering and Computer Science, Faculty of Engineering and Built Environment, The University of Newcastle, Newcastle, New South Wales, Australia; Department of Medical Genome Sciences, Graduate School of Frontier Sciences, The University of Tokyo, Kashiwa, Chiba, Japan; Department of Information and Communication Engineering, Graduate School of Information Science and Technology, The University of Tokyo, Bunkyo, Tokyo, Japan","Conceived and designed the experiments: NN HI. Performed the experiments: NN TM. Analyzed the data: NN TM PM. Wrote the paper: NN TM PM HI.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0070539","plos one","2013-08-05T00:00:00Z","Anna Jarząb; Danuta Witkowska; Edmund Ziomek; Anna Dąbrowska; Zbigniew Szewczuk; Andrzej Gamian","Department of Immunology of Infectious Diseases, Ludwik Hirszfeld Institute of Immunology and Experimental Therapy, Polish Academy of Sciences, Wroclaw, Poland; Department of Animal Products Technology and Quality Management, Wroclaw University of Environmental and Life Sciences, Wroclaw, Poland; Organic Chemistry Department, University of Wroclaw, Wroclaw, Poland; Wroclaw Research Center Center EIT+, Wroclaw, Poland","Conceived and designed the experiments: AG EZ ZS AJ DW AD. Performed the experiments: AJ EZ AD ZS DW. Analyzed the data: AG EZ ZS AJ AD. Contributed reagents/materials/analysis tools: AG DW EZ AD AJ ZS. Wrote the paper: AG EZ AJ DW.","Funder Wroclaw Research Center EIT+ holds the following patent application (Patent Application: P.401502 dated 7.11.2012 by AJ, DW, AG, EZ. Preparation of synthetic peptide vaccine specific to enterobacterial pathogens and its use in humoral immunedeficiencies). There are no further patents, products in development or marketed products to declare. This does not alter the authors’ adherence to all the PLOS ONE policies on sharing data and materials."
"10.1371/journal.pone.0036075","plos one","2012-07-16T00:00:00Z","Wei Dou; Subhajit Mukherjee; Hao Li; Madhukumar Venkatesh; Hongwei Wang; Sandhya Kortagere; Ariel Peleg; Sridhar S Chilimuri; Zheng-Tao Wang; Ying Feng; Eric R Fearon; Sridhar Mani","Departments of Medicine and Genetics, Albert Einstein College of Medicine, New York, New York, United States of America; Shanghai Key Laboratory of Formulated Chinese Medicines and MOE Key Laboratory for Standardization Chinese Medicine, Institute of Chinese Materia Medica, Shanghai University of TCM, Shanghai, China; Department of Microbiology and Immunology, Drexel University College of Medicine, Philadelphia, Pennsylvania, United States of America; Department of Medicine, Bronx Lebanon Hospital Center, Bronx, New York, United States of America; Institute of Chinese Materia Medica, Shanghai University of TCM, Shanghai, China; Division of Molecular Medicine and Genetics, Department of Internal Medicine, University of Michigan Medical School, Ann Arbor, Michigan; Division of Molecular Medicine and Genetics, Department of Internal Medicine, Human Genetics and Pathology, University of Michigan Medical School, Ann Arbor, Michigan, United States of America","Conceived and designed the experiments: WD S. Mukherjee MV S. Mani. Performed the experiments: WD S. Mukherjee MV HL HW AP. Analyzed the data: WD S. Mukherjee MV HW HL S. Mani. Contributed reagents/materials/analysis tools: ZW EF SK SC S. Mani YF. Wrote the paper: WD S. Mukherjee MV SK EF S. Mani.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0036078","plos one","2012-05-25T00:00:00Z","Louise Robinson; Michael D Spencer; Lindsay D G Thomson; Andrew C Stanfield; David G C Owens; Jeremy Hall; Eve C Johnstone","Division of Psychiatry, School of Molecular and Clinical Medicine, University of Edinburgh, Edinburgh, United Kingdom; Department of Psychiatry, University of Cambridge, Cambridge, United Kingdom; Patrick Wild Centre, University of Edinburgh, Edinburgh, United Kingdom","Conceived and designed the experiments: LR MDS LDGT ACS JH DGCO ECJ. Performed the experiments: LR MDS LDGT ACS JH DGCO ECJ. Analyzed the data: LR. Wrote the paper: LR. Gathered data: LR MDS ACS LDGT ECJ JH DGCO. Contributed to a draft of the manuscript: LR MDS ACS LDGT ECJ JH. Approved the final manuscript: LR MDS ACS LDGT ECJ JH DGCO.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0036077","plos one","2012-04-30T00:00:00Z","Shawn D Aaron; Katherine L Vandemheen; Andreas Freitag; Linda Pedder; William Cameron; Annick Lavoie; Nigel Paterson; Pearce Wilcox; Harvey Rabin; Elizabeth Tullis; Nancy Morrison; Felix Ratjen","The Ottawa Hospital Research Institute, University of Ottawa, Ottawa, Ontario, Canada; McMaster University, Hamilton, Ontario, Canada; Centre Hospitalier de L'Universite de Montreal, Montreal, Quebec, Canada; University of Western Ontario, London, Ontario, Canada; University of British Columbia, Vancouver, British Columbia, Canada; University of Calgary, Calgary, Alberta, Canada; St. Michael's Hospital, University of Toronto, Toronto, Ontario, Canada; Capital Health District, Halifax, Nova Scotia, Canada; Hospital For Sick Children, University of Toronto, Toronto, Ontario, Canada","Conceived and designed the experiments: SA FR KV. Performed the experiments: SA KV ET AF NP LP WC AL PW HR NM FR. Analyzed the data: SA FR KV. Wrote the paper: SA KV ET AF NP LP WC AL PW HR NM FR.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0024423","plos one","2011-09-15T00:00:00Z","Kevin She; Ann Marie Craig","Brain Research Centre and Department of Psychiatry, University of British Columbia, Vancouver, British Columbia, Canada","Conceived and designed the experiments: KS AMC. Performed the experiments: KS. Analyzed the data: KS AMC. Wrote the paper: KS AMC.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0116191","plos one","2015-02-27T00:00:00Z","Chi-Chen Lin; I-Hong Pan; Yi-Rong Li; Yi-Gen Pan; Ming-Kuem Lin; Yi-Huang Lu; Hsin-Chieh Wu; Ching-Liang Chu","Institute of Biomedical Sciences, National Chung Hsing University, Taichung, Taiwan; Rong Hsing Research Center for Translational Medicine, National Chung Hsing University, Taichung, Taiwan; Department of Medical Research and Education, Taichung Veterans General Hospital, Taichung, Taiwan; Biomedical Technology and Device Research Laboratories, Industrial Technology Research Institute, Hsinchu, Taiwan; Graduate Institute of Immunology, College of Medicine, National Taiwan University, Taipei, Taiwan; Department of Chinese Pharmaceutical Sciences and Chinese Medicine Resources, China Medical University, Taichung, Taiwan","Conceived and designed the experiments: CCL CLC. Performed the experiments: YRL YGP MKL. Analyzed the data: CCL IHP CLC. Contributed reagents/materials/analysis tools: CCL IHP YHL HCW CLC. Wrote the paper: CCL CLC.","The authors have declared that no competing interests exist."
