"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0149601","plos one","2016-02-25T00:00:00Z","Alessandra D’Abramo; Maria Antonella Zingaropoli; Alessandra Oliva; Claudia D’Agostino; Samir Al Moghazi; Giulia De Luca; Marco Iannetta; Gabriella d’Ettorre; Maria Rosa Ciardi; Claudio Maria Mastroianni; Vincenzo Vullo","Department of Public Health and Infectious Diseases, Istituto Pasteur-Fondazione Cenci Bolognetti, “Sapienza” University of Rome, Rome, Italy","Conceived and designed the experiments: AD’A MAZ MRC CMM VV. Performed the experiments: AD’A MAZ AO MI CD'A. Analyzed the data: AD'A MAZ SAM GDL Gd'E. Contributed reagents/materials/analysis tools: AD'A MAZ SAM GDL. Wrote the paper: AD’A MAZ AO CMM VV.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0035828","plos one","2012-04-27T00:00:00Z","Neelofar Sami; Tazeen Saeed Ali; Saba Wasim; Sarah Saleem","Department of Community Health Sciences, Aga Khan University, Karachi, Pakistan; School of Nursing, Aga Khan University, Karachi, Pakistan","Conceived and designed the experiments: NS TSA SS. Performed the experiments: NS TSA. Analyzed the data: NS TSA SW. Contributed reagents/materials/analysis tools: NS TSA. Wrote the paper: NS TSA SS. Obtained approvals from hospitals and facilities: NS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0001638","plos one","2008-02-20T00:00:00Z","Matthew G Cottingham; Rikke F Andersen; Alexandra J Spencer; Saroj Saurya; Julie Furze; Adrian V S Hill; Sarah C Gilbert","Wellcome Trust Centre for Human Genetics and The Jenner Institute, University of Oxford, Oxford, United Kingdom","Conceived and designed the experiments: SG MC AS. Performed the experiments: MC JF SS AS RA. Analyzed the data: MC AS. Wrote the paper: MC. Other: Principal Investigator: AH.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0103947","plos one","2014-08-01T00:00:00Z","Srinivasa R Penumutchu; Ruey-Hwang Chou; Chin Yu","Department of Chemistry, National Tsing Hua University, Hsinchu, Taiwan; Graduate Institute of Cancer Biology and Center for Molecular Medicine, China Medical University, Taichung, Taiwan; Department of Biotechnology, Asia University, Taichung, Taiwan; The Key Laboratory for Chemical Biology of Fujian Province, College of Chemistry and Chemical Engineering, Xiamen University, Xiamen, China","Conceived and designed the experiments: SRP RHC CY. Performed the experiments: SRP RHC. Analyzed the data: SRP RHC. Contributed reagents/materials/analysis tools: CY. Wrote the paper: SRP.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0013584","plos one","2010-11-03T00:00:00Z","Thomas J Hoffmann; Nicholas J Marini; John S Witte","Department of Epidemiology and Biostatistics and Institute of Human Genetics, University of California San Francisco, San Francisco, California, United States of America; Department of Molecular and Cellular Biology, California Institute for Quantitative Biosciences, University of California, Berkeley, California, United States of America","Conceived and designed the experiments: TJH NJM JSW. Performed the experiments: TJH. Wrote the paper: TJH NJM JSW.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0058739","plos one","2013-03-20T00:00:00Z","Terence P Scott; Melina Fischer; Siegfried Khaiseb; Conrad Freuling; Dirk Höper; Bernd Hoffmann; Wanda Markotter; Thomas Müller; Louis H Nel","Department of Microbiology and Plant Pathology, University of Pretoria, Pretoria, South Africa; Friedrich-Loeffler-Institut, Greifswald-Insel Riems, Germany; Central Veterinary Laboratories, Windhoek, Namibia","Obtained samples and performed FAT tests: SK. Conceived and designed the experiments: WM BH TM LHN. Performed the experiments: TPS MF. Analyzed the data: TPS. Contributed reagents/materials/analysis tools: WM LHN BH TM DH CF. Wrote the paper: TPS LHN.","Dr. Wanda Markotter is a member of the PLOS ONE editorial board. This does not alter the authors' adherence to all the PLOS ONE policies on sharing data and materials."
"10.1371/journal.pone.0092767","plos one","2014-03-25T00:00:00Z","Wei Wang; Miao He; Minwen Zhou; Xiulan Zhang","Zhongshan Ophthalmic Center, State Key Laboratory of Ophthalmology, Sun Yat-Sen University, Guangzhou, People's Republic of China","Conceived and designed the experiments: WW MWZ XLZ. Performed the experiments: MH WW. Analyzed the data: WW MH. Contributed reagents/materials/analysis tools: WW MH. Wrote the paper: WW XLZ MH.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0081513","plos one","2013-11-28T00:00:00Z","Pablo Delgado-Sánchez; Laura Yáñez-Espinosa; Juan Francisco Jiménez-Bremont; Leonardo Chapa-Vargas; Joel Flores","Facultad de Agronomía y Veterinaria, Universidad Autónoma de San Luis Potosí, Soledad de Graciano Sánchez, México; Instituto de Investigación de Zonas Desérticas, Facultad de Ingeniería, Universidad Autónoma de San Luis Potosí, San Luis Potosí, México; División de Biología Molecular, Instituto Potosino de Investigación Científica y Tecnológica, San Luis Potosí, México; División de Ciencias Ambientales, Instituto Potosino de Investigación Científica y Tecnológica, San Luis Potosí, México","Conceived and designed the experiments: PDS LYE JF. Performed the experiments: PDS. Analyzed the data: PDS LYE LCV. Contributed reagents/materials/analysis tools: PDS LYE JFJB LCV JF. Wrote the paper: PDS JFJB JF.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0024052","plos one","2011-08-25T00:00:00Z","Marguerite R Irvin; Nathan E Wineinger; Treva K Rice; Nicholas M Pajewski; Edmond K Kabagambe; Charles C Gu; Jim Pankow; Kari E North; Jemma B Wilk; Barry I Freedman; Nora Franceschini; Uli Broeckel; Hemant K Tiwari; Donna K Arnett","Department of Epidemiology, University of Alabama at Birmingham, Birmingham, Alabama, United States of America; Department of Biostatistics, University of Alabama at Birmingham, Birmingham, Alabama, United States of America; Division of Biostatistics, Washington University, St. Louis, Missouri, United States of America; Department of Biostatistical Sciences, Wake Forest School of Medicine, Winston Salem, North Carolina, United States of America; Department of Epidemiology, University of Minnesota, St. Paul, Minnesota, United States of America; Department of Epidemiology, University of North Carolina, Chapel Hill, North Carolina, United States of America; Carolina Center for Genome Sciences, University of North Carolina, Chapel Hill, North Carolina, United States of America; Department of Neurology, Boston University, Boston, Massachusetts, United States of America; Department of Internal Medicine/Nephrology, Wake Forest School of Medicine, Winston Salem, North Carolina, United States of America; Department of Medicine, Medical College of Wisconsin, Milwaukee, Wisconsin, United States of America","Conceived and designed the experiments: MRI DKA HKT TKR. Performed the experiments: UB JP. Analyzed the data: MRI NEW NMP CCG. Contributed reagents/materials/analysis tools: TKR EKK KEN JBW BIF NF. Wrote the paper: MRI NEW TKR.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0127992","plos one","2015-06-10T00:00:00Z","Arjunan Subramanian; Chui-Yee Fong; Arijit Biswas; Ariff Bongso","Department of Obstetrics and Gynaecology, Yong Loo Lin School of Medicine, National University Health System, National University of Singapore, Kent Ridge, Singapore, 119228, Singapore","Conceived and designed the experiments: A. Bongso CYF. Performed the experiments: AS. Analyzed the data: AS. Contributed reagents/materials/analysis tools: A. Bongso CYF A. Biswas. Wrote the paper: A. Bongso CYF AS. Obtained written informed patient consent and ethical approval from the Institutional Domain Specific Review Board (DSRB), Ministry of Health, Singapore for the use of human umbilical cords and also provided clinical and scientific input: A. Biswas. Obtained grant support: A. Bongso CYF.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0001625","plos one","2008-02-20T00:00:00Z","Cédric Patthey; Lena Gunhaga; Thomas Edlund","Umeå Center for Molecular Medicine, Umeå University, Umeå, Sweden","Conceived and designed the experiments: TE CP LG. Performed the experiments: CP LG. Analyzed the data: TE CP LG. Wrote the paper: TE CP LG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0081508","plos one","2013-12-12T00:00:00Z","Stijn De Schepper; Jeroen Groeneveld; B David A Naafs; Cédéric Van Renterghem; Jan Hennissen; Martin J Head; Stephen Louwye; Karl Fabian","Department of Earth Science, University of Bergen, Bergen, Norway; Geosciences Department, University of Bremen, Bremen, Germany; MARUM – Center for Marine Environmental Sciences, University of Bremen, Bremen, Germany; Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, Germany; Research Unit Palaeontology, Ghent University, Ghent, Belgium; Department of Earth Sciences, University of Toronto, Toronto, Ontario, Canada; Department of Earth Sciences, Brock University, St. Catharines, Ontario, Canada; Norwegian Geological Survey, Trondheim, Norway","Conceived and designed the experiments: SDS JG BDAN. Performed the experiments: SDS JG BDAN CVR JH KF. Analyzed the data: SDS JG BDAN CVR JH MJH SL KF. Contributed reagents/materials/analysis tools: SDS JG BDAN MJH SL KF. Wrote the paper: SDS JG BDAN CVR JH MJH SL KF.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0013581","plos one","2010-10-22T00:00:00Z","Jochen Drescher; Nico Blüthgen; Thomas Schmitt; Jana Bühler; Heike Feldhaar","Department of Animal Ecology and Tropical Biology, University of Würzburg, Würzburg, Germany; Department of Evolutionary Biology and Animal Ecology, Faculty of Biology, University of Freiburg, Freiburg, Germany; Department of Behavioural Physiology and Sociobiology, University of Würzburg, Würzburg, Germany; Department of Behavioural Biology, University of Osnabrück, Osnabrück, Germany","Conceived and designed the experiments: JD NB TS HF. Performed the experiments: JD TS JB. Analyzed the data: JD NB TS JB HF. Contributed reagents/materials/analysis tools: NB TS HF. Wrote the paper: JD NB TS HF.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0024046","plos one","2011-09-08T00:00:00Z","Giovana S Di Marco; Peter Rustemeyer; Marcus Brand; Raphael Koch; Dominik Kentrup; Alexander Grabner; Burkhard Greve; Werner Wittkowski; Hermann Pavenstädt; Martin Hausberg; Stefan Reuter; Detlef Lang","Medizinische Klinik und Poliklinik D, Universitätsklinikum Münster, Münster, Germany; Institut für Anatomie, Universitätsklinikum Münster, Münster, Germany; Institut für Medizinische Informatik und Biomathematik, Universitätsklinikum Münster, Münster, Germany; Institut für Strahlenbiologie, Universitätsklinikum Münster, Münster, Germany","Conceived and designed the experiments: GSDM PR MH SR DL. Performed the experiments: GSDM PR DK AG SR. Analyzed the data: GSDM PR MB RK SR DL. Contributed reagents/materials/analysis tools: PR MB RK BG WW HP MH DL. Wrote the paper: GSDM PR MH SR KL.","The authors have declared that no competing interests exist."
