"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0011668","plos one","2010-07-22T00:00:00Z","Sreelatha Gopinath; Rama Rao Malla; Christopher S Gondi; Kiranmai Alapati; Daniel Fassett; Jeffrey D Klopfenstein; Dzung H Dinh; Meena Gujrati; Jasti S Rao","Department of Cancer Biology and Pharmacology, University of Illinois College of Medicine at Peoria, Peoria, Illinois, United States of America; Department of Neurosurgery, University of Illinois College of Medicine at Peoria, Peoria, Illinois, United States of America; Department of Pathology, University of Illinois College of Medicine at Peoria, Peoria, Illinois, United States of America","Conceived and designed the experiments: SG JR. Performed the experiments: SG RRM CSG KA. Analyzed the data: SG CSG DF JDK DHD MG JR. Contributed reagents/materials/analysis tools: JR. Wrote the paper: SG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0090295","plos one","2014-03-06T00:00:00Z","Anita J Brogan; Sandra E Talbird; James R Thompson; Jeffrey D Miller; Jaime Rubin; Baris Deniz","RTI Health Solutions, Research Triangle Park, North Carolina, United States of America; RTI Health Solutions, Waltham, Massachusetts, United States of America; Vertex Pharmaceuticals Incorporated, Cambridge, Massachusetts, United States of America","Analyzed the data: AB ST JT JM BD. Wrote the paper: AB ST JT BD JR. Designed the study: AB ST JM BD. Collected the data, constructed the model: AB ST JT JM BD.","We have read the journal's policy and have the following conflicts to declare: Jaime Rubin is an employee and stock owner of Vertex Pharmaceuticals Incorporated. Baris Deniz is a former employee of Vertex Pharmaceuticals Incorporated and may own or may have owned stock or options in that Company at the time this research was performed. Baris Deniz and Jaime Rubin provided ideas and support for the study design, data collection, and manuscript development. Funding for this study was provided to RTI Health Solutions by Vertex Pharmaceuticals Incorporated. Anita Brogan, Sandra Talbird, James Thompson, and Jeffrey Miller are current or former employees of RTI Health Solutions, an independent research organization, and maintained independent scientific control over the study, including final study design, data collection and analysis, interpretation of results, and preparation of the manuscript. All authors jointly decided to publish the manuscript. This does not alter our adherence to all the PLOS ONE policies on sharing data and materials."
"10.1371/journal.pone.0112849","plos one","2014-11-14T00:00:00Z","Matteo Cerri; Flavia Del Vecchio; Marco Mastrotto; Marco Luppi; Davide Martelli; Emanuele Perez; Domenico Tupone; Giovanni Zamboni; Roberto Amici","Department of Biomedical and NeuroMotor Sciences, Alma Mater Studiorum - University of Bologna, Bologna, Italy","Conceived and designed the experiments: MC GZ RA. Performed the experiments: MC FD MM DM. Analyzed the data: MC FD ML. Contributed to the writing of the manuscript: MC EP DT GZ RA.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0090294","plos one","2014-03-03T00:00:00Z","Jakob Brodersen; Ben B Chapman; P Anders Nilsson; Christian Skov; Lars-Anders Hansson; Christer Brönmark","Department of Biology, Lund University, Lund, Sweden; Department of Fish Ecology and Evolution, EAWAG Swiss Federal Institute of Aquatic Science and Technology, Center for Ecology, Evolution and Biogeochemistry, Kastanienbaum, Switzerland; National Institute of Aquatic Resources, Technical University of Denmark (DTU), Silkeborg, Denmark","Conceived and designed the experiments: JB CS LAH CB. Performed the experiments: JB CS. Analyzed the data: JB PAN. Contributed reagents/materials/analysis tools: LAH CB. Wrote the paper: JB BBC CS PAN LAH CB.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0101273","plos one","2014-06-26T00:00:00Z","Lizanne Janssens; Robby Stoks","Laboratory of Aquatic Ecology, Evolution and Conservation, University of Leuven, Leuven, Belgium","Conceived and designed the experiments: LJ RS. Performed the experiments: LJ. Analyzed the data: LJ RS. Wrote the paper: LJ RS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0044761","none","2012-09-17T00:00:00Z","Veronica Romero; Charles Coey; R C Schmidt; Michael J Richardson","Center for Cognition, Action and Perception, Department of Psychology, University of Cincinnati, Cincinnati, Ohio, United States of America; Department of Psychology, Colby College, Waterville, Maine, United States of America; Department of Psychology, College of the Holy Cross, Worchester, Massachusetts, United States of America","Conceived and designed the experiments: MJR RCS VR. Performed the experiments: CC VR. Analyzed the data: MJR CC VR. Contributed reagents/materials/analysis tools: MJR. Wrote the paper: VR CC MJR RCS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0011672","plos one","2010-07-21T00:00:00Z","Beatrix Steer; Barbara Adler; Stipan Jonjic; James P Stewart; Heiko Adler","The Institute of Molecular Immunology, Clinical Cooperation Group Hematopoietic Cell Transplantation, Helmholtz Zentrum München - German Research Center for Environmental Health, Munich, Germany; Max von Pettenkofer-Institute, Ludwig-Maximilians-University Munich, Munich, Germany; Department of Histology and Embryology, Faculty of Medicine, University of Rijeka, Rijeka, Croatia; Centre for Comparative Infectious Diseases, Department of Medical Microbiology, University of Liverpool, Liverpool, United Kingdom","Conceived and designed the experiments: BA HA. Performed the experiments: BS BA JPS HA. Analyzed the data: BA HA. Contributed reagents/materials/analysis tools: SJ. Wrote the paper: BA HA.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0101278","plos one","2014-07-10T00:00:00Z","Matteo Romandini; Marco Peresani; Véronique Laroulandie; Laure Metz; Andreas Pastoors; Manuel Vaquero; Ludovic Slimak","Università degli Studi di Ferrara, Dipartimento di Studi Umanistici, Sezione di Scienze Preistoriche e Antropologiche, Corso Ercole I d’Este 32, Ferrara, Italy; CNRS, PACEA UMR5199, Université de Bordeaux, Talence, France; UMR 7269 LAMPEA, Université Aix-Marseille, Maison Méditerranéenne des Sciences de l’Homme, Aix-en-Provence, France; Neanderthal Museum, Mettmann, Germany; Institut Català de Paleoecologia Humana i Evolució Social (IPHES), Zona Educacional 4 - Campus Sescelades URV, Tarragona, Spain; CNRS, UMR 5608, Université de Toulouse 2 le Mirail, Maison de la Recherche Bât 26, Toulouse, France","Conceived and designed the experiments: MP MR LS. Performed the experiments: MP MR. Analyzed the data: MR VL. Wrote the paper: VL MP MR LS. Contributed to design research at Rio Secco cave: AP MV. Contributed to research at Mandrin cave: LM.","The authors have the following interests. Part of this study was funded by Buzzi Unicem Spa, Albino Armani winegrover, and Fantinel winegrovers. There are no patents, products in development or marketed products to declare. This does not alter the authors' adherence to all the PLOS ONE policies on sharing data and materials, as detailed online in the guide for authors."
"10.1371/journal.pone.0147569","plos one","2016-01-22T00:00:00Z","María Lázaro-Díez; Sara Remuzgo-Martínez; Cristina Rodríguez-Mirones; Felix Acosta; Jose M Icardo; Luis Martínez-Martínez; José Ramos-Vivas","Servicio de Microbiología, Hospital Universitario Marqués de Valdecilla and Instituto de Investigación Marqués de Valdecilla (IDIVAL), Santander, Cantabria, Spain; Red Española de Investigación en Patología Infecciosa (REIPI), Instituto de Salud Carlos III, Madrid, Spain; Grupo de Investigación en Acuicultura, Universidad de Las Palmas de Gran Canaria, Arucas, Gran Canaria, Spain; Departamento de Anatomía y Biología Celular, Universidad de Cantabria, Santander, Cantabria, Spain; Departamento de Biología Molecular, Universidad de Cantabria, Santander, Cantabria, Spain","Conceived and designed the experiments: JRV. Performed the experiments: MLD SRM CRM FA JMI. Analyzed the data: MLD SRM LMM JRV. Contributed reagents/materials/analysis tools: FA JMI. Wrote the paper: LMM JRV.","Although this study was supported by an unrestricted grant from AstraZeneca (IDIVAL CSI 13/08), the funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript. Also, this does not alter the authors' adherence to PLOS ONE policies on sharing data and materials."
"10.1371/journal.pone.0136933","plos one","2015-09-08T00:00:00Z","Tyler Muhly; Robert Serrouya; Eric Neilson; Haitao Li; Stan Boutin","Alberta Biodiversity Monitoring Institute, Department of Biological Sciences, University of Alberta, Edmonton, Alberta, Canada; Stantec, Environmental Services, Sidney, British Columbia, Canada; Department of Biological Sciences, University of Alberta, Edmonton, Alberta, Canada","Conceived and designed the experiments: TM RS SB. Performed the experiments: TM RS. Analyzed the data: TM RS. Contributed reagents/materials/analysis tools: TM RS HL EN. Wrote the paper: TM RS EN HL SB.","The authors have the following interests. Funding was provided by the Environmental Monitoring Committee of the Lower Athabasca (EMCLA), a joint Academic, Government and Industry monitoring group. Funding was provided by Industry, but funding decisions were vetted by academics and the Alberta Government's environmental protection biologists. A list of organisations that contributed to EMCLA are: Albian Sands Energy/Shell Canada, Canadian Natural Resources Ltd. Cenovus Energy, ConocoPhillips Canada, Devon Canada, Dover OC, Husky Energy Ltd., Imperial Oil Resources, MEG Energy, Nexen Canada Inc., Statoil Suncor Energy, Syncrude Canada Limited, Teck Resources Limited, Total E&P Canada, Athabasca Oil, Hammerstone, Petrobank, Sunshine Oilsands Ltd, Southern Pacific, JACOS, Connacher, Laracina and Ivanhoe. Tyler Muhly was employed by Stantec during the submission and review phase to PLOS ONE. There are no patents, products in development or marketed products to declare. This does not alter the authors' adherence to all the PLOS ONE policies on sharing data and materials, as detailed online in the guide for authors."
