"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0079867","plos one","2013-11-05T00:00:00Z","Peng Li; Ying Chen; Kinglun Kingston Mak; Chun Kwok Wong; Chi Chiu Wang; Ping Yuan","Department of Chemical Pathology, the Chinese University of Hong Kong, Prince of Wales Hospital, Shatin, New Territories, Hong Kong SAR, China; Li Ka Shing Institute of Health Sciences, the Chinese University of Hong Kong, Prince of Wales Hospital, Shatin, New Territories, Hong Kong SAR, China; School of Biomedical Sciences, the Chinese University of Hong Kong, Shatin, New Territories, Hong Kong SAR, China; CUHK Shenzhen Research Institute, the Chinese University of Hong Kong, Shenzhen, Guangdong, China; Key Laboratories for Regenerative Medicine, Ministry of Education, the Chinese University of Hong Kong, Shatin, New Territories, Hong Kong SAR, China; Fetal Medicine Unit, Department of Obstetrics and Gynaecology, the Chinese University of Hong Kong, Prince of Wales Hospital, Shatin, New Territories, Hong Kong SAR, China","Conceived and designed the experiments: PY. Performed the experiments: PL YC. Analyzed the data: PL YC PY. Contributed reagents/materials/analysis tools: KKM CKW CCW. Wrote the manuscript: PY.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0137646","plos one","2015-09-11T00:00:00Z","Syeda S Hassan; Muhammad Akram; Elizabeth C King; Hazel M Dockrell; Jacqueline M Cliff","Department of Immunology and Infection, London School of Hygiene & Tropical Medicine, London, WC1E 7HT, United Kingdom; Gulab Devi Chest Hospital, Lahore, Pakistan","Conceived and designed the experiments: SSH ECK JMC HMD. Performed the experiments: SSH ECK. Analyzed the data: SSH JMC. Contributed reagents/materials/analysis tools: SSH MA ECK JMC HMD. Wrote the paper: SSH JMC HMD.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0034210","plos one","2012-04-16T00:00:00Z","Hongjiang Wang; Guang Tan; Lei Dong; Lei Cheng; Kejun Li; Zhongyu Wang; Haifeng Luo","Department of General Surgery, First Affiliated Hospital of Dalian Medical University, Dalian, People's Republic of China","Conceived and designed the experiments: HJW ZYW HFL. Performed the experiments: HJW LD LC KJL HFL. Analyzed the data: HJW GT. Wrote the paper: HJW.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0102129","plos one","2014-07-10T00:00:00Z","Elena Argento; Katherine A Muldoon; Putu Duff; Annick Simo; Kathleen N Deering; Kate Shannon","Gender and Sexual Health Initiative, British Columbia Centre for Excellence in HIV/AIDS, Vancouver, British Columbia, Canada; School of Population and Public Health, University of British Columbia, Vancouver, British Columbia, Canada; Department of Medicine, University of British Columbia, Vancouver, British Columbia, Canada","Conceived and designed the experiments: EA KND KS. Performed the experiments: KS. Analyzed the data: AS. Wrote the paper: EA KAM PD AS KND KS. Wrote the first draft and integrated suggestions from all authors: EA. Made significant contributions to the interpretation of the data, drafting of the manuscript: EA KAM PD AS KND KS. Approved the final manuscript: EA KAM PD AS KND KS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0091025","plos one","2014-03-07T00:00:00Z","Xiaodong Pang; Huan-Xiang Zhou","Department of Physics, Florida State University, Tallahassee, Florida, United States of America; Institute of Molecular Biophysics, Florida State University, Tallahassee, Florida, United States of America","Conceived and designed the experiments: XP HXZ. Performed the experiments: XP. Analyzed the data: XP HXZ. Contributed reagents/materials/analysis tools: XP. Wrote the paper: XP HXZ.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0068478","plos one","2013-07-30T00:00:00Z","Nobuhiro Sasai; Noriko Saitoh; Hisato Saitoh; Mitsuyoshi Nakao","Department of Medical Cell Biology, Institute of Molecular Embryology and Genetics, Kumamoto University, Kumamoto, Japan; Department of Biological Sciences, Graduate School of Science and Technology, Kumamoto University, Kumamoto, Japan; Core Research for Evolutional Science and Technology (CREST), Japan Science and Technology Agency, Tokyo, Japan","Conceived and designed the experiments: N. Sasai MN. Performed the experiments: N. Sasai MN. Analyzed the data: N. Sasai MN. Contributed reagents/materials/analysis tools: N. Saitoh HS. Wrote the manuscript: N. Sasai MN.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0148216","plos one","2016-01-28T00:00:00Z","Joshua D Rouch; Andrew Scott; Nan Ye Lei; R Sergio Solorzano-Vargas; Jiafang Wang; Elaine M Hanson; Masae Kobayashi; Michael Lewis; Matthias G Stelzner; James C Y Dunn; Lars Eckmann; Martín G Martín","Department of Surgery, Division of Pediatric Surgery, David Geffen School of Medicine at UCLA, University of California Los Angeles, Los Angeles, California, United States of America; Department of Bioengineering, Henry Samueli School of Engineering, University of California Los Angeles, Los Angeles, California, United States of America; Department of Pediatrics, Division of Gastroenterology and Nutrition, Mattel Children’s Hospital and the David Geffen School of Medicine at UCLA, University of California Los Angeles, Los Angeles, California, United States of America; Department of Medicine, University of California San Diego, La Jolla, California, United States of America; Department of Pathology, Veterans Affairs Greater Los Angeles Healthcare System, Los Angeles, California, United States of America; Department of Surgery, Veterans Affairs Greater Los Angeles Healthcare System, Los Angeles, California, United States of America; Eli and Edythe Broad Center of Regenerative Medicine & Stem Cell Research, University of California Los Angeles, Los Angeles, California, United States of America","Conceived and designed the experiments: JR AS NL EH MS JD LE MM. Performed the experiments: JR AS NL SS JW EH MK LE. Analyzed the data: JR AS NL SS EH MK ML MS JD LE MM. Contributed reagents/materials/analysis tools: ML MS JD LE MM. Wrote the paper: JR AS MM. Critical review of the manuscript: JR AS NL SS ML MS JD LE MM.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0057078","plos one","2013-02-20T00:00:00Z","Markus Gödel; Benjamin N Ostendorf; Jessica Baumer; Katrin Weber; Tobias B Huber","Renal Division, University Hospital Freiburg, Freiburg, Germany; BIOSS Centre for Biological Signalling Studies, Albert-Ludwigs-University Freiburg, Freiburg, Germany","Conceived and designed the experiments: MG BNO TBH. Performed the experiments: BNO JB KW MG. Analyzed the data: MG BNO TBH. Contributed reagents/materials/analysis tools: TBH. Wrote the paper: BNO MG TBH.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0113672","plos one","2014-12-17T00:00:00Z","Antonieta Jerardino; Joaquim Fort; Neus Isern; Bernardo Rondelli","ICREA/Department of Experimental & Health Sciences, Universitat Pompeu Fabra, CaSEs Research Group, Ramon Trias Fargas 25-27, 08005 Barcelona, Spain; Complex Systems Lab, Department of Physics, University of Girona, C/. Ma Aurèlia Capmany 61, 17071 Girona, Catalonia, Spain; Laboratori d'Arqueologia Quantitativa (LAQU), Departament de Prehistòria, Universitat Autònoma de Barcelona, 08193 Cerdanyola del Vallès, Spain; CaSEs Research Group, Department of Archaeology and Anthropology, Institució Milà i Fontanals, Spanish National Research Council (IMF-CSIC), C/Egipcíaques, 15, 08001 Barcelona, Spain","Conceived and designed the experiments: AJ JF NI BR. Performed the experiments: AJ JF NI. Analyzed the data: AJ JF NI BR. Contributed reagents/materials/analysis tools: AJ JF NI. Wrote the paper: AJ JF NI BR.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0148218","plos one","2016-02-09T00:00:00Z","Jing Qian; Sara Nunez; Eric Reed; Muredach P Reilly; Andrea S Foulkes","Department of Biostatistics and Epidemiology, University of Massachusetts, Amherst, MA, United States of America; Department of Mathematics and Statistics, Mount Holyoke College, South Hadley, MA, United States of America; Department of Medicine, Columbia University, New York, NY, United States of America","Conceived and designed the experiments: JQ MPR ASF. Performed the experiments: JQ SN ER ASF. Analyzed the data: JQ SN ER ASF. Contributed reagents/materials/analysis tools: JQ SN ER ASF. Wrote the paper: JQ ASF MPR.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0091026","plos one","2014-03-10T00:00:00Z","Martin Jeffrey; Stuart Martin; Francesca Chianini; Samantha Eaton; Mark P Dagleish; Lorenzo González","Animal Health and Veterinary Laboratories Agency (AHVLA-Lasswade), Pentlands Science Park, Bush Loan, Penicuik, Midlothian, Scotland, United Kingdom; Moredun Research Institute, Pentlands Science Park, Bush Loan, Penicuik, Midlothian, Scotland, United Kingdom","Conceived and designed the experiments: MJ LG MD. Performed the experiments: MJ LG SM SE MD FC. Analyzed the data: MJ SM LG MP SE FC. Contributed reagents/materials/analysis tools: MJ FC MP LG SM SE. Wrote the paper: MJ LG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0034204","plos one","2012-04-03T00:00:00Z","Arpana Sali; Alfredo D Guerron; Heather Gordish-Dressman; Christopher F Spurney; Micaela Iantorno; Eric P Hoffman; Kanneboyina Nagaraju","Research Center for Genetic Medicine, Children’s National Medical Center, Washington DC, United States of America; Department of Integrative Systems Biology, George Washington University School of Medicine and Health Sciences, Washington DC, United States of America; Division of Cardiology, Children’s National Medical Center, Washington DC, United States of America","Conceived and designed the experiments: KN EPH AS. Performed the experiments: AS AG CFS MI. Analyzed the data: KN EPH AS AG HGD CFS MI. Contributed reagents/materials/analysis tools: HGD CFS. Wrote the paper: KN EPH AS HGD AG CFS MI.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0079860","plos one","2013-11-07T00:00:00Z","Zhan-Cheng Tian; Guang-Yuan Liu; Hong Yin; Jian-Xun Luo; Gui-Quan Guan; Jin Luo; Jun-Ren Xie; Hui Shen; Mei-Yuan Tian; Jin-feng Zheng; Xiao-song Yuan; Fang-fang Wang","State Key Laboratory of Veterinary Etiological Biology, Key Laboratory of Veterinary Parasitology of Gansu Province, Lanzhou Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Lanzhou, China","Conceived and designed the experiments: ZCT GYL. Performed the experiments: ZCT. Analyzed the data: ZCT. Contributed reagents/materials/analysis tools: GQG JRX HY JXL JL MYT HS XSY FFW JFZ. Wrote the manuscript: ZCT.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0137641","plos one","2015-09-08T00:00:00Z","Steven D Schutt; Jianing Fu; Hung Nguyen; David Bastian; Jessica Heinrichs; Yongxia Wu; Chen Liu; Daniel G McDonald; Joseph Pidala; Xue-Zhong Yu","Department of Microbiology & Immunology, Medical University of South Carolina, Charleston, South Carolina, United States of America; Cancer Biology PhD Program, University of South Florida and H. Lee Moffitt Cancer Center, Tampa, Florida, United States of America; Pathology, Immunology and Laboratory Medicine, University of Florida, Gainesville, Florida, United States of America; Department of Radiation Oncology, Medical University of South Carolina, Charleston, South Carolina, United States of America; Blood and Bone Marrow Transplant Department, Moffitt Cancer Center, Tampa, Florida, United States of America; Department of Medicine, Medical University of South Carolina, Charleston, South Carolina, United States of America","Conceived and designed the experiments: XY JP SS. Performed the experiments: SS JF HN DB JH YW CL. Analyzed the data: SS JF DB JH YW. Contributed reagents/materials/analysis tools: DGM. Wrote the paper: SS JF XY.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0091024","plos one","2014-03-11T00:00:00Z","Roberto Colangeli; Vic L Arcus; Ray T Cursons; Ali Ruthe; Noel Karalus; Kathy Coley; Shannon D Manning; Soyeon Kim; Emily Marchiano; David Alland","Department of Medicine, Rutgers-New Jersey Medical School, Newark, New Jersey, United States of America; Department of Biological Sciences, University of Waikato, Hamilton, New Zealand; Department of Preventive Medicine, Rutgers-New Jersey Medical School, Newark, New Jersey, United States of America; Department of Microbiology and Molecular Genetics, Michigan State University, East Lansing, Michigan, United States of America; Respiratory Research Unit, Waikato Hospital, Hamilton, New Zealand; Department of Pathology, Waikato Hospital, Hamilton, New Zealand","Conceived and designed the experiments: RC VLA DA. Performed the experiments: RC EM. Analyzed the data: RC EM SDM SK DA VLA. Contributed reagents/materials/analysis tools: RTC AR NK KC. Wrote the paper: RC DA.","The authors have declared that no competing interests exist."
