"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0017070","plos one","2011-02-15T00:00:00Z","Robert M Kwee; Paul A M Hofman; Ed H B M Gronenschild; Robert J van Oostenbrugge; Werner H Mess; Johannes W M ter Berg; Cees L Franke; Arthur G G C Korten; Bé J Meems; Jos M A van Engelshoven; Joachim E Wildberger; M Eline Kooi","Department of Radiology, Maastricht University Medical Center, Maastricht, The Netherlands; Cardiovascular Research Institute Maastricht, Maastricht University Medical Center, Maastricht, The Netherlands; Department of Psychiatry, Maastricht University Medical Center, Maastricht, The Netherlands; Department of Neuropsychology, Maastricht University Medical Center, Maastricht, The Netherlands; Department of Neurology, Maastricht University Medical Center, Maastricht, The Netherlands; Department of Clinical Neurophysiology, Maastricht University Medical Center, Maastricht, The Netherlands; Department of Neurology, Orbis Medical Center, Sittard, The Netherlands; Department of Neurology, Atrium Medical Center, Heerlen, The Netherlands; Department of Neurology, Laurentius Hospital, Roermond, The Netherlands; Department of Neurology, Vie Curi Medical Center, Venlo, The Netherlands","Conceived and designed the experiments: RMK PAMH EHBMG RJvO WHM JWMtB CLF AGGCK BJM JMAvE JEW MEK. Performed the experiments: RMK. Analyzed the data: RMK PAMH EHBMG RJvO WHM JWMtB CLF AGGCK BJM JMAvE JEW MEK. Contributed reagents/materials/analysis tools: EHBMG. Wrote the paper: RMK PAMH EHBMG RJvO WHM JWMtB CLF AGGCK BJM JMAvE JEW MEK.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0051259","plos one","2012-12-07T00:00:00Z","Massimilano Scolz; Per O Widlund; Silvano Piazza; Debora Rosa Bublik; Simone Reber; Leticia Y Peche; Yari Ciani; Nina Hubner; Mayumi Isokane; Martin Monte; Jan Ellenberg; Anthony A Hyman; Claudio Schneider; Alexander W Bird","Laboratorio Nazionale The Interuniversity Consortium for Biotechnology, Area Science Park, Trieste, Italy; Max Planck Institute of Molecular Cell Biology and Genetics, Dresden, Germany; Department of Molecular Cancer Research, Universitair Medisch Centrum Utrecht, Utrecht, The Netherlands; European Molecular Biology Laboratory, Cell Biology and Biophysics Unit, Heidelberg, Germany; Department of Medical and Biological Sciences, University of Udine, Udine, Italy","Conceived and designed the experiments: MS PW SP DRB SR AAH CS AWB. Performed the experiments: MS PW SP DRB SR LP YC NH MI MM AWB. Analyzed the data: MS PW SP SR LP YC NH MI CS AWB. Contributed reagents/materials/analysis tools: MS PW MI JE AWB. Wrote the paper: MS CS AWB.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0096875","plos one","2014-05-12T00:00:00Z","Edzard Schwedhelm; Henri Wallaschofski; Dorothee Atzler; Marcus Dörr; Matthias Nauck; Uwe Völker; Heyo K Kroemer; Henry Völzke; Rainer H Böger; Nele Friedrich","Institute of Clinical Pharmacology and Toxicology, University Medical Center Hamburg-Eppendorf, Hamburg, Germany; Cardiovascular Research Center, University Medical Center Hamburg-Eppendorf, Hamburg, Germany; DZHK (German Centre for Cardiovascular Research), Partner Site Hamburg/Lübeck/Kiel, Hamburg, Germany; Institute of Clinical Chemistry and Laboratory Medicine, University Medicine Greifswald, Greifswald, Germany; DZHK (German Centre for Cardiovascular Research), Partner Site, Greifswald, Germany; Department of Internal Medicine B/Cardiology, University Medicine Greifswald, Greifswald, Germany; Interfaculty Institute for Genetics and Functional Genomics, University Medicine Greifswald, Greifswald, Germany; DZHK (German Centre for Cardiovascular Research), Partner Site Göttingen, Göttingen, Germany; Institute of Community Medicine, Department SHIP/Clinical Epidemiology, University Medicine Greifswald, Greifswald, Germany","Conceived and designed the experiments: ES HW RHB NF. Analyzed the data: NF. Wrote the paper: ES DA NF. Interpretion of data and revision of manuscript: ES NF RHB HW MD MN UV HKK HV.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0028195","plos one","2011-11-23T00:00:00Z","Patricia G Weaver; Larisa A Doguzhaeva; Daniel R Lawver; R Christopher Tacker; Charles N Ciampaglio; Jon M Crate; Wenxia Zheng","Research and Collections, North Carolina Museum of Natural Sciences, Raleigh, North Carolina, United States of America; Department of Palaeozoology, Swedish Museum of Natural History, Stockholm, Sweden; Department of Earth Sciences, Montana State University, Bozeman, Montana, United States of America; Earth and Environmental Sciences, Wright State University, Celina, Ohio, United States of America; Analytical Chemistry, FAI Materials Testing Lab Incorporated, Marietta, Georgia, United States of America; Department of Marine, Earth and Atmospheric Sciences, North Carolina State University, Raleigh, North Carolina, United States of America","Conceived and designed the experiments: PW LD DL RT CC JC WZ. Performed the experiments: PW LD DL RT JC WZ. Analyzed the data: PW LD DL RT CC JC WZ. Contributed reagents/materials/analysis tools: PW LD DL RT CC JC WZ. Wrote the paper: PW LD DL RT CC JC WZ.","The authors have the following competing interest: JC is an employee of FAI Materials Testing Laboratory. There are no patents, products in development or marketed products to declare. This does not alter the authors' adherence to all the PLoS ONE policies on sharing data and materials."
"10.1371/journal.pone.0143334","plos one","2015-11-24T00:00:00Z","Marcia L Hart; Alexandra Meyer; Philip J Johnson; Aaron C Ericsson","Comparative Medicine Program, Department of Veterinary Pathobiology, University of Missouri, Columbia, Missouri, United States of America; College of Veterinary Medicine, University of Missouri, Columbia, Missouri, United States of America; Department of Veterinary Medicine and Surgery, University of Missouri, Columbia, Missouri, United States of America; University of Missouri Metagenomics Center, University of Missouri, Columbia, Missouri, United States of America; Mutant Mouse Resource and Research Center, University of Missouri, Columbia, Missouri, United States of America","Conceived and designed the experiments: MLH ACE PJJ. Performed the experiments: MLH AM. Analyzed the data: MLH. Contributed reagents/materials/analysis tools: ACE PJJ. Wrote the paper: MLH ACE.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0108274","plos one","2014-09-23T00:00:00Z","Xiangzhi Meng; Ou Lin; Fang Wang; Yuzheng Jiang; Yan Song","Department of Psychology, Peking University, Beijing, China; State Key Laboratory of Cognitive Neuroscience and Learning & IDG/McGovern Institute for Brain Research, Beijing Normal University, Beijing, China; School of languages and communication, Beijing Jiaotong University, Beijing, China; Center for Collaboration and Innovation in Brain and Learning Sciences, Beijing Normal University, Beijing, China; The Joint PekingU-PolyU Center for Child Development and Learning, Peking University, Beijing, China","Conceived and designed the experiments: YS XM. Performed the experiments: OL FW YJ. Analyzed the data: XM OL FW. Contributed reagents/materials/analysis tools: XM YS. Contributed to the writing of the manuscript: XM YS. Supervised the work and provided conceptual and technical insights: YS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0119867","plos one","2015-03-18T00:00:00Z","Wenqi Li; Fangquan Wang; Jun Wang; Fangjun Fan; Jinyan Zhu; Jie Yang; Fengquan Liu; Weigong Zhong","Institute of Food Crops, Jiangsu Academy of Agricultural Sciences/Nanjing Branch of Chinese National Center for Rice Improvement/Jiangsu High Quality Rice R&D Center, Nanjing 210014, China; Institute of Plant Protection, Jiangsu Academy of Agricultural Sciences, Nanjing 210014, China","Conceived and designed the experiments: WL JY FL WZ. Performed the experiments: WL FW JW FF JZ. Analyzed the data: WL FW JW FF JZ. Contributed reagents/materials/analysis tools: WL FW. Wrote the paper: WL JY FL.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0005523","plos one","2009-05-13T00:00:00Z","Antonia Vitalo; Jonathan Fricchione; Monica Casali; Yevgeny Berdichevsky; Elizabeth A Hoge; Scott L Rauch; Francois Berthiaume; Martin L Yarmush; Herbert Benson; Gregory L Fricchione; John B Levine","Department of Psychiatry, Massachusetts General Hospital, Boston, Massachusetts, United States of America; Department of Surgery, Massachusetts General Hospital, Boston, Massachusetts, United States of America; Department of Medicine Services, Massachusetts General Hospital, Boston, Massachusetts, United States of America; Benson Henry Institute for Mind Body Medicine, Massachusetts General Hospital, Boston, Massachusetts, United States of America; Center for Engineering and Medicine, Massachusetts General Hospital, Boston, Massachusetts, United States of America; Shriners Burns Hospital, Boston, Massachusetts, United States of America; Department of Psychiatry, Harvard Medical School, Boston, Massachusetts, United States of America; Department of Surgery, Harvard Medical School, Boston, Massachusetts, United States of America; Department of Medicine, Harvard Medical School, Boston, Massachusetts, United States of America; McLean Hospital, Belmont, Massachusetts, United States of America","Conceived and designed the experiments: MC YB EAH SLR FB MY HB GLF JBL. Performed the experiments: AV JF MC. Analyzed the data: AV FB JBL. Wrote the paper: MC SLR FB GLF JBL.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0028203","plos one","2012-04-18T00:00:00Z","Mengfei Chen; Jingjing Huang; Xuejiao Yang; Bingqian Liu; Weizhong Zhang; Li Huang; Fei Deng; Jian Ma; Yujing Bai; Rong Lu; Bing Huang; Qianying Gao; Yehong Zhuo; Jian Ge","State Key Laboratory of Ophthalmology, Zhongshan Ophthalmic Center, Sun Yat-sen University, Guangzhou, Guangdong, China; Department of Microbiology and Molecular Genetics, University of Pittsburgh School of Medicine, Pittsburgh, Pennsylvania, United States of America","Conceived and designed the experiments: MFC YHZ JG. Performed the experiments: MFC JJH XJY. Analyzed the data: MFC JJH XJY BQL WZZ LH FD JM. Contributed reagents/materials/analysis tools: YHS JG. Wrote the paper: MFC. Commented on the manuscript: JJH YJB RL BH QYG YHZ JG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0085620","plos one","2014-01-21T00:00:00Z","Musthafa Chalikandy Peedikayil; Fahad Ibrahim AlSohaibani; Abdullah Hamad Alkhenizan","Department of Medicine, King Faisal Specialist Hospital & Research Center, Riyadh, Kingdom of Saudi Arabia; Department of Family Medicine & Polyclinics, King Faisal Specialist Hospital & Research Center, Riyadh, Kingdom of Saudi Arabia","Conceived and designed the experiments: MCP. Performed the experiments: MCP. Analyzed the data: MCP FAS AHA. Wrote the paper: MCP.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0039688","plos one","2012-07-02T00:00:00Z","Rachel Senturia; Arthur Laganowsky; Ian Barr; Brooke D Scheidemantle; Feng Guo","Department of Biological Chemistry, David Geffen School of Medicine, Molecular Biology Institute, University of California Los Angeles, Los Angeles, California, United States of America; Department of Chemistry and Biochemistry, UCLA-DOE Institute for Genomics and Proteomics, University of California Los Angeles, Los Angeles, California, United States of America","Conceived and designed the experiments: RS AL IB FG. Performed the experiments: RS AL IB BDS. Analyzed the data: RS AL IB FG. Contributed reagents/materials/analysis tools: RS AL IB BDS. Wrote the paper: RS IB FG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0028202","plos one","2011-12-07T00:00:00Z","Tim Ruploh; Agnieszka Kazek; Hans-Joachim Bischof","Lehrstuhl Verhaltensforschung, Universität Bielefeld, Bielefeld, Nordrhein-Westfalen, Germany; Institut für Biologie und Umweltwissenschaften, AG Neurosensorik, Universität Oldenburg, Oldenburg, Niedersachsen, Germany","Conceived and designed the experiments: TR AK H-JB. Performed the experiments: TR AK. Analyzed the data: TR AK. Wrote the paper: TR AK H-JB.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0051262","plos one","2012-12-20T00:00:00Z","Zhixing Wang; Ling-juan Zhang; Gunjan Guha; Shan Li; Kateryna Kyrylkova; Chrissa Kioussi; Mark Leid; Gitali Ganguli-Indra; Arup K Indra","Department of Pharmaceutical Sciences, College of Pharmacy, Oregon State University, Corvallis, Oregon, United States of America; Molecular Cell Biology Program, Oregon State University, Corvallis, Oregon, United States of America; Environmental Health Science Center, Oregon State University, Corvallis, Oregon, United States of America; Department of Dermatology, Oregon Health and Science University, Portland, Oregon, United States of America","Conceived and designed the experiments: AKI GGI ML. Performed the experiments: ZW LZ GG SL. Analyzed the data: AKI GGI ML ZW LZ GG KK. Contributed reagents/materials/analysis tools: AKI GGI CK ML. Wrote the paper: ZW LZ AKI GGI ML.","The authors have declared that no competing interests exist."
