"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0110195","plos one","2014-10-15T00:00:00Z","Alejandro Cerrada; Paz de la Torre; Jesús Grande; Thomas Haller; Ana I Flores; Jesús Pérez-Gil","Departmento de Bioquímica y Biología Molecular, Facultad de Biología, Universidad Complutense, Madrid, Spain; Instituto de Investigación Hospital 12 de Octubre, Madrid, Spain; Departmento de Obstetricia y Ginecología, Hospital 12 de Octubre, Madrid, Spain; Department of Physiology, Innsbruck Medical University, Innsbruck, Austria","Conceived and designed the experiments: AC AIF JPG. Performed the experiments: AC PT TH. Analyzed the data: AC AIF JPG. Contributed reagents/materials/analysis tools: AC PT JG TH AIF JPG. Wrote the paper: AC TH AIF JPG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0018534","plos one","2011-04-11T00:00:00Z","Kimberly C Boelte; Laura E Gordy; Sebastian Joyce; Mary Ann Thompson; Li Yang; P Charles Lin","Department of Cancer Biology, Vanderbilt University Medical Center, Nashville, Tennessee, United States of America; Department of Microbiology and Immunology, Vanderbilt University Medical Center, Nashville, Tennessee, United States of America; Department of Pathology, Vanderbilt University Medical Center, Nashville, Tennessee, United States of America; Center for Cancer Research, National Institutes of Health, Bethesda, Maryland, United States of America","Conceived and designed the experiments: KCB LEG SJ PCL. Performed the experiments: KCB LEG MAT LY. Analyzed the data: KCB LEG MAT LY PCL. Contributed reagents/materials/analysis tools: KCB LEG SJ MAT LY PCL. Wrote the paper: KCB LEG SJ MAT LY PCL.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0133465","plos one","2015-07-21T00:00:00Z","Marcel Elie Nutsua; Annegret Fischer; Almut Nebel; Sylvia Hofmann; Stefan Schreiber; Michael Krawczak; Michael Nothnagel","Institute of Clinical Molecular Biology, Christian-Albrechts University, Kiel, Germany; Institute of Medical Informatics and Statistics, Christian-Albrechts University, Kiel, Germany; Cologne Center for Genomics, University of Cologne, Cologne, Germany","Conceived and designed the experiments: MN MK SH MEN. Performed the experiments: MEN. Analyzed the data: MEN MN. Contributed reagents/materials/analysis tools: MEN. Wrote the paper: MN MK MEN AF AN SS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0087361","plos one","2014-01-31T00:00:00Z","Angela N Brooks; Peter S Choi; Luc de Waal; Tanaz Sharifnia; Marcin Imielinski; Gordon Saksena; Chandra Sekhar Pedamallu; Andrey Sivachenko; Mara Rosenberg; Juliann Chmielecki; Michael S Lawrence; David S DeLuca; Gad Getz; Matthew Meyerson","Cancer Program, Broad Institute of Harvard and Massachusetts Institute of Technology, Cambridge, Massachusetts, United States of America; Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, Massachusetts, United States of America; Department of Pathology, Harvard Medical School, Boston, Massachusetts, United States of America","Conceived and designed the experiments: ANB PSC MM. Performed the experiments: ANB PSC. Analyzed the data: ANB. Contributed reagents/materials/analysis tools: LW TS MI GS CSP AS MR JC MSL DSD GG. Wrote the paper: ANB MM.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0007163","plos one","2009-09-29T00:00:00Z","Myong-Hee Sung; Luigi Salvatore; Rossana De Lorenzi; Anindya Indrawan; Manolis Pasparakis; Gordon L Hager; Marco E Bianchi; Alessandra Agresti","Laboratory of Receptor Biology and Gene Expression, National Cancer Institute, National Institutes of Health, Bethesda, Maryland, United States of America; Chromatin Dynamics Unit, DIBIT, San Raffaele Scientific Institute, Milan, Italy; Institute for Genetics, University of Cologne, Cologne, Germany","Conceived and designed the experiments: MHS AA. Performed the experiments: MHS LS AI AA. Analyzed the data: MHS AA. Contributed reagents/materials/analysis tools: RDL MP. Wrote the paper: MHS AA. Supported the work intellectually and financially: GLH MB. Revised the paper: GLH MB.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0029985","plos one","2012-01-17T00:00:00Z","Emma Mormeneo; Cecilia Jimenez-Mallebrera; Xavier Palomer; Valeria De Nigris; Manuel Vázquez-Carrera; Anna Orozco; Andrés Nascimento; Jaume Colomer; Carles Lerín; Anna M Gómez-Foix","CIBER de Diabetes y Enfermedades Metabólicas (CIBERDEM), Barcelona, Spain; Departament de Bioquímica i Biologia Molecular, IBUB, Universitat de Barcelona (UB), Barcelona, Spain; Unitat de Patologia Neuromuscular, Servei de Neurologia, Hospital Sant Joan de Déu, Barcelona, Spain; Departament de Farmacologia i Química Terapèutica, IBUB, Universitat de Barcelona (UB), Barcelona, Spain; Diabetes and Obesity Laboratory, Institute of Biomedical Research August Pi i Sunyer (IDIBAPS), Barcelona; Spain","Conceived and designed the experiments: EM AMG-F CL. Performed the experiments: EM XP AO VDN. Analyzed the data: EM AMG-F CL CJ-M. Contributed reagents/materials/analysis tools: CJ-M MV-C AN JC. Wrote the paper: EM AMG-F MV-C CL.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0075939","plos one","2013-09-30T00:00:00Z","Kae Pusic; Danielle Clements; Sophie Kobuch; George Hui","University of Hawaii, School of Medicine, Department of Tropical Medicine, Honolulu, Hawaii, United States of America","Conceived and designed the experiments: KP GH. Performed the experiments: KP DC SK. Analyzed the data: KP GH. Wrote the paper: KP GH.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0052992","plos one","2012-12-28T00:00:00Z","Gregory Spear; Kristina Rothaeulser; Linda Fritts; Patrick M Gillevet; Christopher J Miller","Department Immunology/Microbiology, Rush University Medical Center, Chicago, Illinois, United States of America; Center for Comparative Medicine, University of California Davis, Davis, California, United States of America; California National Primate Research Center, University of California Davis, Davis, California, United States of America; Microbiome Analysis Center, George Mason University, Manassas, Virginia, United States of America; Department of Environmental Science and Policy, George Mason University, Manassas, Virginia, United States of America","Conceived and designed the experiments: GS PG CM. Performed the experiments: KR LF GS. Analyzed the data: KR GS CM PG. Wrote the paper: CM GS PG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0110199","plos one","2014-10-13T00:00:00Z","Tiffany M Chaim; Tianhao Zhang; Marcus V Zanetti; Maria Aparecida da Silva; Mário R Louzã; Jimit Doshi; Mauricio H Serpa; Fabio L S Duran; Sheila C Caetano; Christos Davatzikos; Geraldo F Busatto","Laboratory of Psychiatric Neuroimaging, Department and Institute of Psychiatry, Faculty of Medicine, University of São Paulo, Sao Paulo, Sao Paulo, Brazil; Center for Interdisciplinary Research on Applied Neurosciences, University of São Paulo, Sao Paulo, São Paulo, Brazil; Program for Attention Deficit Hyperactivity Disorder, Department and Institute of Psychiatry, Faculty of Medicine, University of São Paulo, Sao Paulo, Sao Paulo, Brazil; Section of Biomedical Image Analysis, Department of Radiology, University of Pennsylvania, Philadelphia, Pennsylvania, Unites States of America","Conceived and designed the experiments: TMC TZ MVZ MAS JD CD GFB. Performed the experiments: TMC MVZ MAS MHS. Analyzed the data: TMC TZ MVZ MAS JD MHS FLSD SCC CD GFB. Contributed reagents/materials/analysis tools: TMC TZ MVZ MAS JD MHS FLSD SCC CD GFB. Wrote the paper: TMC TZ MVZ MAS MRL JD MHS FLSD SCC CD GFB.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0052995","plos one","2012-12-28T00:00:00Z","Sarah C Mutka; Lucia H Green; Evie L Verderber; Jane P Richards; Doug L Looker; Elizabeth A Chlipala; Gary J Rosenthal","N30 Pharmaceuticals, Inc., Boulder, Colorado, United States of America; Premier Laboratory, LLC, Longmont, Colorado, United States of America","Conceived and designed the experiments: SCM JPR DLL GJR. Performed the experiments: SCM LHG ELV EAC. Analyzed the data: SCM LHG ELV JPR EAC GJR. Contributed reagents/materials/analysis tools: EAC. Wrote the paper: SCM GJR.","All authors except Elizabeth Chlipala are or were employees of N30 Pharmaceuticals, the funder of this study. Elizabeth Chlipala (Premier Laboratory) was paid to perform the immunohistochemistry work reported in this manuscript. N30 Pharma is developing a novel class of disease modifying therapies that preserve intracellular GSNO (Snitrosoglutathione), a key regulator of organ repair, regeneration, and healing. There are no further patents, products in development or marketed products relevant to this paper to declare. This does not alter the authors' adherence to all the PLOS ONE policies on sharing data and materials, as detailed online in the guide for authors."
