"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0087211","plos one","2014-01-28T00:00:00Z","Reinhard Lakes-Harlan; Thomas deVries; Heiko Stölting; Andreas Stumpner","Justus-Liebig-Universität Gießen, Institute for Animal Physiology, AG Integrative Sensory Physiology, Gießen, Germany; Georg-August University Göttingen, Cellular Neurobiology, Schwann-Schleiden-Forschungszentrum, Göttingen, Germany","Conceived and designed the experiments: RLH TdV HS. Performed the experiments: RLH TdV HS AS. Analyzed the data: RLH TdV HS AS. Contributed reagents/materials/analysis tools: RLH TdV HS AS. Wrote the paper: RLH AS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0064329","plos one","2013-05-30T00:00:00Z","Ping Jia; Jie Teng; Jianzhou Zou; Yi Fang; Suhua Jiang; Xiaofang Yu; Alison J Kriegel; Mingyu Liang; Xiaoqiang Ding","Division of Nephrology, Zhongshan Hospital Fudan University, Shanghai, China; Department of Physiology, Medical College of Wisconsin, Milwaukee, Wisconsin, United States of America","Conceived and designed the experiments: PJ ML XD. Performed the experiments: PJ JT JZ YF SJ XY XD. Analyzed the data: PJ AJK XD ML. Contributed reagents/materials/analysis tools: PJ.JT JZ YF AJK. Wrote the paper: PJ XD.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0133170","plos one","2015-07-23T00:00:00Z","Yong Eun Chung; Je Sung You; Hye-Jeong Lee; Joon Seok Lim; Hye Sun Lee; Song-Ee Baek; Myeong-Jin Kim","Department of Radiology, Severance Hospital, Research Institute of Radiological Science, Yonsei University College of Medicine, Seoul, Korea; Department of Emergency medicine, Severance Hospital, Yonsei University College of Medicine, Seoul, Korea; Biostatistics Collaboration Unit, Department of Research Affairs, Yonsei University College of Medicine, Seoul, Korea","Conceived and designed the experiments: YEC JSY HJL JSL HSL SEB MJK. Performed the experiments: YEC JSY HJL. Analyzed the data: YEC JSY HJL JSL HSL SEB MJK. Contributed reagents/materials/analysis tools: YEC JSY HJL JSL HSL SEB MJK. Wrote the paper: YEC JSY HJL JSL HSL SEB MJK.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0052904","plos one","2012-12-27T00:00:00Z","Morito Takano; Keigo Hikishima; Kanehiro Fujiyoshi; Shinsuke Shibata; Akimasa Yasuda; Tsunehiko Konomi; Akiko Hayashi; Hiroko Baba; Koichi Honke; Yoshiaki Toyama; Hideyuki Okano; Masaya Nakamura","Department of Orthopaedic Surgery, Keio University School of Medicine, Tokyo, Japan; Department of Physiology, Keio University School of Medicine, Tokyo, Japan; Central Institute for Experimental Animals, Kawasaki, Kanagawa, Japan; National Hospital Organization Murayama Medical Center, Tokyo, Japan; Department of Molecular Neurobiology, Tokyo University of Pharmacy and Life Science, Tokyo, Japan; Department of Biochemistry, Kochi University Medical School, Nankoku, Kochi, Japan","Conceived and designed the experiments: MT K. Hikishima KF HO MN. Performed the experiments: MT K. Hikishima SS AY. Analyzed the data: MT K. Hikishima KF TK. Contributed reagents/materials/analysis tools: AH HB K. Honke YT HO MN. Wrote the paper: MT K. Hikishima KF HO MN.","The authors received funding from a commercial source (General Insurance Association of Japan), but this does not alter the authors' adherence to all the PLOS ONE policies on sharing data and materials."
"10.1371/journal.pone.0133169","plos one","2015-07-15T00:00:00Z","Yang Yang; Man Jiang; Jing Hu; Xin Lv; Lixia Yu; Xiaoping Qian; Baorui Liu","The Comprehensive Cancer Centre of Drum Tower Hospital, Medical School of Nanjing University & Clinical Cancer Institute of Nanjing University, Nanjing, Jiangsu, China","Conceived and designed the experiments: YY XQ BL. Performed the experiments: MJ JH. Analyzed the data: XL. Contributed reagents/materials/analysis tools: LY. Wrote the paper: YY MJ.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0041445","plos one","2012-07-23T00:00:00Z","Yao Chen; Mikael Sjölinder; Xiao Wang; Georg Altenbacher; Matthias Hagner; Pernilla Berglund; Yumin Gao; Ting Lu; Ann-Beth Jonsson; Hong Sjölinder","Department of Genetics, Microbiology and Toxicology, Stockholm University, Stockholm, Sweden","Conceived and designed the experiments: HS. Performed the experiments: YC XW YG MS GA TL MH PB. Analyzed the data: MS HS. Contributed reagents/materials/analysis tools: ABJ HS. Wrote the paper: MS HS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0030013","plos one","2012-01-11T00:00:00Z","Ashwin Kotnis; Junghyun Namkung; Sadhana Kannan; Nallala Jayakrupakar; Taesung Park; Rajiv Sarin; Rita Mulherkar","Advanced Centre for Treatment, Research and Education in Cancer, Navi Mumbai, India; Department of Epidemiology and Biostatistics, Case Western Reserve University, Cleveland, Ohio, United States of America; Department of Statistics, College of Natural Science, Seoul National University, Seoul, Korea","Conceived and designed the experiments: AK RM. Performed the experiments: AK NJ. Analyzed the data: AK SK JN TP. Contributed reagents/materials/analysis tools: RM RS. Wrote the paper: AK RS RM. Patient accrual: RS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0098648","plos one","2014-06-26T00:00:00Z","John Mac Sharry; Karim H Shalaby; Cinzia Marchica; Soroor Farahnak; Tien Chieh-Li; Susan Lapthorne; Salman T Qureshi; Fergus Shanahan; James G Martin","Meakins Christie Laboratories, Department of Medicine, McGill University, Montreal, Canada; Alimentary Pharmabiotic Centre, School of Medicine, University College Cork, National University of Ireland, Cork, Ireland","Conceived and designed the experiments: JMS JM. Performed the experiments: JMS JM KHS SL CM TCL SF. Analyzed the data: JMS JM KHS SL CM TCL SF STQ. Contributed reagents/materials/analysis tools: JM JMS STQ FS. Wrote the paper: JMS JM KHS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0064368","plos one","2013-05-14T00:00:00Z","Giang D Nguyen; Solen Gokhan; Aldrin E Molero; Mark F Mehler","Roslyn and Leslie Goldstein Laboratory for Stem Cell Biology and Regenerative Medicine, Albert Einstein College of Medicine, Bronx, New York, United States of America; Institute for Brain Disorders and Neural Regeneration, Albert Einstein College of Medicine, Bronx, New York, United States of America; Department of Neurology, Albert Einstein College of Medicine, Bronx, New York, United States of America; Department of Neuroscience, Albert Einstein College of Medicine, Bronx, New York, United States of America; Department of Psychiatry and Behavioral Sciences, Albert Einstein College of Medicine, Bronx, New York, United States of America; Rose F. Kennedy Center for Research on Intellectual and Developmental Disabilities, Albert Einstein College of Medicine, Bronx, New York, United States of America; Einstein Cancer Center, Albert Einstein College of Medicine, Bronx, New York, United States of America; Ruth L. and David S. Gottesman Institute for Stem Cell and Regenerative Medicine Research, Albert Einstein College of Medicine, Bronx, New York, United States of America; Center for Epigenomics, Albert Einstein College of Medicine, Bronx, New York, United States of America; Institute for Aging Research, Albert Einstein College of Medicine, Bronx, New York, United States of America","Conceived and designed the experiments: GDN SG AM MFM. Performed the experiments: GDN SG. Analyzed the data: GDN SG AM MFM. Contributed reagents/materials/analysis tools: GDN SG AM MFM. Wrote the paper: GDN SG AM MFM.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0144704","plos one","2015-12-18T00:00:00Z","Ivonne Wallrabenstein; Marco Singer; Johannes Panten; Hanns Hatt; Günter Gisselmann","Department of Cell Physiology, Ruhr-University Bochum, Bochum, Germany; Symrise AG, Holzminden, Germany","Conceived and designed the experiments: IW MS GG HH. Performed the experiments: IW MS. Analyzed the data: IW MS. Contributed reagents/materials/analysis tools: HH JP. Wrote the paper: IW MS GG.","The authors have the following interests: Co-authors Marco Singer and Johannes Panten are employed by Symrise AG. Timberol is a Symrise product. Part of the findings described herein are subject of a pending patent. This does not alter the authors' adherence to all the PLOS ONE policies on sharing data and materials as detailed online in the guide for authors."
