"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0029798","plos one","2012-01-11T00:00:00Z","Ronald K Blackman; Kahlin Cheung-Ong; Marinella Gebbia; David A Proia; Suqin He; Jane Kepros; Aurelie Jonneaux; Philippe Marchetti; Jerome Kluza; Patricia E Rao; Yumiko Wada; Guri Giaever; Corey Nislow","Synta Pharmaceuticals Corp., Lexington, Massachusetts, United States of America; Donnelly Centre for Cellular and Biomedical Research, University of Toronto, Toronto, Ontario, Canada; UMR 837 – INSERM, Université de Lille II & CHRU LILLE, Lille, France","Conceived and designed the experiments: CN RKB DAP PM J. Kluza. Performed the experiments: CN MG KC-O RKB DAP SH J. Kepros AJ. Analyzed the data: RKB CN GG DAP PM J. Kluza PER YW. Wrote the paper: RKB CN.","RKB, DAP, SH, J. Kepros, PER and YW are or were employees of Synta Pharmaceuticals, Corp. Elesclomol is a Synta product. This does not alter the authors' adherence to all the PLoS ONE policies on sharing data and materials. There are no other competing interests to declare."
"10.1371/journal.pone.0133262","plos one","2015-07-27T00:00:00Z","Jie Dou; Dieu Tien Bui; Ali P. Yunus; Kun Jia; Xuan Song; Inge Revhaug; Huan Xia; Zhongfan Zhu","Department of Natural Environmental Studies, The University of Tokyo, Kashiwa, Japan; Geographic Information System Group, Department of Business Administration and Computer Science, Telemark University College, Telemark, Norway; State Key Laboratory of Remote Sensing Science, School of Geography, Beijing Normal University, Beijing, China; Center for Spatial Information Science, University of Tokyo, Kashiwa, Japan; Department of Mathematical Sciences and Technology, Norwegian University of Life Sciences, Ås Norway; Guizhou University of Finance and Economics, Guiyang, China; College of Water Sciences, Beijing Normal University, Beijing, China","Conceived and designed the experiments: JD. Performed the experiments: JD DTB APY. Analyzed the data: JD DTB APY. Contributed reagents/materials/analysis tools: JD DTB APY. Wrote the paper: JD DTB APY KJ XS IR HX. Collected data and organized the manuscript: JD DTB APY. Improved the quality of the manuscript: KJ XS IR HX ZZ.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0029803","plos one","2012-01-04T00:00:00Z","Boris Filipović; Ivica Matak; Lidija Bach-Rojecky; Zdravko Lacković","Laboratory of Molecular Neuropharmacology, Department of Pharmacology and Croatian Brain Research Institute, University of Zagreb School of Medicine, Zagreb, Croatia; Department of Pharmacology, University of Zagreb School of Pharmacy and Biochemistry, Zagreb, Croatia; Department of Otorhinolaryngology-Head and Neck Surgery, University Hospital Sveti Duh, Zagreb, Croatia","Conceived and designed the experiments: BF ZL. Performed the experiments: BF IM. Analyzed the data: BF IM LB. Contributed reagents/materials/analysis tools: ZL. Wrote the paper: BF IM LB ZL.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0052814","plos one","2013-01-09T00:00:00Z","Frederick Chen; Amanda Griffith; Allin Cottrell; Yue-Ling Wong","Department of Economics, Wake Forest University, Winston-Salem, North Carolina, United State of America; Department of Computer Science, Wake Forest University, Winston-Salem, North Carolina, United State of America","Conceived and designed the experiments: FC. Performed the experiments: FC YW. Analyzed the data: FC AG AC. Wrote the paper: FC AG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0006970","plos one","2009-09-24T00:00:00Z","Rodrigo Publio; Rodrigo F Oliveira; Antonio C Roque","Computational Neuroscience Unit, Okinawa Institute of Science and Technology, Okinawa, Japan; Computational and Experimental Neuroplasticity Laboratory, The Krasnow Institute for Advanced Study, George Mason University, Fairfax, Virginia, United States of America; Department of Physics and Mathematics, FFCLRP, University of São Paulo, Ribeirão Preto, Brazil","Conceived and designed the experiments: RP RFO ACR. Performed the experiments: RP RFO. Analyzed the data: RP ACR. Wrote the paper: RP RFO ACR.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0098532","plos one","2014-06-06T00:00:00Z","Kristi M Porter; Bum-Yong Kang; Sherry E Adesina; Tamara C Murphy; C Michael Hart; Roy L Sutliff","Emory University School of Medicine/Atlanta Veterans Affairs Medical Center, Department of Pulmonary, Allergy and Critical Care Medicine, Atlanta, Georgia, United States of America","Conceived and designed the experiments: KMP RLS. Performed the experiments: KMP BYK SEA TCM. Analyzed the data: KMP BYK SEA TCM CMH RLS. Contributed reagents/materials/analysis tools: RLS. Wrote the paper: KMP CMH RLS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0018382","plos one","2011-04-29T00:00:00Z","Adam C Drake; Maroun Khoury; Ilya Leskov; Bettina P Iliopoulou; Maria Fragoso; Harvey Lodish; Jianzhu Chen","Koch Institute for Integrative Cancer Research, Department of Biology, Massachusetts Institute of Technology, Cambridge, Massachusetts, United States of America; Interdisciplinary Research Group in Infectious Diseases, Singapore-MIT Alliance for Research and Technology (SMART), Singapore, Singapore; Whitehead Institute for Biomedical Research, Cambridge, Massachusetts, United States of America","Conceived and designed the experiments: ACD MK HL JC. Performed the experiments: ACD MK IL BPI MF. Analyzed the data: ACD MK IL HL JC. Wrote the paper: ACD IL HL JC.","Harvey Lodish has applied for a patent on the culture method used. This does not alter the authors' adherence to all the PLoS ONE policies on sharing data and materials."
"10.1371/journal.pone.0144854","plos one","2015-12-21T00:00:00Z","Monica Vera-Lise Tulstrup; Ellen Gerd Christensen; Vera Carvalho; Caroline Linninge; Siv Ahrné; Ole Højberg; Tine Rask Licht; Martin Iain Bahl","Division of Diet, Disease prevention and Toxicology, National Food Institute, Technical University of Denmark, Søborg, Denmark; Department of Food Technology, Engineering and Nutrition, Lund University, Lund, Sweden; Department of Animal Science, Aarhus University, Tjele, Denmark","Conceived and designed the experiments: MIB TRL SA. Performed the experiments: MVLT EGC CL MIB. Analyzed the data: MVLT EGC VC CL OH MIB. Contributed reagents/materials/analysis tools: SA OH TRL MIB. Wrote the paper: MVLT EGC VC CL SA OH TRL MIB.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0144866","plos one","2015-12-14T00:00:00Z","Emmanuel Discamps; Christopher Stuart Henshilwood","Institute for Archaeology, History, Culture and Religious Studies, University of Bergen, Øysteinsgate 3, Bergen, Norway; Université Bordeaux 1, CNRS UMR 5199 PACEA, Avenue des Facultés, Talence, France; Evolutionary Studies Institute, University of the Witwatersrand, 1 Jan Smuts Avenue, Braamfontein 2000, Johannesburg, South Africa","Conceived and designed the experiments: ED. Performed the experiments: ED. Analyzed the data: ED. Contributed reagents/materials/analysis tools: ED CSH. Wrote the paper: ED CSH.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0109992","plos one","2014-10-15T00:00:00Z","Hui-Yen Chuang; Ya-Fang Chang; Ren-Shyan Liu; Jeng-Jong Hwang","Department of Biomedical Imaging and Radiological Sciences, National Yang-Ming University, Taipei, Taiwan; National PET/Cyclotron Center and Department of Nuclear Medicine, Taipei Veterans General Hospital, Taipei, Taiwan","Conceived and designed the experiments: HYC YFC JJH. Performed the experiments: HYC YFC. Analyzed the data: HYC. Contributed reagents/materials/analysis tools: HYC YFC RSL. Wrote the paper: HYC YFC JJH.","The authors have declared that no competing interests exist."
