"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0042888","none","2012-08-24T00:00:00Z","Marshal Hedin; James Starrett; Sajia Akhter; Axel L Schönhofer; Jeffrey W Shultz","Department of Biology, San Diego State University, San Diego, California, United States of America; Department of Biology, University of California Riverside, Riverside, California, United States of America; Department of Computer Science, San Diego State University, San Diego, California, United States of America; Department of Entomology, University of Maryland, College Park, Maryland, United States of America","Conceived and designed the experiments: MH JWS. Performed the experiments: MH JS. Analyzed the data: MH JS SA AS. Contributed reagents/materials/analysis tools: MH JS SA. Wrote the paper: MH JS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0111732","plos one","2014-12-29T00:00:00Z","Tanja Todberg; Anders Koch; Mikael Andersson; Sjurdur F Olsen; Jørgen Lous; Preben Homøe","Department of Otolaryngology, Head & Neck Surgery and Audiology, Rigshospitalet, University Hospital of Copenhagen, Denmark; Centre for Fetal Programming, Department of Epidemiology Research, Statens Serum Institut, Copenhagen, Denmark; Research Unit for General Practice Institute of Public Health, University of Southern Denmark; Department of Otorhinolaryngology and Maxillofacial Surgery, Køge University Hospital, Denmark","Conceived and designed the experiments: TT PH AK. Performed the experiments: TT PH AK. Analyzed the data: TT PH AK MA. Contributed reagents/materials/analysis tools: TT PH AK MA SFO JL. Wrote the paper: TT PH AK SFO JL.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0019923","plos one","2011-06-17T00:00:00Z","Hongtao Zhao; Danzhi Huang","Department of Biochemistry, University of Zurich, Zurich, Switzerland","Conceived and designed the experiments: DH HZ. Performed the experiments: HZ. Analyzed the data: HZ DH. Contributed reagents/materials/analysis tools: HZ. Wrote the paper: HZ DH.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0031404","plos one","2012-02-08T00:00:00Z","Emma R Bush; Christina D Buesching; Eleanor M Slade; David W Macdonald","Wildlife Conservation Research Unit, Department of Zoology, University of Oxford, Oxford, United Kingdom","Conceived and designed the experiments: ERB CDB EMS DWM. Performed the experiments: ERB. Analyzed the data: ERB EMS. Contributed reagents/materials/analysis tools: CDB EMS DWM. Wrote the paper: ERB. Revised and contributed to manuscript: CDB EMS DWM.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0042884","none","2012-08-29T00:00:00Z","Tim R McClanahan; Simon D Donner; Jeffrey A Maynard; M Aaron MacNeil; Nicholas A J Graham; Joseph Maina; Andrew C Baker; Jahson B Alemu I.; Maria Beger; Stuart J Campbell; Emily S Darling; C Mark Eakin; Scott F Heron; Stacy D Jupiter; Carolyn J Lundquist; Elizabeth McLeod; Peter J Mumby; Michelle J Paddack; Elizabeth R Selig; Robert van Woesik","Marine Programs, Wildlife Conservation Society, Bronx, New York, United States of America; Department of Geography, University of British Columbia, Vancouver, British Columbia, Canada; Centre de Recherches Insulaires et Observatoire de l'Environnement, Centre National de la Recherche Scientifique-Ecole Pratique des Hautes Etudes Papetoai, Moorea, Polynesie Francaise; Australian Institute of Marine Science, Townsville, Queensland, Australia; Australian Research Council Centre of Excellence for Coral Reef Studies, James Cook University, Townsville, Queensland, Australia; Department of Biological Sciences, Macquarie University, Sydney, New South Wales, Australia; Division of Marine Biology and Fisheries, Rosenstiel School of Marine and Atmospheric Science, University of Miami, Miami, Florida, United States of America; Institute of Marine Affairs, Chaguaramas, Trinidad and Tobago, West Indies; School of Biological Sciences, The University of Queensland, Brisbane, Queensland, Australia; Indonesian Program, Wildlife Conservation Society, Bogor, Java, Indonesia; Department of Biological Sciences, Simon Fraser University, Burnaby, British Columbia, Canada; Coral Reef Watch, National Oceanic and Atmospheric Administration, Silver Spring, Maryland, United States of America; Coral Reef Watch, National Oceanic and Atmospheric Administration, Townsville, Queensland, Australia; Marine Geophysical Laboratory, School of Engineering and Physical Sciences, James Cook University, Townsville, Queensland, Australia; Fiji Country Program, Wildlife Conservation Society, Suva, Fiji; National Institute of Water & Atmospheric Research, Hamilton, New Zealand; The Nature Conservancy, Honolulu, Hawaii, United States of America; Marine Spatial Ecology Lab, School of Biological Sciences, University of Queensland, St Lucia, Queensland, Australia; Department of Biological Sciences, Santa Barbara City College, Santa Barbara, California, United States of America; Science+Knowledge Division, Conservation International, Arlington, VA, United States of America; Department of Biological Sciences, Florida Institute of Technology, Melbourne, Florida, United States of America","Conceived and designed the experiments: TRM SDD JAM MAM NAJG JMM ACB JBA MB SJC ESD CME SFH SDJ CJL EM PJM MJP ERS RvW. Performed the experiments: TRM SDD JAM MAM NAJG JMM ACB JBA MB SJC ESD CME SFH SDJ CJL EM PJM MJP ERS RvW. Analyzed the data: TRM SDD JAM MAM NAJG JMM. Wrote the paper: TRM SDD JAM MAM NAJG JMM ACB JBA MB SJC ESD CME SFH SDJ CJL EM PJM MJP ERS RvW.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0019919","plos one","2011-05-27T00:00:00Z","Kaoru Hida; Samuel K Lai; Jung Soo Suk; Sang Y Won; Michael P Boyle; Justin Hanes","Department of Ophthalmology, The Johns Hopkins University School of Medicine, Baltimore, Maryland, United States of America; Department of Biomedical Engineering, The Johns Hopkins University School of Medicine, Baltimore, Maryland, United States of America; Department of Chemical and Biomolecular Engineering, The Johns Hopkins University, Baltimore, Maryland, United States of America; Institute for NanoBioTechnology, The Johns Hopkins University, Baltimore, Maryland, United States of America; The Center for Nanomedicine, The Johns Hopkins University School of Medicine, Baltimore, Maryland, United States of America; Division of Pulmonary and Critical Care Medicine, Johns Hopkins Adult Cystic Fibrosis Program, The Johns Hopkins University School of Medicine, Baltimore, Maryland, United States of America","Conceived and designed the experiments: KH SKL JH. Performed the experiments: KH SKL JSS SYW. Analyzed the data: KH SKL JSS SYW. Contributed reagents/materials/analysis tools: MPB. Wrote the paper: KH SKL JSS SYW MPB JH.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0054364","plos one","2013-01-18T00:00:00Z","Rachel Raynes; Kathleen M Pombier; Kevin Nguyen; Jessica Brunquell; Jamie E Mendez; Sandy D Westerheide","The Department of Cell Biology, Microbiology and Molecular Biology, College of Arts and Sciences, University of South Florida, Tampa, Florida, United States of America","Conceived and designed the experiments: RR SDW. Performed the experiments: RR KMP KN JB JEM. Analyzed the data: RR KMP KN JB JEM SDW. Contributed reagents/materials/analysis tools: RR. Wrote the paper: RR SDW.","Sandy Westerheide has served as a guest editor for PLOS ONE several times. In addition, Sandy Westerheide became an Academic Editor for PLOS ONE in August of 2012. This does not alter the authors' adherence to all the PLOS ONE policies on sharing data and materials."
"10.1371/journal.pone.0065824","plos one","2013-06-12T00:00:00Z","Inga Niedtfeld I; Lars Schulze; Annegret Krause-Utz; Traute Demirakca; Martin Bohus; Christian Schmahl","Department of Psychosomatic Medicine, Central Institute of Mental Health Mannheim, Medical Faculty Mannheim/Heidelberg University, Mannheim, Germany; Division of Clinical Psychology and Psychotherapy, Deptartment of Education and Psychology, Freie Universität Berlin, Berlin, Germany; Department Neuroimaging, Central Institute of Mental Health Mannheim, Medical Faculty Mannheim/Heidelberg University, Mannheim, Germany","Conceived and designed the experiments: CS MB IN AK. Performed the experiments: IN AK. Analyzed the data: IN LS TD. Contributed reagents/materials/analysis tools: LS IN TD. Wrote the paper: IN LS AK MB CS TD.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0146364","plos one","2016-01-11T00:00:00Z","Chichao Huang; Sha Liu; Ruizhi Li; Fusheng Sun; Ying Zhou; Guanghui Yu","National Engineering Research Center for Organic-based Fertilizers, Jiangsu Collaborative Innovation Center for Solid Organic Waste Resource Utilization, Jiangsu Provincial Key Lab for Organic Solid Waste Utilization, Nanjing Agricultural University, Nanjing 210095, PR China; Shanghai Institute of Measurement and Testing Technology, Shanghai 201203, China","Conceived and designed the experiments: GY. Performed the experiments: CH SL RL FS. Analyzed the data: CH SL RL FS YZ GY. Contributed reagents/materials/analysis tools: CH GY. Wrote the paper: GY CH SL RL FS YZ.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0042883","none","2012-08-24T00:00:00Z","Qingjie Wang; Landi Yang; Caroline Alexander; Sally Temple","Neural Stem Cell Institute, Rensselaer, New York, United States of America; Center for Neuropharmacology and Neuroscience, Albany Medical College, Albany, New York, United States of America; McArdle Lab for Cancer Research, University of Wisconsin-Madison, Madison, Wisconsin, United States of America","Conceived and designed the experiments: QW ST. Performed the experiments: QW LY. Analyzed the data: QW LY. Contributed reagents/materials/analysis tools: CA. Wrote the paper: QW ST.","The authors have declared that no competing interests exist."
