"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0127643","plos one","2015-05-26T00:00:00Z","Anatoly Kreinin; Serah Lisson; Elimelech Nesher; Jenny Schneider; Josef Bergman; Kamal Farhat; Joseph Farah; Flavio Lejbkowicz; Gal Yadid; Leon Raskin; Igor Koman; Albert Pinhasov","Maale HaCarmel Mental Health Center, Tirat HaCarmel, affiliated to Rappaport Faculty of Medicine, Technion, Israel Institute of Technology, Haifa, Israel; Rappaport Faculty of Medicine, Technion, Israel Institute of Technology, Haifa, Israel; Department of Molecular Biology, Ariel University, Ariel, Israel; Faculty of Life Sciences, Bar-Ilan University, Ramat Gan, Israel; The Nazareth Hospital, EMMS, affiliated with Faculty of Medicine, Bar Ilan University, Nazareth, Israel; Department of Community Medicine and Epidemiology, Carmel Medical Center, Haifa, Israel; Clalit Health Services, National Cancer Control Center, Haifa, Israel; Division of Epidemiology, Department of Medicine, Vanderbilt University, Nashville, Tennessee, United States of America","Conceived and designed the experiments: AK AP FL. Performed the experiments: JB KF JF SL JS EN FL. Analyzed the data: AK EN LR GY IK AP. Wrote the paper: AP EN LR GY IK AK.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0001224","plos one","2007-11-21T00:00:00Z","William Chiuman; Yingfu Li","Department of Biochemistry and Biomedical Sciences, McMaster University, Hamilton, Ontario, Canada","Conceived and designed the experiments: YL WC. Performed the experiments: WC. Analyzed the data: WC. Contributed reagents/materials/analysis tools: YL. Wrote the paper: YL WC.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0069722","plos one","2013-07-22T00:00:00Z","Yong-Chin Lin; Jiann-Chu Chen; Wan Zabidii W Morni; Dedi Fazriansyah Putra; Chien-Lun Huang; Chang-Che Li; Jen-Fang Hsieh","Department of Aquaculture, College of Life Sciences, National Taiwan Ocean University, Keelung, Taiwan, Republic of China","Conceived and designed the experiments: YCL JCC. Performed the experiments: WZWM DFP CCL JFH. Analyzed the data: YCL WZWM CLH JCC. Contributed reagents/materials/analysis tools: CLH JFH. Wrote the paper: YCL JCC.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0092321","plos one","2014-03-19T00:00:00Z","Peter Norberg; Maria Bergström; Malte Hermansson","Department of Infectious Diseases, University of Gothenburg, Göteborg, Sweden; Department of Chemistry and Molecular Biology, Microbiology, University of Gothenburg, Göteborg, Sweden","Conceived and designed the experiments: MB MH. Performed the experiments: MB. Analyzed the data: PN MB MH. Contributed reagents/materials/analysis tools: PN MB. Wrote the paper: PN MB MH.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0115018","plos one","2014-12-15T00:00:00Z","Elizabeth Scribner; Olivier Saut; Paula Province; Asim Bag; Thierry Colin; Hassan M Fathallah-Shaykh","Department of Mathematics, The University of Alabama at Birmingham, Birmingham, Alabama, United States of America; Department of Mathematics, University of Bordeaux, Talence, France; Department of Neurology, The University of Alabama at Birmingham, Birmingham, Alabama, United States of America; Department of Radiology, The University of Alabama at Birmingham, Birmingham, Alabama, United States of America","Conceived and designed the experiments: HF-S OS ES TC. Performed the experiments: HF-S ES PP OS AB TC. Analyzed the data: HF-S ES PP OS AB TC. Contributed reagents/materials/analysis tools: HF-S ES OS TC. Wrote the paper: HF-S ES PP OS AB TC.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0103514","plos one","2014-07-30T00:00:00Z","Anna Dvorkin-Gheva; John A Hassell","Centre for Functional Genomics, Department of Biochemistry and Biomedical Sciences, McMaster University, Hamilton, Ontario, Canada","Conceived and designed the experiments: ADG JAH. Performed the experiments: ADG. Analyzed the data: ADG. Wrote the paper: ADG JAH. Interpreted data: ADG JAH.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0115017","plos one","2015-02-23T00:00:00Z","Temitope O Erinosho; Courtney A Pinard; Linda C Nebeling; Richard P Moser; Abdul R Shaikh; Ken Resnicow; April Y Oh; Amy L Yaroch","University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, United States of America; Gretchen Swanson Center for Nutrition, Omaha, Nebraska, United States of America; U.S. National Cancer Institute, Rockville, Maryland, United States of America; University of Michigan, School of Public Health, Ann Arbor, Michigan, United States of America; Clinical Monitoring Research Program, SAIC-Frederick, Inc., National Cancer Institute-Frederick, Frederick, Maryland, United States of America","Conceived and designed the experiments: ALY AYO ARS. Performed the experiments: ALY AYO ARS. Analyzed the data: RPM TOE. Contributed reagents/materials/analysis tools: ALY KR LCN AYO ARS. Wrote the paper: TOE CAP ALY AYO ARS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0092330","plos one","2014-03-20T00:00:00Z","Zi-Han Wei; Huan Chen; Chang Zhang; Bang-Ce Ye","State Key Laboratory of Bioreactor Engineering, East China University of Science and Technology, Shanghai, China","Conceived and designed the experiments: ZW HC BCY. Performed the experiments: ZW HC. Analyzed the data: ZW CZ. Contributed reagents/materials/analysis tools: ZW HC CZ. Wrote the paper: ZW BCY.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0001231","plos one","2007-11-28T00:00:00Z","Evelyn Fox Keller; David Harel","Program in Science, Technology, and Society, Massachusetts Institute of Technology, Cambridge, Massachusetts, United States of America; Department of Computer Science and Applied Mathematics, Weizmann Institute of Science, Rehovot, Israel","Authors contributed equally in all aspects of the work.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0035444","plos one","2012-04-20T00:00:00Z","Bruce Larson; Kathryn Schnippel; Buyiswa Ndibongo; Lawrence Long; Matthew P Fox; Sydney Rosen","Center for Global Health and Development, Boston University, Boston, Massachusetts, United States of America; Health Economics and Epidemiology Research Office, Department of Medicine, Faculty of Health Sciences, University of the Witwatersrand, Johannesburg, South Africa; Department of Epidemiology, Boston University School of Public Health, Boston, Massachusetts, United States of America; Department of International Health, Boston University School of Public Health, Boston, Massachusetts, United States of America","Analyzed the data: BL KS BN LL MF SR. Contributed reagents/materials/analysis tools: BL KS BN LL MF SR. Wrote the paper: BL KS BN LL MF SR.","The authors have read the journal's policy and have the following potential conflict: The empirical analysis in this paper is based on the use of the PIMA Analyzer technology, which is available in South Africa through a company called Alere. Through interactions with the United States Agency for International Development in South Africa, Alere provided 4 Pima Analyzer units to the mobile program (called Access VCT) to use during their pilot program. Alere had no input into the manuscript the authors are submitting. Since Alere did provide the technologies to the mobile VCT program, and the authors used information on costs from the mobile program, the authors wanted to mention the situation here. This does not alter the authors' adherence to all the PLoS ONE policies on sharing data and materials."
