"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0048557","plos one","2012-10-31T00:00:00Z","Diana Sánchez-Ponce; Javier DeFelipe; Juan José Garrido; Alberto Muñoz","Department of Functional and Systems Neurobiology, Instituto Cajal, Consejo Superior de Investigaciones Científicas, Madrid, Spain; Department of Molecular, Cellular and Developmental Neurobiology, Instituto Cajal, Consejo Superior de Investigaciones Científicas, Madrid, Spain; Laboratorio Cajal de Circuitos Corticales, Centro de Tecnología Biomédica, Universidad Politécnica de Madrid, Madrid, Spain; Department of Cell Biology, Complutense University, Madrid, Spain; Centro de Investigación Biomédica en Red de Enfermedades Neurodegenerativas (CIBERNED), Madrid, Spain","Conceived and designed the experiments: AM JJG. Performed the experiments: DS. Analyzed the data: DS AM JJG. Contributed reagents/materials/analysis tools: JD JJG AM. Wrote the paper: DS AM JJG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0150840","plos one","2016-03-07T00:00:00Z","Adam G Marsh; Kenneth D Hoadley; Mark E Warner","Marine Biosciences, School of Marine Science and Policy, University of Delaware, Lewes, DE, United States of America; Center for Bioinformatics and Computational Biology/Delaware Biotechnology Institute/University of Delaware, Newark, DE, United States of America","Conceived and designed the experiments: AM KH. Performed the experiments: KH. Analyzed the data: KH AM MW. Contributed reagents/materials/analysis tools: KH AM. Wrote the paper: AM KH MW.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0003024","plos one","2008-08-20T00:00:00Z","Mun-Gwan Hong; Amanda J Myers; Patrik K E Magnusson; Jonathan A Prince","Department of Medical Epidemiology and Biostatistics, Karolinska Institutet, Stockholm, Sweden; Department of Psychiatry, University of Miami, Miller School of Medicine, Miami, Florida, United States of America","Analyzed the data: MGH AJM PKM JAP. Wrote the paper: MGH AJM PKM JAP.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0014721","plos one","2011-02-23T00:00:00Z","Annet J C Roodenburg; Anke Schlatmann; Mariska Dötsch-Klerk; Robert Daamen; Jie Dong; Marta Guarro; Margarita Stergiou; Nazeeia Sayed; Eunice Ronoh; Léon Jansen; Jacob C Seidell","Department of Health Sciences, VU University Amsterdam, Amsterdam, The Netherlands; Unilever Research and Development, Vlaardingen, The Netherlands; Unilever Benelux, Rotterdam, The Netherlands; Unilever Discover, Shanghai, China; Unilever Spain, Barcelona, Spain; Unilever Greece, Athens, Greece; Unilever South Africa, Durban, South Africa; Unilever Israel, Tel Aviv, Israel; Choices International Foundation, Brussels, Belgium","Conceived and designed the experiments: AJCR AS. Performed the experiments: AJCR AS MDK RD JD MG MS NS ER. Analyzed the data: AJCR AS MDK RD JD MG MS NS ER. Wrote the paper: AJCR AS MDK RD JD MG NS ER LJ JCS. Coordinated the work in the different countries: AJCR.","The employment with Unilever of AR, AS, RD, JD, MG, NS, ER, and MDK does not alter the authors' adherence to all the PLoS ONE policies on sharing data and materials."
"10.1371/journal.pone.0082948","plos one","2013-12-23T00:00:00Z","Lisa Lit; Janelle M Belanger; Debby Boehm; Nathan Lybarger; Anita M Oberbauer","Department of Animal Science, University of California Davis, Davis, California, United States of America; Precision Canine, Phoenix, Arizona, United States of America; Left Coast K9, Marysville, California, United States of America","Conceived and designed the experiments: LL AMO NL DB. Performed the experiments: LL JMB DB NL. Analyzed the data: LL AMO. Contributed reagents/materials/analysis tools: LL AMO DB NL. Wrote the paper: LL AMO.","Mr. Lybarger is a co-owner of Left Coast K9, and Ms. Boehm is the sole proprietor of Precision Canine. This does not alter the authors’ adherence to all the PLOS ONE policies on sharing data and materials."
"10.1371/journal.pone.0060095","plos one","2013-03-27T00:00:00Z","Heiner K Berthold; Nabil G Seidah; Suzanne Benjannet; Ioanna Gouni-Berthold","Charité University Medicine Berlin, Evangelical Geriatrics Center Berlin (EGZB), Berlin, Germany; Charité University Medicine Berlin, Virchow Clinic Campus, Lipid Clinic at the Interdisciplinary Metabolism Center, Berlin, Germany; Laboratory of Biochemical Neuroendocrinology, Clinical Research Institute of Montreal, Montreal, Quebec, Canada; University of Cologne, Center for Endocrinology, Diabetes and Preventive Medicine, Cologne, Germany","Conceived and designed the experiments: HKB IGB. Performed the experiments: HKB IGB. Analyzed the data: HKB NGS IGB. Contributed reagents/materials/analysis tools: NGS SB. Wrote the paper: HKB NGS SB IGB.","The authors would like to extend their declaration of funding from a commercial source by the following statement: This does not alter the authors’ adherence to all the PLOS ONE policies on sharing data and materials. In addition, HKB is serving as an academic editor for PLOS ONE. This does not alter the authors’ adherence to all the PLOS ONE policies on sharing data and materials."
"10.1371/journal.pone.0140743","plos one","2015-10-20T00:00:00Z","Liron Bendor; Laura S Weyrich; Bodo Linz; Olivier Y Rolin; Dawn L Taylor; Laura L Goodfield; William E Smallridge; Mary J Kennett; Eric T Harvill","Department of Veterinary and Biomedical Sciences, The Pennsylvania State University, University Park, Pennsylvania, United States of America; Department of Veterinary and Biomedical Sciences, The Pennsylvania State University, University Park, Pennsylvania, United States of America; Department of Veterinary and Biomedical Sciences, The Pennsylvania State University, University Park, Pennsylvania, United States of America; Department of Veterinary and Biomedical Sciences, The Pennsylvania State University, University Park, Pennsylvania, United States of America; Lee Kong Chian School of Medicine and Singapore Centre on Environmental Life Sciences Engineering, Nanyang Technological University, Singapore","Conceived and designed the experiments: LB ETH. Performed the experiments: LB LSW BL OYR DLT LLG WES MJK. Analyzed the data: LB LSW OYR DLT MJK. Contributed reagents/materials/analysis tools: MJK. Wrote the paper: LB BL ETH.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0048560","plos one","2012-11-20T00:00:00Z","Richard A Steinman; Andria Rasile Robinson; Carol A Feghali-Bostwick","Department of Medicine, University of Pittsburgh School of Medicine, Pittsburgh, Pennsylvania, United States of America; Department of Pharmacology, University of Pittsburgh School of Medicine, Pittsburgh, Pennsylvania, United States of America; Department of Pathology, University of Pittsburgh School of Medicine, Pittsburgh, Pennsylvania, United States of America","Conceived and designed the experiments: RAS. Performed the experiments: RAS AAR. Analyzed the data: RAS CFB AAR. Contributed reagents/materials/analysis tools: RAS CFB. Wrote the paper: RAS. Reviewed and approved the manuscript: RAS CFB AAR.","The authors have read the journal's policy and have the following conflicts. (1) RAS has filed an invention disclosure related to the use of roscovitine in scleroderma. (2) CFB seves as an academic editor for PLOS One. This does not alter the authors' adherence to all the PLOS."
"10.1371/journal.pone.0037129","plos one","2012-05-15T00:00:00Z","Parinya Noisa; Thamil Selvee Ramasamy; Fiona R Lamont; Jason S L Yu; Michael J Sheldon; Alison Russell; Xin Jin; Wei Cui","Department of Surgery and Cancer, Faculty of Medicine, Institute of Reproductive and Developmental Biology, Imperial College London, London, United Kingdom","Conceived and designed the experiments: PN TSR FRL JSLY AR WC. Performed the experiments: PN TSR FRL JSLY MS AR XJ. Analyzed the data: PN TSR FRL JSLY MS WC. Contributed reagents/materials/analysis tools: PN TSR FRL JSLY MS AR XJ. Wrote the paper: PN FRL JSLY WC.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0014723","plos one","2011-02-23T00:00:00Z","Tianjiao Chu; Daniel Handley; Kimberly Bunce; Urvashi Surti; W Allen Hogge; David G Peters","Department of Obstetrics, Gynecology and Reproductive Sciences, University of Pittsburgh, Pennsylvania, United States of America; Center for Fetal Medicine, Magee-Womens Research Institute, Pittsburgh, Pennsylvania, United States of America","Performed the experiments: DH KB. Analyzed the data: TC. Contributed reagents/materials/analysis tools: WAH US. Wrote the paper: DGP.","The authors have declared that no competing interests exist."
