"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pcbi.1003908","plos computational biology","2014-10-23T00:00:00Z","Yue Li; Minggao Liang; Zhaolei Zhang","Department of Computer Science, University of Toronto, Toronto, Canada; The Donnelly Centre, University of Toronto, Toronto, Canada; Department of Molecular Genetics, University of Toronto, Toronto, Canada; Banting and Best Department of Medical Research, University of Toronto, Toronto, Canada","Conceived and designed the experiments: YL. Performed the experiments: YL. Analyzed the data: YL. Contributed reagents/materials/analysis tools: YL ML. Wrote the paper: YL ZZ. Supervised the project: ZZ.","The authors have declared that no competing interests exist."
"10.1371/journal.pntd.0001745","none","2012-07-31T00:00:00Z","Pengfei Cai; Xianyu Piao; Nan Hou; Shuai Liu; Heng Wang; Qijun Chen","MOH Key Laboratory of Systems Biology of Pathogens, Institute of Pathogen Biology, Chinese Academy of Medical Sciences and Peking Union Medical College, Beijing, People's Republic of China; Department of Microbiology and Parasitology, Institute of Basic Medical Sciences, Chinese Academy of Medical Sciences and School of Basic Medicine, Peking Union Medical College, Beijing, People's Republic of China; Key Laboratory of Zoonosis, Ministry of Education, Institute of Zoonosis, Jilin University, Changchun, People's Republic of China","Conceived and designed the experiments: PC QC. Performed the experiments: PC XP NH SL. Analyzed the data: PC QC. Contributed reagents/materials/analysis tools: HW. Wrote the paper: PC QC.","The authors have declared that no competing interests exist."
"10.1371/journal.pcbi.1003907","plos computational biology","2014-10-30T00:00:00Z","Stinus Lindgreen; Sinan Uğur Umu; Alicia Sook-Wei Lai; Hisham Eldai; Wenting Liu; Stephanie McGimpsey; Nicole E Wheeler; Patrick J Biggs; Nick R Thomson; Lars Barquist; Anthony M Poole; Paul P Gardner","Department of Biology, University of Copenhagen, Copenhagen, Denmark; School of Biological Sciences, University of Canterbury, Christchurch, New Zealand; Biomolecular Interaction Centre, University of Canterbury, Christchurch, New Zealand; Institute of Veterinary, Animal & Biomedical Sciences, Massey University, Palmerston North, New Zealand; Allan Wilson Centre for Molecular Ecology & Evolution, Massey University, Palmerston North, New Zealand; Pathogen Genetics, Wellcome Trust Sanger Institute, Hinxton, United Kingdom; Institute for Molecular Infection Biology, University of Wuerzburg, Wuerzburg, Germany","Conceived and designed the experiments: AMP PPG. Performed the experiments: SL SUU ASWL HE WL SM NEW LB PPG. Analyzed the data: SL SUU ASWL HE WL SM NEW LB PPG. Contributed reagents/materials/analysis tools: PJB NRT. Wrote the paper: AMP PPG SL SUU LB.","The authors have declared that no competing interests exist."
"10.1371/journal.ppat.1005378","plos pathogens","2016-01-05T00:00:00Z","Sebastian A Stifter; Nayan Bhattacharyya; Roman Pillay; Manuela Flórido; James A Triccas; Warwick J Britton; Carl G Feng","Immunology and Host Defense Group, Discipline of Infectious Diseases and Immunology, Sydney Medical School, The University of Sydney, Sydney, New South Wales, Australia; Mycobacterial Research Program, The Centenary Institute, Camperdown, New South Wales, Australia; Microbial Pathogenesis and Immunity Group, Discipline of Infectious Diseases and Immunology, Sydney Medical School, The University of Sydney, Sydney, New South Wales, Australia; Discipline of Infectious Diseases and Immunology, Sydney Medical School, The University of Sydney, Sydney, New South Wales, Australia; Department of Medicine, Sydney Medical School, The University of Sydney, Sydney, New South Wales, Australia","Conceived and designed the experiments: SAS CGF. Performed the experiments: SAS NB RP MF. Analyzed the data: SAS JAT WJB CGF. Contributed reagents/materials/analysis tools: MF JAT WJB CGF. Wrote the paper: SAS JAT WJB CGF.","The authors have declared that no competing interests exist."
"10.1371/journal.pntd.0001741","plos neglected tropical diseases","2012-07-24T00:00:00Z","Anja Kathrin Wege; Christian Florian; Wolfgang Ernst; Nicole Zimara; Ulrike Schleicher; Frank Hanses; Maximilian Schmid; Uwe Ritter","Institute of Immunology, University of Regensburg, Regensburg, Bavaria, Germany; Clinic of Gynecology and Obstetrics St. Hedwig, University of Regensburg, Regensburg, Germany; Microbiology Institute-Clinical Microbiology, Immunology and Hygiene, University Hospital of Erlangen and Friedrich-Alexander-University Erlangen-Nuremberg, Erlangen, Germany; Department of Internal Medicine I, University Hospital Regensburg, Regensburg, Germany","Conceived and designed the experiments: AKW UR. Performed the experiments: WE AKW CF NZ MS US FH. Analyzed the data: AKW UR WE US FH. Contributed reagents/materials/analysis tools: AKW UR. Wrote the paper: AKW UR.","The authors have declared that no competing interests exist."
"10.1371/journal.ppat.1005373","plos pathogens","2016-01-05T00:00:00Z","Ruben M Markosyan; Chunhui Miao; Yi-Min Zheng; Gregory B Melikyan; Shan-Lu Liu; Fredric S Cohen","Rush University Medical Center, Department of Molecular Biophysics and Physiology, Chicago, Illinois, United States of America; University of Missouri School of Medicine, Bond Life Sciences Center, Department of Molecular Microbiology and Immunology, Columbia, Missouri, United States of America; Emory University Medical School, Department of Pediatrics, Infectious Diseases, Atlanta, Georgia, United States of America","Conceived and designed the experiments: FSC RMM SLL GBM. Performed the experiments: RMM CM YMZ. Analyzed the data: RMM CM YMZ GBM SLL FSC. Contributed reagents/materials/analysis tools: RMM CM YMZ GBM SSL. Wrote the paper: RMM GBM SLL FSC.","The authors have declared that no competing interests exist."
"10.1371/journal.ppat.1005376","plos pathogens","2016-01-04T00:00:00Z","Margarita Zayas; Gang Long; Vanesa Madan; Ralf Bartenschlager","Department for Infectious Diseases, Molecular Virology, Heidelberg University, Heidelberg, Germany","Conceived and designed the experiments: MZ RB. Performed the experiments: MZ GL VM. Analyzed the data: MZ RB. Contributed reagents/materials/analysis tools: MZ RB. Wrote the paper: MZ RB.","The authors have declared that no competing interests exist."
"10.1371/journal.ppat.1005375","plos pathogens","2016-01-21T00:00:00Z","Eddie A James; Theresa J Gates; Rebecca E LaFond; Shinobu Yamamoto; Chester Ni; Duy Mai; Vivian H Gersuk; Kimberly O’Brien; Quynh-Anh Nguyen; Brad Zeitner; Marion C Lanteri; Philip J Norris; Damien Chaussabel; Uma Malhotra; William W Kwok","Benaroya Research Institute at Virginia Mason, Seattle, Washington, United States of America; Blood Systems Research Institute, San Francisco, California, United States of America; Departments of Laboratory Medicine and Medicine, University of California, San Francisco, San Francisco, California, United States of America; Virginia Mason Medical Center, Seattle, Washington, United States of America; Department of Medicine, University of Washington, Seattle, Washington, United States of America","Conceived and designed the experiments: EAJ WWK. Performed the experiments: TJG REL DM VHG KO QAN. Analyzed the data: EAJ TJG REL SY CN BZ. Contributed reagents/materials/analysis tools: SY CN BZ DC DM MCL PJN. Wrote the paper: EAJ TJG REL VHG MCL PJN UM WWK. Obtained clinical data: UM PJN.","The authors have declared that no competing interests exist."
"10.1371/journal.pntd.0001743","plos neglected tropical diseases","2012-07-24T00:00:00Z","Ramadhan Hashim; Ahmed M Khatib; Godwin Enwere; Jin Kyung Park; Rita Reyburn; Mohammad Ali; Na Yoon Chang; Deok Ryun Kim; Benedikt Ley; Kamala Thriemer; Anna Lena Lopez; John D Clemens; Jacqueline L Deen; Sunheang Shin; Christian Schaetti; Raymond Hutubessy; Maria Teresa Aguado; Marie Paule Kieny; David Sack; Stephen Obaro; Attiye J Shaame; Said M Ali; Abdul A Saleh; Lorenz von Seidlein; Mohamed S Jiddawi","International Vaccine Institute, Seoul, Korea; Ministry of Health and Social Welfare, Stonetown, Zanzibar; World Health Organization, Geneva, Switzerland; Biocenter, University of Vienna, Vienna, Austria; Swiss Tropical and Public Health Institute, Basel, Switzerland; University of Basel, Basel, Switzerland; Johns Hopkins School of Public Health, Baltimore, Maryland, United States of America; Michigan State University, East Lansing, Michigan, United States of America; Public Health Laboratory Ivo de Carneri, Chake-Chake, Zanzibar; Menzies School of Health Research, Casuarina, Northern Territory, Australia","Conceived and designed the experiments: MJ LvS JLD JDC KT BL RR GE AMK R. Hashim. Performed the experiments: R. Hashim AMK RR NYC BL KT AS SMS AS LvS. Analyzed the data: JKP MA NYC DRK LvS. Wrote the paper: R. Hashim AMK GE JKP RR MA NYC DRK BL KT ALL JDC JLD SS CS R. Hutubessy MTA MPK DS SO AJS SMA AAS LvS MSJ.","The authors have declared that no competing interests exist."
"10.1371/journal.pntd.0001742","plos neglected tropical diseases","2012-07-17T00:00:00Z","Janet C Lindow; Nathan Borochoff-Porte; Anna P Durbin; Stephen S Whitehead; Kelly A Fimlaid; Janice Y Bunn; Beth D Kirkpatrick","Vaccine Testing Center and Unit of Infectious Diseases, Department of Medicine, University of Vermont College of Medicine, Burlington, Vermont, United States of America; Johns Hopkins Bloomberg School of Public Health, Baltimore, Maryland, United States of America; Laboratory of Infectious Diseases, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, Maryland, United States of America; University of Vermont College of Mathematics, Burlington, Vermont, United States of America","Conceived and designed the experiments: JCL. Performed the experiments: NB-P JCL KAF. Analyzed the data: JCL. Contributed reagents/materials/analysis tools: APD SSW JYB BDK. Wrote the paper: JCL.","The authors have declared that no competing interests exist."
"10.1371/journal.pntd.0001744","plos neglected tropical diseases","2012-07-17T00:00:00Z","Yordanos B Molla; Sara Tomczyk; Tsige Amberbir; Abreham Tamiru; Gail Davey","Brighton and Sussex Medical School, Falmer, Brighton, United Kingdom; International Orthodox Christian Charities, Addis Ababa, Ethiopia; International Orthodox Christian Charities, Debre Markos, Ethiopia","Conceived and designed the experiments: YBM ST TA AT GD. Performed the experiments: YBM ST TA AT. Analyzed the data: YBM. Contributed reagents/materials/analysis tools: YBM. Wrote the paper: YBM ST GD.","The authors have declared that no competing interests exist."
"10.1371/journal.ppat.1005377","plos pathogens","2016-01-04T00:00:00Z","Guillaume Golovkine; Eric Faudry; Stéphanie Bouillot; Sylvie Elsen; Ina Attrée; Philippe Huber","University Grenoble Alpes, Grenoble, France; CNRS, ERL5261, Grenoble, France; CEA, iRTSV-BCI, Grenoble, France; INSERM, U1036, Grenoble, France","Conceived and designed the experiments: PH GG EF IA. Performed the experiments: GG SB SE. Analyzed the data: GG PH. Contributed reagents/materials/analysis tools: IA SE. Wrote the paper: PH GG.","The authors have declared that no competing interests exist."
"10.1371/journal.pcbi.1003923","plos computational biology","2014-11-13T00:00:00Z","Arne Weigenand; Michael Schellenberger Costa; Hong-Viet Victor Ngo; Jens Christian Claussen; Thomas Martinetz","Institute for Neuro- and Bioinformatics, University of Lübeck, Lübeck, Germany; Graduate School for Computing in Medicine and Life Science, University of Lübeck, Lübeck, Germany; Institute for Medical Psychology and Behavioral Neurobiology, University of Tübingen, Tübingen, Germany; Computational Systems Biology, Jacobs University Bremen, Bremen, Germany","Conceived and designed the experiments: AW MSC HVVN JCC TM. Performed the experiments: AW MSC. Analyzed the data: AW MSC HVVN. Wrote the paper: AW MSC HVVN JCC TM.","The authors have declared that no competing interests exist."
