"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0059032","plos one","2013-03-14T00:00:00Z","Georgette L Suidan; Daniel Duerschmied; Gregory M Dillon; Veronique Vanderhorst; Thomas G Hampton; Siu Ling Wong; Jaymie R Voorhees; Denisa D Wagner","Immune Disease Institute, Boston, Massachusetts, United States of America; Program in Cellular and Molecular Medicine, Boston Children's Hospital, Boston, Massachusetts, United States of America; Division of Hematology/Oncology, Boston Children's Hospital, Boston, Massachusetts, United States of America; Department of Pediatrics, Harvard Medical School, Boston, Massachusetts, United States of America; Department of Cardiology and Angiology I, University Heart Center Freiburg-Bad Krozingen, Freiburg, Germany; Neurobehavior Laboratory, Harvard NeuroDiscovery Center, Boston, Massachusetts, United States of America; Harvard Medical School, Boston, Massachusetts, United States of America; Department of Neurology, Beth Israel Deaconess Medical Center, Boston, Massachusetts, United States of America; Neuroscience Discovery Core, Framingham, Massachusetts, United States of America","Conceived and designed the experiments: GLS DD GMD TGH VV DDW. Performed the experiments: GLS DD GMD TGH SLW JRV. Analyzed the data: GLS GMD TGH SLW. Contributed reagents/materials/analysis tools: TGH. Wrote the paper: GLS DDW.","The authors would like to declare that TGH is owner of Mouse Specifics, Inc., the purveyor of the gait analysis and electrocardiography instrumentation described in the methods. TGH is also the owner of the Neuroscience Discovery Core, a purveyor of research services. No other author has a competing interest to declare. This does not alter the authors' adherence to all the PLOS ONE policies on sharing data and materials."
"10.1371/journal.pone.0115781","plos one","2015-02-12T00:00:00Z","Piklu Roy Chowdhury; Ian G Charles; Steven P Djordjevic","The ithree institute, University of Technology Sydney, PO Box 123 Broadway, Sydney, New South Wales, 2007, Australia; NSW Department of Primary Industries, Elizabeth Macarthur Agricultural Institute, Private Bag 4008, Narellan, New South Wales, 2567, Australia","Conceived and designed the experiments: PRC SPD. Performed the experiments: PRC. Analyzed the data: PRC. Contributed reagents/materials/analysis tools: PRC. Wrote the paper: PRC SPD IGC. Data presentation, figures, literature searching: PRC.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0036138","plos one","2012-04-27T00:00:00Z","Chenjie Yang; Geetha Chalasani; Yue-Harn Ng; Paul D Robbins","Department of Microbiology and Molecular Genetics, University of Pittsburgh School of Medicine, Pittsburgh, Pennsylvania, United States of America; Renal-Electrolyte Division, Departments of Medicine and Immunology, University of Pittsburgh School of Medicine, Pittsburgh, Pennsylvania, United States of America; Thomas E. Starzl Transplantation Institute, University of Pittsburgh School of Medicine, Pittsburgh, Pennsylvania, United States of America","Conceived and designed the experiments: CY GC PDR. Performed the experiments: CY GC YHN. Analyzed the data: CY GC PDR. Contributed reagents/materials/analysis tools: CY GC YHN. Wrote the paper: CY PDR.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0128241","plos one","2015-05-28T00:00:00Z","Jian-Hua Chen; Yves Kellner; Marta Zagrebelsky; Matthias Grunwald; Martin Korte; Peter Jomo Walla","AG Biomolecular Spectroscopy and Single-Molecule Detection, Max Planck-Institute for Biophysical Chemistry, 37077, Göttingen, Germany; Division of Cellular Neurobiology, Zoological Institute, TU Braunschweig, 38106, Braunschweig, Germany; AG NIND, HZI, 38124, Braunschweig, Germany; Department of Biophysical Chemistry, Institute for Physical and Theoretical Chemistry, TU Braunschweig, 38106, Braunschweig, Germany","Conceived and designed the experiments: JHC YK MZ MG MK PJW. Performed the experiments: JHC YK MZ MG. Analyzed the data: JHC YK MZ MG MK PJW. Contributed reagents/materials/analysis tools: YK MZ. Wrote the paper: JHC YK MZ MK PJW.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0128240","plos one","2015-05-26T00:00:00Z","Sarah E Soss; Kristie L Rose; Salisha Hill; Sophie Jouan; Walter J Chazin","Department of Biochemistry, Vanderbilt University, Nashville, Tennessee, United States of America; Center for Structural Biology, Vanderbilt University, Nashville, Tennessee, United States of America; Mass Spectrometry Research Center, Vanderbilt University, Nashville, Tennessee, United States of America; Department of Chemistry, Vanderbilt University, Nashville, Tennessee, United States of America","Conceived and designed the experiments: SES KLR WJC. Performed the experiments: SES KLR SH SJ. Analyzed the data: SES KLR WJC. Wrote the paper: SES WJC.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0149855","plos one","2016-03-02T00:00:00Z","Manuel de Sousa Almeida; Pedro de Araújo Gonçalves; Patricia Branco; João Mesquita; Maria Salomé Carvalho; Helder Dores; Henrique Silva Sousa; Augusta Gaspar; Eduarda Horta; Ana Aleixo; Nuno Neuparth; Miguel Mendes; Maria João Andrade","Hospital de Santa Cruz, Lisbon, Portugal; Hospital da Luz, Lisbon, Portugal; CEDOC- Nova Medical School, Lisbon, Portugal","Conceived and designed the experiments: MSA PG PB HD MSC MJA NN AA. Performed the experiments: MSA PG PB HSS AG EH MJA. Analyzed the data: MSA PG JM AG NN AA MM MJA. Contributed reagents/materials/analysis tools: PB MJA EH. Wrote the paper: MSA PG JM MSC HD NN AA MM MJA.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0104271","plos one","2014-09-08T00:00:00Z","Ryan R Gordon; Mengchu Wu; Chung-Ying Huang; William P Harris; Hong Gee Sim; Jared M Lucas; Ilsa Coleman; Celestia S Higano; Roman Gulati; Lawrence D True; Robert Vessella; Paul H Lange; Mark Garzotto; Tomasz M Beer; Peter S Nelson","Divisions of Human Biology and Clinical Research, Fred Hutchinson Cancer Research Center, Seattle, Washington, United States of America; Department of Medicine, Oregon Health and Sciences University, Portland, Oregon, United States of America; Department of Medicine, University of Washington, Seattle, Washington, United States of America; Department of Pathology, University of Washington, Seattle, Washington, United States of America; Department of Urology, University of Washington, Seattle, Washington, United States of America; Department of Urology and Cancer Institute, Oregon Health and Sciences University, Portland, Oregon, United States of America; Section of Urology, Portland VA Medical Center, Portland, Oregon, United States of America","Conceived and designed the experiments: RRG MW CYH WPH PSN. Performed the experiments: RRG MW CYH WH HGS JL IC LT. Analyzed the data: RRG MW CYH WPH JL IC RG PSN. Contributed reagents/materials/analysis tools: RV PL MG TB CH. Wrote the paper: RRG MW PSN.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0115778","plos one","2014-12-26T00:00:00Z","Henriikka Salomäki; Merja Heinäniemi; Laura H Vähätalo; Liisa Ailanen; Kim Eerola; Suvi T Ruohonen; Ullamari Pesonen; Markku Koulu","Department of Pharmacology, Drug Development and Therapeutics, Institute of Biomedicine, University of Turku, FI-20014 Turku, Finland; Drug Research Doctoral Programme (DRDP), University of Turku, Turku, Finland; School of Medicine, Institute of Biomedicine, University of Eastern Finland, FI-70211 Kuopio, Finland; Turku Center for Disease Modeling (TCDM), University of Turku, FI-20014 Turku, Finland","Conceived and designed the experiments: HS MH LHV LA KE STR UP MK. Performed the experiments: HS MH LHV LA. Analyzed the data: HS MH UP MK. Contributed reagents/materials/analysis tools: MH STR MK. Wrote the paper: HS MH LHV LA KE STR UP MK.","The authors of this manuscript have the following competing interests: Author UP is employed 80% by Orion Corporation/Orion Pharma, Turku, Finland. This does not alter the authors' adherence to all the PLOS ONE policies on sharing data and materials."
"10.1371/journal.pone.0093067","plos one","2014-03-25T00:00:00Z","Bianca Karnuth; Nicolas Dedy; Tilmann Spieker; Elizabeth R Lawlor; Stefan Gattenlöhner; Andreas Ranft; Uta Dirksen; Heribert Jürgens; Andreas Bräuninger","Gerhard-Domagk-Institute for Pathology, University Hospital Münster, Westfälische Wilhelms-University, Münster, Germany; Department of Orthopedics and Tumor Orthopedics, University Hospital Münster, Westfälische Wilhelms-University, Münster, Germany; Departments of Pediatrics and Pathology, University of Michigan, Ann Arbor, Michigan, United States of America; Department of Pathology, Justus-Liebig-University, Giessen, Germany; Pediatric Hematology and Oncology, University Hospital Münster, Westfälische Wilhelms-University, Münster, Germany","Conceived and designed the experiments: BK ERL AB. Performed the experiments: BK ND TS. Analyzed the data: BK ERL TS SG AR UD HJ AB. Contributed reagents/materials/analysis tools: ERL ND AR UD. Wrote the paper: BK ERL SG AB.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0070385","plos one","2013-10-21T00:00:00Z","Julia K Steinberger; Fridolin Krausmann; Michael Getzner; Heinz Schandl; Jim West","Institute of Social Ecology, Vienna, Alpen Adria Universitaet Klagefurt-Wien-Graz, Vienna, Austria; Sustainability Research Institute, School of Earth & Environment, University of Leeds, Leeds, United Kingdom; Center of Public Finance and Infrastructure Policy, Vienna University of Technology, Vienna, Austria; Ecosystem Sciences, Commonwealth Scientific and Industrial Research Organisation, Canberra, Australia","Conceived and designed the experiments: JKS FK MG HS JW. Performed the experiments: JKS MG. Analyzed the data: JKS MG. Contributed reagents/materials/analysis tools: FK HS JW. Wrote the paper: JKS FK MG HS JW.","The authors have declared that no competing interests exist."
