"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pgen.1002549","plos genetics","2012-03-01T00:00:00Z","Norbert S Hill; Ryosuke Kadoya; Dhruba K Chattoraj; Petra Anne Levin","Department of Biology, Washington University in St. Louis, St. Louis, Missouri, United States of America; Laboratory of Biochemistry and Molecular Biology, Center for Cancer Research, National Cancer Institute, National Institutes of Health, Bethesda, Maryland, United States of America","Conceived and designed the experiments: NSH RK DKC PAL. Performed the experiments: NSH RK. Analyzed the data: NSH RK DKC PAL. Contributed reagents/materials/analysis tools: NSH RK DKC PAL. Wrote the paper: NSH RK DKC PAL.","The authors have declared that no competing interests exist."
"10.1371/journal.pgen.1002548","plos genetics","2012-03-15T00:00:00Z","Christina M Lill; Johannes T Roehr; Matthew B McQueen; Fotini K Kavvoura; Sachin Bagade; Brit-Maren M Schjeide; Leif M Schjeide; Esther Meissner; Ute Zauft; Nicole C Allen; Tian Liu; Marcel Schilling; Kari J Anderson; Gary Beecham; Daniela Berg; Joanna M Biernacka; Alexis Brice; Anita L DeStefano; Chuong B Do; Nicholas Eriksson; Stewart A Factor; Matthew J Farrer; Tatiana Foroud; Thomas Gasser; Taye Hamza; John A Hardy; Peter Heutink; Erin M Hill-Burns; Christine Klein; Jeanne C Latourelle; Demetrius M Maraganore; Eden R Martin; Maria Martinez; Richard H Myers; Michael A Nalls; Nathan Pankratz; Haydeh Payami; Wataru Satake; William K Scott; Manu Sharma; Andrew B Singleton; Kari Stefansson; Tatsushi Toda; Joyce Y Tung; Jeffery Vance; Nick W Wood; Cyrus P Zabetian; 23andMe, The Genetic Epidemiology of Parkinson's Disease (GEO-PD) Consortium; The International Parkinson's Disease Genomics Consortium (IPDGC); The Parkinson's Disease GWAS Consortium; The Wellcome Trust Case Control Consortium 2 (WTCCC2); Peter Young; Rudolph E Tanzi; Muin J Khoury; Frauke Zipp; Hans Lehrach; John P A Ioannidis; Lars Bertram","Neuropsychiatric Genetics Group, Department of Vertebrate Genomics, Max Planck Institute for Molecular Genetics, Berlin, Germany; Department of Neurology, Massachusetts General Hospital, Charlestown, Massachusetts, United States of America; Department of Neurology, Medical Center of the Johannes Gutenberg-University, Mainz, Germany; Department of Neurology, University Hospital, Münster, Germany; Department of Mathematics and Computer Science, Free University, Berlin, Germany; Institute for Behavioral Genetics, University of Colorado, Boulder, Colorado, United States of America; Clinical and Molecular Epidemiology Unit, Department of Hygiene and Epidemiology, University of Ioannina School of Medicine, Ioannina, Greece; Centre for Diabetes and Endocrinology, Royal Berkshire Hospital, Reading, United Kingdom; Oxford Centre for Diabetes, Endocrinology, and Metabolism, Churchill Hospital, University of Oxford, Oxford, United Kingdom; Max Planck Institute for Human Development, Berlin, Germany; Department of Health Sciences Research, Mayo Clinic, Rochester, Minnesota, United States of America; John P. Hussman Institute for Human Genomics, Miller School of Medicine, University of Miami, Miami, Florida, United States of America; Department for Neurodegenerative Diseases, Hertie Institute for Clinical Brain Research, University of Tübingen, Tübingen, Germany; DZNE, German Center for Neurodegenerative Diseases, Tübingen, Germany; INSERM, UMR_S975, Paris, France; Université Pierre et Marie Curie-Paris, Centre de Recherche de l'Institut du Cerveau et de la Moelle épinière, UMR-S975, Paris, France; CNRS, UMR 7225, Paris, France; AP-HP, Pitié-Salpêtrière Hospital, Department of Genetics and Cytogenetics, Paris, France; Department of Neurology, Boston University School of Medicine, Boston University, Boston, Massachusetts, United States of America; Department of Biostatistics, Boston University School of Public Health, Boston, Massachusetts, United States of America; 23andMe, Mountain View, California, United States of America; Department of Neurology, Emory University School of Medicine, Atlanta, Georgia, United States of America; Department of Medical Genetics, University of British Columbia, Vancouver, Canada; Indiana University School of Medicine, Indianapolis, Indiana, United States of America; New York State Department of Health Wadsworth Center, Albany, New York, United States of America; Department of Molecular Neuroscience, UCL Institute of Neurology, University College London, London, United Kingdom; Department of Clinical Genetics, Section of Medical Genomics, VU University Medical Centre, Amsterdam, The Netherlands; Section of Clinical and Molecular Neurogenetics, Department of Neurology, University of Lübeck, Lübeck, Germany; Department of Neurology, NorthShore University Health System, Evanston, Illinois, United States of America; INSERM UMR 1043, CPTP, Toulouse, France; Paul Sabatier University, Toulouse, France; Laboratory of Neurogenetics, National Institute on Aging, National Institutes of Health, Bethesda, Maryland, United States of America; Division of Neurology/Molecular Brain Science, Kobe University Graduate School of Medicine, Kobe, Japan; deCODE genetics, Reykjavik, Iceland; UCL Genetics Institute, University College London, London, United Kingdom; Department of Molecular Neuroscience, UCL Institute of Neurology, University College London, London, United Kingdom; VA Puget Sound Health Care System and Department of Neurology, University of Washington, Seattle, Washington, United States of America; Office of Public Health Genomics, Centers for Disease Control and Prevention, Atlanta, Georgia, United States of America; Biomedical Research Institute, Foundation for Research and Technology–Hellas, Ioannina, Greece; Center for Genetic Epidemiology and Modeling and Tufts Clinical and Translational Science Institute, Tufts University School of Medicine, Boston, Massachusetts, United States of America; Stanford Prevention Research Center, Department of Medicine and Department of Health Research and Policy, Stanford University School of Medicine, Stanford, California, United States of America","Conceived and designed the experiments: CM Lill, MB McQueen, JPA Ioannidis, L Bertram. Performed the experiments: CM Lill, JT Roehr, S Bagade, B-M Schjeide, E Meissner, U Zauft, NC Allen, KJ Anderson, G Beecham, D Berg, JM Biernacka, A Brice, AL DeStefano, CB Do, N Eriksson, SA Factor, MJ Farrer, T Foroud, T Gasser, T Hamza, JA Hardy, P Heutink, C Klein, JC Latourelle, DM Maraganore, ER Martin, M Martinez, RH Myers, H Payami, WK Scott, M Sharma, AB Singleton, K Stefansson, T Toda, JY Tung, J Vance, NW Wood, CP Zabetian, 23andMe, GEO-PD, IPDGC, Parkinson's Disease GWAS, WTCC2. Analyzed the data: CM Lill, JT Roehr, MB McQueen, FK Kavvoura, L Bertram. Wrote the paper: CM Lill, JPA Ioannidis, L Bertram. Helped write the manuscript: E Meissner, MJ Farrer, T Foroud, T Gasser, C Klein, DM Maraganore, H Payami, AB Singleton, M Sharma, F Zipp, H Lehrach. Helped analyze the data: S Bagade, T Liu, M Schilling, CB Do, N Eriksson, T Hamza, EM Hill-Burns, MA Nalls, N Pankratz, W Satake, M Sharma. Interpretation of results: CM Lill, JPA Ioannidis, L Bertram. Study coordination: CM Lill, T Foroud, JA Hardy, H Payami, AB Singleton, P Young, RE Tanzi, MJ Khoury, F Zipp, H Lehrach, JPA Ioannidis, L Bertram. Literature searches and data entry: CM Lill, S Bagade, B-M Schjeide, E Meissner, U Zauft, N Allen.","CB Do, N Eriksson, and JY Tung are employed by 23andMe and own stock options in the company. MJ Farrer and Mayo Foundation received royalties from H.Lundbeck A/S and Isis Pharmaceuticals. In addition, MJ Farrer has received an honorarium for a seminar at Genzyme. T Gasser has received consultancy fees from Cephalon and Merck-Serono, grants from Novartis, payments for lectures including service on speakers' bureaus from Boehringer Ingelheim, Merck-Serono, UCB, and Valean, and holds patents NGFN2 and KASPP. JA Hardy has received consulting fees or honoraria from Eisai and his institute has received consulting fees or honoraria from Merck-Serono. DM Maraganore has received extramural research funding support from the National Institutes of Health (2R01 ES10751), the Michael J. Fox Foundation (Linked Efforts to Accelerate Parkinson Solutions Award, Edmond J. Safra Global Genetics Consortia Award), and from Alnylam Pharmaceuticals and Medtronic (observational studies of Parkinson's disease). DM Maraganore has also received intramural research funding support from the Mayo Clinic and from NorthShore University Health System. DM Maraganore filed a provisional patent for a method to predict Parkinson's disease. This provisional patent is unlicensed. He also filed a provisional patent for a method to treat neurodegenerative disorders. That provisional patent has been licensed to Alnylam Pharmaceuticals and DM Maraganore has received royalty payments in total of less than $20,000. K Stefansson has received grants from deCODE."
"10.1371/journal.pgen.1002547","plos genetics","2012-03-01T00:00:00Z","Scott J Nowak; Hitoshi Aihara; Katie Gonzalez; Yutaka Nibu; Mary K Baylies","Program in Developmental Biology, Sloan Kettering Institute, New York, New York, United States of America; Cell and Developmental Biology, Weill Cornell Medical College, New York, New York, United States of America; Weill Cornell Graduate School of Biomedical Sciences, Cornell University, New York, New York, United States of America","¤a Current address: Department of Biology and Physics, Kennesaw State University, Kennesaw, Georgia, United States of America","The authors have declared that no competing interests exist."
"10.1371/journal.pgen.1002527","plos genetics","2012-02-23T00:00:00Z","Anna Lavut; Dina Raveh","Department of Life Sciences, Ben Gurion University of the Negev, Beersheba, Israel","Conceived and designed the experiments: AL DR. Performed the experiments: AL. Analyzed the data: AL DR. Contributed reagents/materials/analysis tools: AL DR. Wrote the paper: AL DR.","The authors have declared that no competing interests exist."
"10.1371/journal.pgen.1002526","plos genetics","2012-02-09T00:00:00Z","Klodjan Stafa; Alzbeta Trancikova; Philip J Webber; Liliane Glauser; Andrew B West; Darren J Moore","Laboratory of Molecular Neurodegenerative Research, Brain Mind Institute, School of Life Sciences, Ecole Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland; Department of Neurology, Center for Neurodegeneration and Experimental Therapeutics, University of Alabama at Birmingham, Birmingham, Alabama, United States of America","Conceived and designed the experiments: KS AT PJW ABW DJM. Performed the experiments: KS AT PJW LG. Analyzed the data: KS AT PJW ABW DJM. Contributed reagents/materials/analysis tools: KS DJM. Wrote the paper: DJM.","The authors have declared that no competing interests exist."
"10.1371/journal.pgen.1002525","plos genetics","2012-02-09T00:00:00Z","Hae Kyung Im; Eric R Gamazon; Amy L Stark; R Stephanie Huang; Nancy J Cox; M Eileen Dolan","Department of Health Studies, University of Chicago, Chicago, Illinois, United States of America; Department of Medicine, University of Chicago, Chicago, Illinois, United States of America; Department of Human Genetics, University of Chicago, Chicago, Illinois, United States of America","Conceived and designed the experiments: HKI. Performed the experiments: HKI ERG. Analyzed the data: HKI ERG. Contributed reagents/materials/analysis tools: MED NJC ERG RSH ALS. Wrote the paper: HKI. Edited and approved the manuscript: HKI ERG MED RSH NJC ALS.","The authors have declared that no competing interests exist."
"10.1371/journal.pgen.1002528","plos genetics","2012-02-16T00:00:00Z","Keisha Findley; Sheng Sun; James A Fraser; Yen-Ping Hsueh; Anna Floyd Averette; Wenjun Li; Fred S Dietrich; Joseph Heitman","Genetics and Molecular Biology Branch, National Human Genome Research Institute, National Institutes of Health, Bethesda, Maryland, United States of America; Department of Molecular Genetics and Microbiology, Duke University Medical Center, Durham, North Carolina, United States of America; School of Molecular and Microbial Sciences, University of Queensland, Brisbane, Australia; Division of Biology, California Institute of Technology, Pasadena, California, United States of America","Conceived and designed the experiments: KF SS JH. Performed the experiments: KF SS JAF Y-PH AFA WL FSD. Analyzed the data: KF SS JH. Wrote the paper: KF SS JH.","The authors have declared that no competing interests exist."
"10.1371/journal.pgen.1002565","plos genetics","2012-03-08T00:00:00Z","Jia Qian Wu; Montrell Seay; Vincent P Schulz; Manoj Hariharan; David Tuck; Jin Lian; Jiang Du; Minyi Shi; Zhijia Ye; Mark Gerstein; Michael P Snyder; Sherman Weissman","Department of Genetics, Stanford University School of Medicine, Stanford, California, United States of America; Genetics Department, Yale University School of Medicine, New Haven, Connecticut, United States of America; Department of Pediatrics, Yale University School of Medicine, New Haven, Connecticut, United States of America; Department of Pathology, Yale University School of Medicine, New Haven, Connecticut, United States of America; Computer Science Department, Yale University, New Haven, Connecticut, United States of America; College of Preventive Medicine, Third Military Medical University, Chongqing, China; Program in Computational Biology and Bioinformatics, Yale University, New Haven, Connecticut, United States of America; Molecular Biophysics and Biochemistry Department, Yale University, New Haven, Connecticut, United States of America","¤ Current address: Department of Neurosurgery, Center for Stem Cell and Regenerative Medicine, The University of Texas Medical School at Houston, Houston, Texas, United States of America","The authors have declared that no competing interests exist."
"10.1371/journal.pgen.1002575","plos genetics","2012-03-15T00:00:00Z","Samantha A Jameson; Anirudh Natarajan; Jonah Cool; Tony DeFalco; Danielle M Maatouk; Lindsey Mork; Steven C Munger; Blanche Capel","Department of Cell Biology, Duke University Medical Center, Durham, North Carolina, United States of America","Conceived and designed the analysis: SAJ AN BC. Provided input in writing the manuscript: AN DMM LM SCM. Conceived and designed the experiments: BC. Performed the experiments: SAJ JC TD DMM. Analyzed the data: SAJ AN. Wrote the paper: SAJ BC.","The authors have declared that no competing interests exist."
"10.1371/journal.pgen.1002572","plos genetics","2012-03-15T00:00:00Z","Daniel Haag; Petra Zipper; Viola Westrich; Daniela Karra; Karin Pfleger; Grischa Toedt; Frederik Blond; Nicolas Delhomme; Meinhard Hahn; Julia Reifenberger; Guido Reifenberger; Peter Lichter","Division of Molecular Genetics, German Cancer Research Center (DKFZ), Heidelberg, Germany; Department of Neuropathology, Heinrich Heine University, Düsseldorf, Germany; Department of Dermatology, Heinrich Heine University, Düsseldorf, Germany","Conceived and designed the experiments: DH PZ JR GR PL. Performed the experiments: DH PZ VW DK KP. Analyzed the data: DH PZ GT. Contributed reagents/materials/analysis tools: GT FB ND. Wrote the paper: DH PZ GR PL. Critical revision of the manuscript: DK MH.","The authors have declared that no competing interests exist."
