"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pgen.1001047","plos genetics","2010-08-05T00:00:00Z","Magda Granata; Federico Lazzaro; Daniele Novarina; Davide Panigada; Fabio Puddu; Carla Manuela Abreu; Ramesh Kumar; Muriel Grenon; Noel F Lowndes; Paolo Plevani; Marco Muzi-Falconi","Dipartimento di Scienze Biomolecolari e Biotecnologie, Università degli Studi di Milano, Milano, Italy; Centre for Chromosome Biology, School of Natural Science, National University of Ireland Galway, Galway, Ireland","Conceived and designed the experiments: M Granata, F Lazzaro, R Kumar, M Grenon, NF Lowndes, P Plevani, M Muzi-Falconi. Performed the experiments: M Granata, F Lazzaro, D Novarina, D Panigada, F Puddu, CM Abreu. Analyzed the data: M Granata, F Lazzaro, D Novarina, D Panigada, F Puddu, M Grenon, NF Lowndes, P Plevani, M Muzi-Fal. Contributed reagents/materials/analysis tools: M Granata, F Lazzaro, D Novarina, D Panigada, F Puddu. Wrote the paper: NF Lowndes, P Plevani, M Muzi-Falconi.","The authors have declared that no competing interests exist."
"10.1371/journal.pntd.0003892","plos neglected tropical diseases","2015-06-29T00:00:00Z","Jennifer L Ginther; Mark Mayo; Stephanie D Warrington; Mirjam Kaestli; Travis Mullins; David M Wagner; Bart J Currie; Apichai Tuanyok; Paul Keim","Center for Microbial Genetics and Genomics, Northern Arizona University, Flagstaff, Arizona, United States of America; Menzies School of Health Research, Casuarina, Northern Territory, Australia; Department of Infectious Diseases and Pathology, University of Florida, Gainesville, Florida, United States of America; Pathogen Genomics Division, Translational Genomics Research Institute, Flagstaff, Arizona, United States of America","Conceived and designed the experiments: JLG MK DMW BJC AT PK. Performed the experiments: JLG MM SDW MK TM. Analyzed the data: JLG DMW BJC AT PK. Contributed reagents/materials/analysis tools: DMW BJC AT PK. Wrote the paper: JLG DMW BJC AT PK.","The authors have declared that no competing interests exist."
"10.1371/journal.pgen.1001045","plos genetics","2010-08-05T00:00:00Z","Tamra E Meyer; Germaine C Verwoert; Shih-Jen Hwang; Nicole L Glazer; Albert V Smith; Frank J A van Rooij; Georg B Ehret; Eric Boerwinkle; Janine F Felix; Tennille S Leak; Tamara B Harris; Qiong Yang; Abbas Dehghan; Thor Aspelund; Ronit Katz; Georg Homuth; Thomas Kocher; Rainer Rettig; Janina S Ried; Christian Gieger; Hanna Prucha; Arne Pfeufer; Thomas Meitinger; Josef Coresh; Albert Hofman; Mark J Sarnak; Yii-Der Ida Chen; André G Uitterlinden; Aravinda Chakravarti; Bruce M Psaty; Cornelia M van Duijn; W H Linda Kao; Jacqueline C M Witteman; Vilmundur Gudnason; David S Siscovick; Caroline S Fox; Anna Köttgen; The Genetic Factors for Osteoporosis (GEFOS) Consortium; Meta Analysis of Glucose and Insulin Related Traits Consortium (MAGIC)","Human Genetics Center and Division of Epidemiology, The University of Texas Health Science Center at Houston, School of Public Health, Houston, Texas, United States of America; National Cancer Institute, Division of Cancer Epidemiology and Genetics, Bethesda, Maryland, United States of America; Department of Epidemiology, Erasmus MC, Rotterdam, The Netherlands; Department of Internal Medicine, Erasmus MC, Rotterdam, The Netherlands; The Netherlands Genomics Initiative–sponsored Netherlands Consortium for Healthy Aging (NGI-NCHA), Leiden, The Netherlands; National Heart, Lung, and Blood Institute's Framingham Heart Study and the Center for Population Studies, Framingham, Massachusetts, United States of America; Cardiovascular Health Research Unit and Department of Medicine, University of Washington, Seattle, Washington, United States of America; Icelandic Heart Association, Kopavogur, Iceland; University of Iceland, Reykjavik, Iceland; McKusick-Nathans Institute of Genetic Medicine, Johns Hopkins University, Baltimore, Maryland, United States of America; Division of Cardiology, Geneva University Hospital, Geneva, Switzerland; Department of Epidemiology, Graduate School of Public Health, University of Pittsburgh, Pittsburgh, Pennsylvania, United States of America; Laboratory of Epidemiology, Demography, and Biometry, National Institute on Aging, Baltimore, Maryland, United States of America; Department of Biostatistics, Boston University School of Public Health, Boston, Massachusetts, United States of America; Collaborative Health Studies Coordinating Center, University of Washington, Seattle, United States of America; Interfaculty Institute for Genetics and Functional Genomics, University of Greifswald, Greifswald, Germany; School of Dentistry, University of Greifswald, Greifswald, Germany; Institute of Physiology, University of Greifswald, Greifswald, Germany; Institute of Epidemiology, Helmholtz Zentrum München, Munich, Germany; Institute of Human Genetics, Klinikum Rechts der Isar der TU München, Munich, Germany; Clinic of Dermatology, Am Biederstein, Klinikum Rechts der Isar der TU München, Munich, Germany; Institute of Human Genetics, Helmholtz Zentrum München, Munich, Germany; Department of Epidemiology, Johns Hopkins University, Baltimore, Maryland, United States of America; Division of Nephrology, Tufts Medical Center, Boston, Massachusetts, United States of America; Medical Genetics Institute, Cedars-Sinai Medical Center, Los Angeles, California, United States of America; Department of Clinical Chemistry, Erasmus MC, Rotterdam, The Netherlands; Cardiovascular Health Research Unit, Departments of Medicine, Epidemiology, and Health Services, University of Washington, Seattle, Washington, United States of America; Group Health Research Institute, Group Health Cooperative, Seattle, Washington, United States of America; Division of Endocrinology, Brigham and Women's Hospital and Harvard Medical School, Boston, Massachusetts, United States of America; Division of Nephrology, University Hospital Freiburg, Freiburg, Germany","Conceived and designed the experiments: EB TK RR AP AH AGU BMP CMvD WHLK JCMW DSS CSF AK. Performed the experiments: EB YDIC AGU BMP CMvD VG. Analyzed the data: TEM GCV SJH NLG AVS FJAvR GBE JFF AD TA RK GH JSR AP VG AK. Contributed reagents/materials/analysis tools: SJH EB TSL TBH QY GH CG HP AP TM JC MJS AC CSF. Wrote the paper: TEM GCV CSF AK. Critical review of the manuscript: AK TEM GCV NLG GBE EB JFF TSL TBH TA RK GH TK RR CG HP AP TM JC AH MJS Y-DIC AV BMP WHLK JCMW VG DSS CSF. Project management: FJAvR JFF AGU CMvD JCMW.","Aravinda Chakravarti is a paid member of the Scientific Advisory Board of Affymetrix, a role that is managed by the Committee on Conflict of Interest of the Johns Hopkins University School of Medicine."
"10.1371/journal.pntd.0003894","plos neglected tropical diseases","2015-06-26T00:00:00Z","Yixin H Ye; Alison M Carrasco; Francesca D Frentiu; Stephen F Chenoweth; Nigel W Beebe; Andrew F van den Hurk; Cameron P Simmons; Scott L O’Neill; Elizabeth A McGraw","School of Biological Sciences, Monash University, Clayton, Victoria, Australia; Institute for Health and Biomedical Innovation and School of Biomedical Sciences, Queensland University of Technology, Kelvin Grove, Queensland, Australia; School of Biological Sciences, The University of Queensland, St. Lucia, Queensland, Australia; CSIRO Biosecurity Flagship, Ecosciences Precinct, Dutton Park, Queensland, Australia; Virology, Public and Environmental Health, Forensic and Scientific Services, Department of Health, Queensland Government, Coopers Plains, Queensland, Australia; Nossal Institute of Global Health, University of Melbourne, Parkville, Victoria, Australia; Oxford University Clinical Research Unit, Hospital for Tropical Diseases, Ho Chi Minh City, Vietnam; Centre for Tropical Medicine, University of Oxford, Churchill Hospital, Oxford, United Kingdom","Conceived and designed the experiments: YHY AFvdH SFC FDF NWB CPS SLO EAM. Performed the experiments: YHY FDF AMC. Analyzed the data: YHY SFC EAM. Wrote the paper: YHY AFvdH SFC FDF NWB CPS SLO EAM.","The authors have declared that no competing interests exist."
"10.1371/journal.pgen.1001044","plos genetics","2010-07-29T00:00:00Z","Scott Severance; Abbhirami Rajagopal; Anita U Rao; Gustavo C Cerqueira; Makedonka Mitreva; Najib M El-Sayed; Michael Krause; Iqbal Hamza","Department of Animal and Avian Sciences, University of Maryland, College Park, Maryland, United States of America; Department of Cell Biology and Molecular Genetics, University of Maryland, College Park, Maryland, United States of America; Center for Bioinformatics and Computational Biology, University of Maryland, College Park, Maryland, United States of America; The Genome Center, Department of Genetics, Washington University School of Medicine, St. Louis, Missouri, United States of America; Laboratory of Molecular Biology, National Institute of Diabetes and Digestive and Kidney Diseases, National Institutes of Health, Bethesda, Maryland, United States of America","Conceived and designed the experiments: SS AR AUR IH. Performed the experiments: SS AR AUR GCC NMES IH. Analyzed the data: SS AR AUR GCC MM NMES MK IH. Contributed reagents/materials/analysis tools: GCC MM NMES MK IH. Wrote the paper: SS MM NMES MK IH.","The authors have declared that no competing interests exist."
"10.1371/journal.pntd.0003887","plos neglected tropical diseases","2015-06-26T00:00:00Z","Inthanomchanh Vongphoumy; Panom Phongmany; Sengdao Sydala; Nouda Prasith; Ralf Reintjes; Joerg Blessmann","Provincial Health Department of Savannakhet Province, Savannakhet, Lao PDR; Hamburg University of Applied Science, Hamburg, Germany; Bernhard Nocht Institute for Tropical Medicine, Hamburg, Germany","Conceived and designed the experiments: IV PP SS ND RR JB. Performed the experiments: IV SS NP JB. Analyzed the data: IV JB. Contributed reagents/materials/analysis tools: NP. Wrote the paper: JB.","The authors have declared that no competing interests exist."
"10.1371/journal.pgen.1001057","plos genetics","2010-08-12T00:00:00Z","David J Speca; Daisuke Chihara; Amir M Ashique; M Scott Bowers; Jonathan T Pierce-Shimomura; Jungsoo Lee; Nusrat Rabbee; Terence P Speed; Rodrigo J Gularte; James Chitwood; Juan F Medrano; Mark Liao; James M Sonner; Edmond I Eger; Andrew S Peterson; Steven L McIntire","Department of Neurology and the Ernest Gallo Clinic and Research Center, University of California San Francisco, Emeryville, California, United States of America; Department of Statistics, University of California Berkeley, Berkeley, California, United States of America; Department of Animal Science, University of California Davis, Davis, California, United States of America; Department of Anesthesia and Perioperative Care, University of California San Francisco, San Francisco, California, United States of America","¤aCurrent address: Department of Pharmacology, University of California Davis, Davis, California, United States of America","EIE is a paid consultant of Baxter Healthcare."
"10.1371/journal.pgen.1001056","plos genetics","2010-08-12T00:00:00Z","Song Song; Bo Zhang; Hui Sun; Xia Li; Yanhui Xiang; Zhonghua Liu; Xun Huang; Mei Ding","Key Laboratory of Molecular and Developmental Biology, Institute of Genetics and Developmental Biology, Chinese Academy of Sciences, Beijing, China; Graduate School, Chinese Academy of Sciences, Beijing, China","Conceived and designed the experiments: SS BZ XH MD. Performed the experiments: SS BZ HS XH. Analyzed the data: SS BZ XL XH MD. Contributed reagents/materials/analysis tools: XL YX ZL. Wrote the paper: SS BZ XH MD.","The authors have declared that no competing interests exist."
"10.1371/journal.pgen.1001052","plos genetics","2010-08-05T00:00:00Z","Marco A Coelho; José Paulo Sampaio; Paula Gonçalves","Centro de Recursos Microbiológicos (CREM), Departamento de Ciências da Vida, Faculdade de Ciências e Tecnologia, Universidade Nova de Lisboa, Caparica, Portugal","Conceived and designed the experiments: MAC JPS PG. Performed the experiments: MAC. Analyzed the data: MAC JPS PG. Contributed reagents/materials/analysis tools: JPS PG. Wrote the paper: MAC JPS PG.","The authors have declared that no competing interests exist."
"10.1371/journal.pntd.0003904","plos neglected tropical diseases","2015-09-03T00:00:00Z","Hope H Biswas; Aubree Gordon; Andrea Nuñez; Maria Angeles Perez; Angel Balmaseda; Eva Harris","Division of Epidemiology, School of Public Health, University of California, Berkeley, Berkeley, California, United States of America; Department of Epidemiology, School of Public Health, University of Michigan, Ann Arbor, Michigan, United States of America; Laboratorio Nacional de Virología, Centro Nacional de Diagnóstico y Referencia, Ministry of Health, Managua, Nicaragua; Hospital Infantil Manuel de Jesús Rivera, Managua, Nicaragua; Division of Infectious Diseases and Vaccinology, School of Public Health, University of California, Berkeley, Berkeley, California, United States of America","Conceived and designed the experiments: HHB AG EH. Performed the experiments: AN MAP AB. Analyzed the data: HHB AG. Contributed reagents/materials/analysis tools: AB EH. Wrote the paper: HHB AG EH.","The authors have declared that no competing interests exist."
