"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0085334","plos one","2014-01-21T00:00:00Z","Sandra Kohlhase; Natalia V Bogdanova; Peter Schürmann; Marina Bermisheva; Elza Khusnutdinova; Natalia Antonenkova; Tjoung-Won Park-Simon; Peter Hillemanns; Andreas Meyer; Hans Christiansen; Detlev Schindler; Thilo Dörk","Clinics of Obstetrics and Gynaecology, Hannover Medical School, Hannover, Germany; Clinics of Radiation Oncology, Hannover Medical School, Hannover, Germany; Institute of Biochemistry and Genetics, Ufa, Russia; N.N. Alexandrov Research Institute of Oncology and Medical Radiology, Minsk, Belarus; Institute of Human Genetics, Biocenter, University of Würzburg, Würzburg, Germany","Conceived and designed the experiments: SK NB MB DS TD. Performed the experiments: SK NB PS MB. Analyzed the data: SK NB AM PS MB TD. Contributed reagents/materials/analysis tools: EK NA TP PH HC TD. Wrote the paper: TD.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0153160","plos one","2016-04-07T00:00:00Z","Peter Blattmann; Moritz Heusel; Ruedi Aebersold","Department of Biology, Institute of Molecular Systems Biology, ETH Zurich, 8093, Zurich, Switzerland; PhD program in Molecular and Translational Biomedicine, Competence Center Personalized Medicine UZH/ETH & Life Science Zurich Graduate School, ETH Zurich and University of Zurich, 8044, Zurich, Switzerland; Faculty of Science, University of Zurich, 8057, Zurich, Switzerland","Conceived and designed the experiments: PB MH RA. Performed the experiments: PB MH. Analyzed the data: PB MH. Wrote the paper: PB MH RA. Conceived and implemented the FDR estimation and FDR-filtering functions: MH.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0096563","plos one","2014-05-02T00:00:00Z","Louise Baker; Andre M L Chitas; Carol A Hartley; Mauricio J C Coppo; Paola K Vaz; Andrew Stent; James R Gilkerson; Joanne M Devlin; Alison L Every","Centre for Animal Biotechnology, Faculty of Veterinary Science, The University of Melbourne, Parkville, VIC, Australia; Asia-Pacific Centre for Animal Health, Faculty of Veterinary Science, The University of Melbourne, Parkville, VIC, Australia; Centre for Equine Infectious Disease, Faculty of Veterinary Science, The University of Melbourne, Parkville, VIC, Australia","Conceived and designed the experiments: LB CAH JRG JMD ALE. Performed the experiments: LB AMLC PKV ALE. Analyzed the data: LB AMLC CAH JRG JMD ALE. Contributed reagents/materials/analysis tools: MJCC PKV AS. Wrote the paper: LB AMLC CAH JMD ALE.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0005247","plos one","2009-04-21T00:00:00Z","Maria Xiridou; Barbara Borkent-Raven; Joost Hulshof; Jacco Wallinga","Centre for Infectious Diseases Control, National Institute of Public Health and the Environment, Bilthoven, The Netherlands; Department of Mathematics, VU University Amsterdam, Amsterdam, The Netherlands; Julius Center for Health Research and Primary Care, University Medical Centre Utrecht, Utrecht, The Netherlands","Conceived and designed the experiments: MX BBR JH JW. Performed the experiments: MX. Analyzed the data: MX JW. Contributed reagents/materials/analysis tools: JH. Wrote the paper: MX BBR JW.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0107945","plos one","2014-09-18T00:00:00Z","Qingran Kong; Tang Hai; Jing Ma; Tianqing Huang; Dandan Jiang; Bingteng Xie; Meiling Wu; Jiaqiang Wang; Yuran Song; Ying Wang; Yilong He; Jialu Sun; Kui Hu; Runfa Guo; Liu Wang; Qi Zhou; Yanshuang Mu; Zhonghua Liu","Laboratory of Embryo Biotechnology, College of life science, Northeast Agricultural University, Harbin, China; State Key Laboratory of Reproductive Biology, Institute of Zoology, Chinese Academy of Sciences, Beijing, China; Graduate University of the Chinese Academy of Sciences, Beijing, China","Conceived and designed the experiments: QRK TH YSM JM TQH. Performed the experiments: QRK TH DDJ BTX MLW JQW KH RFG. Analyzed the data: YRS YW YLH JLS. Contributed reagents/materials/analysis tools: ZHL. Contributed to the writing of the manuscript: QRK QZ ZHL.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0096555","plos one","2014-05-08T00:00:00Z","Patricia L Lockwood; Ana Seara-Cardoso; Essi Viding","Division of Psychology and Language Sciences, University College London, London, United Kingdom","Conceived and designed the experiments: PLL EV. Performed the experiments: PLL. Analyzed the data: PLL ASC EV. Wrote the paper: PLL ASC EV.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0027847","plos one","2011-11-16T00:00:00Z","Françoise Foury; Karolina Szczepanowska","Institut des Sciences de la Vie, Université Catholique de Louvain, Louvain-la-Neuve, Belgium","Conceived and designed the experiments except those on DNA binding activity: FF. Conceived the experiments on DNA binding activity: KS. Analyzed and discussed the data: FF KS. Played a major role in the 3D-structure analysis of the mutations and related figures: KS. Contributed all reagents and tools, except M13 DNA: FF. Prepared M13DNA: KS. Had a critical view on this manuscript and suggested many corrections: KS. Performed the experiments: FF. Wrote the paper: FF.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0062350","plos one","2013-04-30T00:00:00Z","Makoto Tokuda; Yusuke Jikumaru; Keiichiro Matsukura; Yumiko Takebayashi; Shun Kumashiro; Masaya Matsumura; Yuji Kamiya","Laboratory of System Ecology, Faculty of Agriculture, Saga University, Saga, Japan; Growth Regulation Research Group, RIKEN Plant Science Center, Yokohama, Japan; Agro-Environment Research Division, Kyushu Okinawa Agricultural Research Center, National Agriculture and Food Research Organization; Koshi, Kumamoto, Japan; The United Graduate School of Agricultural Sciences, Kagoshima University, Kagoshima, Japan","Conceived and designed the experiments: MT YJ KM MM YK. Performed the experiments: MT YJ KM YT KS. Analyzed the data: MT YJ KS. Wrote the paper: MT YJ KM MM YK.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0107924","plos one","2014-09-23T00:00:00Z","Erik Madssen; Ingerid Arbo; Ingrid Granøien; Liv Walderhaug; Trine Moholdt","K.G. Jebsen Center of Exercise in Medicine, Department of Circulation and Medical Imaging, Faculty of Medicine, Norwegian University of Science and Technology, Trondheim, Norway; Department of Pulmonary Medicine, St. Olavs Hospital, Trondheim, Norway; Ålesund Hospital, Ålesund, Norway; Women's Clinic, St. Olavs Hospital, Trondheim, Norway","Conceived and designed the experiments: TM EM IA. Performed the experiments: TM EM IA LW IG. Analyzed the data: TM EM. Contributed reagents/materials/analysis tools: IG LW IA TM EM. Wrote the paper: EM TM. Collected all data at Åelsund Hospital: IG LW.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0062356","plos one","2013-04-23T00:00:00Z","François Bieuzen; Chris M Bleakley; Joseph Thomas Costello","Laboratory of Sport, Expertise and Performance, Institut National du Sport, de l’Expertise et de la Performance (INSEP), Paris, France; Ulster Sports Academy, Faculty of Life and Health Sciences, University of Ulster, Newtownabbey, County Antrim, Northern Ireland; Institute of Health and Biomedical Innovation, Queensland University of Technology, Kelvin Grove, Queensland, Australia; Department of Physical Education and Sport Sciences, University of Limerick, Castletroy, Limerick, Ireland","Conceived and designed the experiments: FB CB JC. Performed the experiments: FB CB JC. Analyzed the data: FB CB JC. Contributed reagents/materials/analysis tools: FB CB JC. Wrote the paper: FB CB JC.","The authors have declared that no competing interests exist."
