"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0038777","plos one","2012-06-11T00:00:00Z","ZhenZhen Hu; Jun Du; Ling Yang; YiChao Zhu; Yu Yang; DaTong Zheng; Akimasa Someya; Luo Gu; Xiang Lu","Department of Physiology, Nanjing Medical University, Nanjing, China; Department of Pediatrics, The Second Affiliated Hospital of Nanjing Medical University, Nanjing, China; State Key Laboratory of Reproductive Medicine, Nanjing Medical University, Nanjing, China; Department of Cardiology, The Third Affiliated Hospital of Suzhou University, Suzhou, China; Department of Host Defense and Biochemical Research, Juntendo University School of Medicine, Tokyo, Japan; Cancer Center, Nanjing Medical University, Nanjing, China; Department of Geriatrics, The Second Affiliated Hospital of Nanjing Medical University, Nanjing, China","Conceived and designed the experiments: LG XL. Performed the experiments: ZH JD. Analyzed the data: LY YZ YY. Contributed reagents/materials/analysis tools: ZH DZ AS. Wrote the paper: LG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0095736","plos one","2014-04-22T00:00:00Z","Eduardo Vilar Gomez; Ana Torres Gonzalez; Luis Calzadilla Bertot; Ali Yasells Garcia; Yoan Sanchez Rodriguez; Yadina Martinez Perez","Department of Research and Clinical Experimentation, National Institute of Gastroenterology, Havana, Cuba; Department of Hepatology, National Institute of Gastroenterology, Havana, Cuba","Conceived and designed the experiments: EVG ATG LCB AYG YSR YMP. Performed the experiments: EVG ATG LCB AYG YSR YMP. Analyzed the data: EVG LCB. Contributed reagents/materials/analysis tools: EVG. Wrote the paper: EVG ATG LCB AYG YSR YMP.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0118842","plos one","2015-03-13T00:00:00Z","Chao Bian; Zhi-Qi Zhao; Yu-Qiu Zhang; Ning Lü","Institute of Neurobiology, Institutes of Brain Science and State Key Laboratory of Medical Neurobiology, Collaborative Innovation Center for Brain Science, Fudan University, Shanghai, 200032, China","Conceived and designed the experiments: CB YQZ NL. Performed the experiments: CB NL. Analyzed the data: ZQZ NL. Wrote the paper: CB YQZ.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0027248","plos one","2011-11-08T00:00:00Z","Xi-Peng Liu; Jian-Hua Liu","State Key Laboratory of Microbial Metabolism, School of Life Sciences & Biotechnology, Shanghai Jiao Tong University, Shanghai, China","Conceived and designed the experiments: X-PL. Performed the experiments: X-PL. Analyzed the data: X-PL J-HL. Contributed reagents/materials/analysis tools: X-PL J-HL. Wrote the paper: X-PL.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0084418","plos one","2014-01-03T00:00:00Z","Stephanie M Marshall; Kathryn L Kelley; Matthew A Davis; Martha D Wilson; Allison L McDaniel; Richard G Lee; Rosanne M Crooke; Mark J Graham; Lawrence L Rudel; J Mark Brown; Ryan E Temel","Department of Pathology, Section on Lipid Sciences, Wake Forest University School of Medicine, Winston-Salem, North Carolina, United States of America; Cardiovascular Group, Antisense Drug Discovery, Isis Pharmaceuticals, Carlsbad, California, United States of America; Department of Cellular and Molecular Medicine, Cleveland Clinic Foundation – Lerner Research Institute, Cleveland, Ohio, United States of America; Saha Cardiovascular Research Center, University of Kentucky, Lexington, Kentucky, United States of America","Conceived and designed the experiments: SMM JMB RET. Performed the experiments: SMM KLK MAD MDW ALM. Analyzed the data: SMM JMB RET. Contributed reagents/materials/analysis tools: RGL RMC MJG LLR. Wrote the paper: SMM JMB RET.","The authors have read the journal's policy and have the following conflicts. R.M.C., R.G.L., and M.J.D. are employees of and have ownership interest in Isis Pharmaceuticals. This does not alter the authors' adherence to all the PLOS ONE policies on sharing data and materials."
"10.1371/journal.pone.0061583","plos one","2013-04-24T00:00:00Z","Wei Cao; Xiang Xu; Juliang Zhang; Yunyou Duan","Department of Interventional Radiology, Tangdu Hospital, The Fourth Military Medical University, Xi’an, China; Department of Pharmacy, School of Medicine, The Second Affiliated Hospital, Zhejiang University, Hangzhou, China; Department of Vascular and Endocrine Surgery, Xijing Hospital, The Fourth Military Medical University, Xi’an, China; Department of Ultrasonography, Tangdu Hospital, The Fourth Military Medical University, Xi’an, China","Conceived and designed the experiments: WC. Performed the experiments: WC XX. Analyzed the data: WC. Contributed reagents/materials/analysis tools: JZ YD. Wrote the paper: WC.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0118845","plos one","2015-03-05T00:00:00Z","Nana Zhang; Xiujing Sun; Mingjiong Sun; Shengtao Zhu; Li Wang; Dan Ma; Yongjun Wang; Shutian Zhang; Peng Li","Department of Gastroenterology, Beijing Friendship Hospital, Capital Medical University, Beijing, China","Conceived and designed the experiments: PL S. Zhang. Performed the experiments: NZ XS MS S. Zhu. Analyzed the data: NZ XS MS S. Zhu LW DM YW PL. Wrote the paper: NZ XS PL.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0027254","plos one","2011-11-08T00:00:00Z","Sarah J Christianson; Cara L Brand; Gerald S Wilkinson","Department of Biology, University of Maryland, College Park, Maryland, United States of America","Conceived and designed the experiments: SJC GSW. Performed the experiments: SJC CLB. Analyzed the data: SJC GSW. Contributed reagents/materials/analysis tools: GSW. Wrote the paper: SJC GSW.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0095738","plos one","2014-05-08T00:00:00Z","Hong Wang; Bin Liu; Xin Liu; Zhaolong Li; Xiao-Fang Yu; Wenyan Zhang","Institute of Virology and AIDS Research, First Hospital of Jilin University, Changchun, Jilin Province, China; Department of Hand Surgery, First Hospital of Jilin University, Changchun, Jilin Province, China; Department of Molecular Microbiology and Immunology, Johns Hopkins Bloomberg School of Public Health, Baltimore, Maryland, United States of America","Conceived and designed the experiments: WYZ XFY. Performed the experiments: HW ZLL XL. Analyzed the data: WYZ XFY. Contributed reagents/materials/analysis tools: BL. Wrote the paper: WYZ.","The co-author Xiao-Fang Yu is a PLOS ONE Editorial Board member, but this does not alter the authors adherence to PLOS ONE Editorial policies and criteria."
"10.1371/journal.pone.0084423","plos one","2013-12-31T00:00:00Z","Takao Tanahashi; Tomohisa Yamamoto; Takuyuki Endo; Harutoshi Fujimura; Masaru Yokoe; Hideki Mochizuki; Taishin Nomura; Saburo Sakoda","Department of Neurology, Osaka University Graduate School of Medicine, Osaka, Japan; Osaka University Graduate School of Engineering Science, Osaka, Japan; Department of Neurology, Toneyama National Hospital, Osaka, Japan","Conceived and designed the experiments: TT TE HF MY HM TN SS. Performed the experiments: TT TY TE SS. Analyzed the data: TT TN SS. Wrote the paper: TT.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0118856","plos one","2015-03-18T00:00:00Z","Shengqin Wang; Jing Tu; Lei Wang; Zuhong Lu","State Key Lab of Bioelectronics, School of Biological Science and Medical Engineering, Southeast University, Nanjing, 210096, China; Zhejiang Provincial Key Laboratory for Water Environment and Marine Biological Resources Protection, College of Life and Environmental Science, Wenzhou University, Wenzhou, 325035, China; Department of Biomedical Engineering, College of Engineering, Peking University, Beijing, 100781, China","Conceived and designed the experiments: SW ZL. Performed the experiments: SW. Analyzed the data: SW JT. Contributed reagents/materials/analysis tools: JT LW. Wrote the paper: SW ZL.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0073091","plos one","2013-08-30T00:00:00Z","Junjian Dong; Wenli Chen","MOE Key Laboratory of Laser Life Science & Institute of Laser Life Science, College of Biophotonics, South China Normal University, Guangzhou, Guangdong, China; College of Life Science, Guangdong Key Laboratory of Biotechnology for Plant Development, South China Normal University, Guangzhou, Guangdong, China","Conceived and designed the experiments: JD WC. Performed the experiments: JD. Analyzed the data: JD WC. Contributed reagents/materials/analysis tools: JD WC. Wrote the manuscript: JD WC.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0073096","plos one","2013-08-29T00:00:00Z","Brigitte A G L van Cleef; Birgit H B van Benthem; Anja P J Haenen; Thijs Bosch; Jos Monen; Jan A J W Kluytmans","Centre for Infectious Disease Control Netherlands, RIVM National Institute for Public Health and the Environment, Bilthoven, The Netherlands; Laboratory for Medical Microbiology and Immunology, St. Elisabeth Hospital, Tilburg, The Netherlands; Laboratory for Medische Microbiology and Infection Control, Amphia Hospital, Breda, The Netherlands; Department of Medical Microbiology and Infection Control, VU University Medical Centre, Amsterdam, The Netherlands","Conceived and designed the experiments: BvC BvB JK. Performed the experiments: BvC AH JM. Analyzed the data: BvC TB. Contributed reagents/materials/analysis tools: AH JM. Wrote the manuscript: BvC. Typed the strains: TB. Supervised the project: BvB JK.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0061603","plos one","2013-04-19T00:00:00Z","Carmelo Carlo-Stella; Silvia L Locatelli; Arianna Giacomini; Loredana Cleris; Elena Saba; Marco Righi; Anna Guidetti; Alessandro M Gianni","Department of Oncology and Hematology, Humanitas Cancer Center, Humanitas Clinical and Research Center, Rozzano, Milano, Italy; Department of Medical Biotechnology and Translational Medicine, University of Milano, Milano, Italy; Experimental Oncology, Fondazione IRCCS Istituto Nazionale Tumori, Milano, Italy; National Research Council, Institute of Neuroscience, Milan, Italy; Medical Oncology, Fondazione IRCCS Istituto Nazionale Tumori, Milano, Italy; Department of Medical Physiopathology and Transplants, University of Milano, Milano, Italy","Conceived and designed the experiments: CC-S SLL A. Giacomini MR AMG. Performed the experiments: SLL A. Giacomini LC ES. Analyzed the data: CC-S SLL A. Giacomini MR A. Guidetti AMG. Wrote the paper: CC-S SLL A. Giacomini.","The authors have declared that no competing interests exist."
