"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0001222","plos one","2007-11-21T00:00:00Z","Ricardo Palacios; Joaquin Goni; Ivan Martinez-Forero; Jaime Iranzo; Jorge Sepulcre; Ignacio Melero; Pablo Villoslada","Department of Neurology, Clinica Universitaria de Navarra and Center for Applied Medical Research, University of Navarra, Pamplona, Spain; Department of Physics and Applied Mathematics, University of Navarra, Pamplona, Spain; Hepathology and Gene Therapy, Center for Applied Medical Research, University of Navarra, Pamplona, Spain","Conceived and designed the experiments: PV RP IM. Performed the experiments: RP. Analyzed the data: PV RP JG JI JS IM. Contributed reagents/materials/analysis tools: JG JI JS IM. Wrote the paper: PV RP IM.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0115408","plos one","2015-01-30T00:00:00Z","Holger Hetterich; Ahmad Jaber; Moritz Gehring; Adrian Curta; Fabian Bamberg; Nenad Filipovic; Johannes Rieber","Institute of Clinical Radiology, Ludwig-Maximilians-University Hospital, Munich, Germany; Department of Cardiology, Ludwig-Maximilians-University Hospital, Munich, Germany; Faculty of Mechanical Engineering, University of Kragujevac, Kragujevac, Serbia; Department of Cardiology and Intensive Care Medicine, Heart Center Munich-Bogenhausen, Munich, Germany","Conceived and designed the experiments: HH FB NF JR. Performed the experiments: HH AJ MG AC JR. Analyzed the data: HH AJ MG AC JR. Contributed reagents/materials/analysis tools: HH NF JR. Wrote the paper: HH AJ MG AC FB NF JR.","This study received funding from the Siemens AG, Healthcare Sector. Furthermore one of the authors, Johannes Rieber, was a consultant to the Siemens AG. This does not alter the authors’ adherence to PLOS ONE policies on sharing data and materials."
"10.1371/journal.pone.0069736","plos one","2013-07-29T00:00:00Z","Marinka Mravak-Stipetić; Ivan Sabol; Josip Kranjčić; Marjana Knežević; Magdalena Grce","Department of Oral Medicine, School of Dental Medicine, University of Zagreb, Zagreb, Croatia; Department of Molecular Medicine, Ruđer Bošković Institute, Zagreb, Croatia","Conceived and designed the experiments: MMS MG. Performed the experiments: MMS JK MK IS MG. Analyzed the data: IS MG MMS. Contributed reagents/materials/analysis tools: MMS IS JK MK MG. Wrote the paper: MMS MG IS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0081171","plos one","2013-11-29T00:00:00Z","Iacopo Baussano; K Miriam Elfström; Fulvio Lazzarato; Anna Gillio-Tos; Laura De Marco; Francesca Carozzi; Annarosa Del Mistro; Joakim Dillner; Silvia Franceschi; Guglielmo Ronco","International Agency for Research on Cancer, Lyon, France; Department of Medical Epidemiology & Biostatistics, Karolinska Institutet, Stockholm, Sweden; Unit of Cancer Epidemiology, Department of Medical Sciences, University of Turin, Turin, Italy; Institute for Cancer Study and Prevention (ISPO), Florence, Italy; Molecular Oncological and Diagnostic Immunology, Venetian Oncology Institute (IOV), Padova, Italy; Unit of Cancer Epidemiology, Centre for Cancer Prevention, Turin, Italy","Conceived and designed the experiments: IB SF GR JD. Performed the experiments: IB FL ME AGT LDM FC ADM. Analyzed the data: IB FL GR. Contributed reagents/materials/analysis tools: ME AGT LDM FC ADM. Wrote the manuscript: IB SF JD GR.","The authors have no conflict of interest to declare except for J. Dillner who has received research grants from Merck/SPMSD. This does not alter the authors' adherence to all the PLOS ONE policies on sharing data and materials."
"10.1371/journal.pone.0103422","plos one","2014-09-05T00:00:00Z","Bailey R House; Joan B Silk; Susan P Lambeth; Steven J Schapiro","Department of Anthropology, University of California Los Angeles, Los Angeles, California, United States of America; School of Human Evolution & Social Change, Arizona State University, Tempe, Arizona, United States of America; Michale E. Keeling Center for Comparative Medicine and Research, The University of Texas M. D. Anderson Cancer Center, Bastrop, Texas, United States of America","Conceived and designed the experiments: BH JS. Performed the experiments: BH. Analyzed the data: BH. Wrote the paper: BH JS SL SS. Conducted training on animal research methods: SL SS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0138883","plos one","2015-09-23T00:00:00Z","Dan Yan; Bin Wang; Shiqi Sun; Xia Feng; Ye Jin; Xueping Yao; Suizhong Cao; Huichen Guo","State Key Laboratory of Veterinary Etiological Biology and National Foot and Mouth Disease Reference Laboratory, Lanzhou Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Xujiaping 1, Lanzhou, Gansu 730046, China; College of Veterinary Medicine, Sichuan Agricultural University, Chengdu, Sichuan, 611130, China","Conceived and designed the experiments: SS HG. Performed the experiments: DY BW XF YJ. Analyzed the data: DY BW. Contributed reagents/materials/analysis tools: XY SC. Wrote the paper: DY HG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0035166","plos one","2012-04-13T00:00:00Z","Brendan Klick; Hiroshi Nishiura; Benjamin J Cowling","Infectious Disease Epidemiology Group, School of Public Health, Li Ka Shing Faculty of Medicine, The University of Hong Kong, Pokfulam, Hong Kong Special Administrative Region, People's Republic of China; PRESTO, Japan Science and Technology Agency, Saitama, Japan","Conceived and designed the experiments: BK BJC. Performed the experiments: BK. Analyzed the data: BK. Wrote the paper: BK HN BJC.","BJC has received study funding from MedImmune Inc., a manufacturer of influenza vaccines. The authors report no other potential conflicts of interest. This does not alter the authors' adherence to all the PLoS ONE policies on sharing data and materials."
"10.1371/journal.pone.0058079","plos one","2013-03-05T00:00:00Z","Xin Xu; Jian Wu; Yeqing Mao; Yi Zhu; Zhenghui Hu; Xianglai Xu; Yiwei Lin; Hong Chen; Xiangyi Zheng; Jie Qin; Liping Xie","Department of Urology, First Affiliated Hospital, Zhejiang University, Hangzhou, Zhejiang Province, China","Conceived and designed the experiments: LX XX JW. Performed the experiments: XX YL HC. Analyzed the data: JW YM YZ ZH. Contributed reagents/materials/analysis tools: XZ JQ LX. Wrote the paper: XX LX.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0001113","plos one","2007-10-31T00:00:00Z","Alisha K Holloway; David J Begun","Section of Evolution and Ecology, University of California at Davis, Davis, California, United States of America; Center for Population Biology, University of California at Davis, Davis, California, United States of America","Conceived and designed the experiments: DB AH. Analyzed the data: AH. Contributed reagents/materials/analysis tools: AH. Wrote the paper: AH. Other: Edited the paper: DB.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0001112","plos one","2007-10-31T00:00:00Z","Min-Hyuk Yoo; Xue-Ming Xu; Bradley A Carlson; Andrew D Patterson; Vadim N Gladyshev; Dolph L Hatfield","Molecular Biology of Selenium Section, Laboratory of Cancer Prevention, Center for Cancer Research, National Cancer Institute, National Institutes of Health, Bethesda, Maryland, United States of America; Department of Biochemistry, University of Nebraska, Lincoln, Nebraska, United States of America","Conceived and designed the experiments: XX DH MY. Performed the experiments: MY. Analyzed the data: BC XX VG DH MY AP. Contributed reagents/materials/analysis tools: BC AP. Wrote the paper: VG DH MY.","The authors have declared that no competing interests exist."
