"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0107463","plos one","2014-09-18T00:00:00Z","Xiaoming Xu; Wei Mao; Qian Chen; Qin Zhuang; Lihui Wang; Jin Dai; Haibing Wang; Zhaoquan Huang","Department of Cardiology, Zhejiang Provincial Hospital of Traditional Chinese Medicine, Hangzhou, Zhejiang, China; First College of Clinical Medicine, Zhejiang Chinese Medical University, Hangzhou, Zhejiang, China","Conceived and designed the experiments: WM XMX ZQH. Performed the experiments: XMX QC QZ LHW JD HBW. Analyzed the data: XMX QC QZ. Contributed reagents/materials/analysis tools: XMX QC QZ LHW. Contributed to the writing of the manuscript: WM XMX.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0119016","plos one","2015-03-25T00:00:00Z","Anand K Gavai; Farahaniza Supandi; Hannes Hettling; Paul Murrell; Jack A M Leunissen; Johannes H G M van Beek","Centre for Integrative Bioinformatics, VU University, Amsterdam, The Netherlands; Netherlands Consortium for Systems Biology (NCSB), Amsterdam, The Netherlands; Section Functional Genomics, Dept. Clinical Genetics, VU University Medical Center,Amsterdam, The Netherlands; Department of Statistics, The University of Auckland, Auckland, New Zealand; Laboratory of Bioinformatics, Wageningen University, Wageningen, The Netherlands; Institute of Biological Sciences, Faculty of Science, University of Malaya, Kuala Lumpur, Malaysia","Conceived and designed the experiments: AKG JHGMVB. Performed the experiments: AKG HH. Analyzed the data: FS JHGMVB. Contributed reagents/materials/analysis tools: FS AKG HH JHGMVB JAML PM. Wrote the paper: AKG HH FS JHGMVB JAML PM. Hypergraph visualization: AKG PM. Matlab tests: JHGMVB.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0004803","plos one","2009-03-11T00:00:00Z","Johan Bollen; Herbert Van de Sompel; Aric Hagberg; Luis Bettencourt; Ryan Chute; Marko A Rodriguez; Lyudmila Balakireva","Digital Library Research and Prototyping Team, Research Library, Los Alamos National Laboratory, Los Alamos, New Mexico, United States of America; Theoretical Division, Mathematical Modeling and Analysis Group, and Center for Nonlinear Studies, Los Alamos National Laboratory, Los Alamos, New Mexico, United States of America; Santa Fe Institute, Santa Fe, New Mexico, United States of America","Conceived and designed the experiments: JB. Performed the experiments: JB. Analyzed the data: JB RC. Wrote the paper: JB HVdS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0016480","plos one","2011-01-26T00:00:00Z","Ying Huang; Alexei Morozov","Unit on Behavioral Genetics, Laboratory of Molecular Pathophysiology, National Institute of Mental Health, National Institutes of Health, Bethesda, Maryland, United States of America; Department of Physiology and Pathophysiology, Shanghai Medical College, Fudan University, Shanghai, China","Conceived and designed the experiments: YH AM. Performed the experiments: YH. Analyzed the data: YH. Contributed reagents/materials/analysis tools: YH AM. Wrote the paper: YH AM.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0084911","plos one","2013-12-18T00:00:00Z","Matthias Zunhammer; Hanna Eberle; Peter Eichhammer; Volker Busch","Department of Experimental Psychology, University of Regensburg, Regensburg, Germany; Department of Psychiatry, University of Regensburg, Regensburg, Germany","Conceived and designed the experiments: MZ HE PE VB. Performed the experiments: MZ HE. Analyzed the data: MZ HE. Wrote the manuscript: MZ HE PE VB.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0050530","plos one","2012-11-21T00:00:00Z","Susie Kim; Adele Hill; Matthew L Warman; Patrick Smits","Orthopaedic Research Laboratories, Department of Orthopaedic Surgery, Boston Children's Hospital, Boston, Massachusetts, United States of America; Howard Hughes Medical Institute, Boston Children's Hospital, Boston, Massachusetts, United States of America","Conceived and designed the experiments: SK MLW PS. Performed the experiments: SK AH PS. Analyzed the data: SK PS. Wrote the paper: PS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0061893","plos one","2013-05-02T00:00:00Z","Robert Mahen; Hiroyoshi Hattori; Miyoung Lee; Pooja Sharma; Anand D Jeyasekharan; Ashok R Venkitaraman","The Medical Research Council Cancer Cell Unit, Hutchison/MRC Research Centre, Cambridge, United Kingdom","Conceived and designed the experiments: RM ADJ ARV. Performed the experiments: RM HH ML PS. Analyzed the data: RM ML ARV. Wrote the paper: RM ARV.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0050480","plos one","2012-11-27T00:00:00Z","Tomoyuki Nakagawa; Ryoji Mitsui; Akio Tani; Kentaro Sasa; Shinya Tashiro; Tomonori Iwama; Takashi Hayakawa; Keiichi Kawai","Faculty of Applied Biological Science, Gifu University, Gifu, Japan; Department of Biochemistry, Faculty of Science, Okayama University of Science, Kita-ku, Okayama, Japan; Institute of Plant Science and Resources, Okayama University, Kurashiki, Okayama, Japan; Tokai Gakuin University, Kakamigahara, Gifu, Japan","Conceived and designed the experiments: TN RM AT KK. Performed the experiments: TN RM AT KS ST TI. Analyzed the data: TN RM AT TI TH KK. Contributed reagents/materials/analysis tools: TN RM AT KK. Wrote the paper: TN RM AT.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0084863","plos one","2013-12-27T00:00:00Z","Chin-Yi Chen; Christopher S Hofmann; Bryan J Cottrell; Terence P Strobaugh Jr; George C Paoli; Ly-Huong Nguyen; Xianghe Yan; Gaylen A Uhlich","Molecular Characterization of Foodborne Pathogens Research Unit, Eastern Regional Research Center, Agricultural Research Service, United States Department of Agriculture, Wyndmoor, Pennsylvania, United States of America","Conceived and designed the experiments: CYC GAU. Performed the experiments: CYC CSH BJC TPS GCP LHN GAU. Analyzed the data: CYC CSH BJC TPS GCP LHN XY GAU. Contributed reagents/materials/analysis tools: GCP XY. Wrote the manuscript: CYC GAU. Drafted and edited the paper: CYC CSH BJC TPS GCP LHN XY GAU.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0118989","plos one","2015-02-27T00:00:00Z","Ann K Richardson; Margaret J Currie; Bridget A Robinson; Helen Morrin; Yen Phung; John F Pearson; Trevor P Anderson; John D Potter; Logan C Walker","Wayne Francis Cancer Epidemiology Research Group, School of Health Sciences, University of Canterbury, Christchurch, New Zealand; Mackenzie Cancer Research Group, University of Otago, Christchurch, New Zealand; Biostatistics and Computational Biology Unit, University of Otago, Christchurch, New Zealand; Canterbury Health Laboratories, Christchurch, New Zealand; Public Health Sciences Division, Fred Hutchinson Cancer Research Center, Seattle, United States of America; Centre for Public Health Research, Massey University, Wellington, New Zealand","Conceived and designed the experiments: AKR MJC BAR HM JFP JDP LCW. Performed the experiments: YP TPA. Analyzed the data: AKR JFP JDP LCW. Wrote the paper: AKR MJC BAR HM YP JFP TPA JDP LCW.","The authors have declared that no competing interests exist."
