"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0103789","plos one","2014-08-15T00:00:00Z","Yong-Zhong Shi; Natascha Forneris; Om P Rajora","Forest Genetics and Biotechnology Group, Department of Biology, Dalhousie University, Halifax, Nova Scotia, Canada; Faculty of Forestry and Environmental Management, University of New Brunswick, Fredericton, New Brunswick, Canada","Conceived and designed the experiments: YS OPR. Performed the experiments: YS NF. Analyzed the data: YS NF OPR. Contributed reagents/materials/analysis tools: OPR. Wrote the paper: OPR YS NF. Contributed to the conception of idea for developing microsatellite markers from microsatellite-enriched AFLP fragments, developed and optimized the protocol, developed and optimized microsatellite markers and contributed to the manuscript writing and revision: YS. Contributed to the lab work and data scoring and analysis for determining the informtaiveness, inheritance and cross-species transferability of the microsatellite markers, and to the manuscript preparation: NF. Principal Investigator of the project and contributed to the study conception, experimental design, data analysis, overall research directions and guidance, and manuscript writing and revision, and obtained funding and provided laboratory facilities: OPR.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0035684","plos one","2012-04-23T00:00:00Z","Yijun Wu; Qi Li; Xinhui Zhou; Jiren Yu; Yunchuan Mu; Stefan Munker; Chengfu Xu; Zhe Shen; Roman Müllenbach; Yan Liu; Li Li; Norbert Gretz; Derek Zieker; Jun Li; Kouichi Matsuzaki; Youming Li; Steven Dooley; Honglei Weng","Department of General Surgery, The First Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, China; Molecular Hepatology - Alcohol Associated Diseases, II, Medical Clinic Faculty of Medicine at Mannheim, University of Heidelberg, Mannheim, Germany; Department of Gynecology, The First Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, China; Department of Gastroenterology, The First Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, China; Department of Medicine II, Saarland University Hospital, Saarland University, Homburg, Germany; Medical Research Center, Medical Faculty Mannheim, University of Heidelberg, Mannheim, Germany; General, Visceral Surgery and Transplantation, University Hospital Tübingen, Tübingen, Germany; Departments of Gastroenterology and Hepatology, Kansai Medical University, Osaka, Japan","Conceived and designed the experiments: YW QL XZ SD HW. Performed the experiments: YW QL XZ Y. Liu HW SM CX ZS. Analyzed the data: YW QL XZ Y. Li HW. Contributed reagents/materials/analysis tools: YW JY YM LL NG DZ JL KM Y. Li SD HW. Wrote the paper: HW YW. Edited manuscript: RM.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0092602","plos one","2014-03-21T00:00:00Z","Vasco Manuel Nobre de Carvalho da Silva Vieira; Marcos Duarte Mateus","MARETEC, Instituto Superior Técnico, Universidade Técnica de Lisboa, Lisboa, Portugal","Conceived and designed the experiments: VV. Performed the experiments: VV. Analyzed the data: VV MDM. Contributed reagents/materials/analysis tools: VV. Wrote the paper: VV MDM.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0115298","plos one","2014-12-22T00:00:00Z","Eric Danielson; Sang H Lee","Department of Pharmacology and Toxicology, Medical College of Wisconsin, Milwaukee, Wisconsin, United States of America; Neuroscience Research Center, Medical College of Wisconsin, Milwaukee, Wisconsin, United States of America","Conceived and designed the experiments: ED SHL. Performed the experiments: ED SHL. Analyzed the data: ED SHL. Contributed reagents/materials/analysis tools: ED. Wrote the paper: ED SHL. Developed software: ED.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0103788","plos one","2014-08-04T00:00:00Z","R Hemamalini; Sunil Khare","Enzyme and Microbial Biochemistry Lab, Department of Chemistry, Indian Institute of Technology, Delhi, New Delhi, India","Conceived and designed the experiments: RH SK. Performed the experiments: RH. Analyzed the data: RH SK. Contributed reagents/materials/analysis tools: SK. Contributed to the writing of the manuscript: RH SK.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0047103","none","2012-10-16T00:00:00Z","Ran Tao; Shen Zhang; Qi Li; Haiyan Geng","Department of Psychology, Peking University, Beijing, China; Department of Psychology, University of Wisconsin-Whitewater, Whitewater, Wisconsin, United States of America","Conceived and designed the experiments: HG QL RT SZ. Performed the experiments: RT QL. Analyzed the data: RT HG SZ. Wrote the paper: SZ HG RT.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0081355","plos one","2013-12-18T00:00:00Z","Hasina Samji; Angela Cescon; Robert S Hogg; Sharada P Modur; Keri N Althoff; Kate Buchacz; Ann N Burchell; Mardge Cohen; Kelly A Gebo; M John Gill; Amy Justice; Gregory Kirk; Marina B Klein; P Todd Korthuis; Jeff Martin; Sonia Napravnik; Sean B Rourke; Timothy R Sterling; Michael J Silverberg; Stephen Deeks; Lisa P Jacobson; Ronald J Bosch; Mari M Kitahata; James J Goedert; Richard Moore; Stephen J Gange; for The North American AIDS Cohort Collaboration on Research and Design (NA-ACCORD) of IeDEA","British Columbia Centre for Excellence in HIV/AIDS, Vancouver, British Columbia, Canada; Simon Fraser University, Burnaby, British Columbia, Canada; Johns Hopkins University, Baltimore, Maryland, United States of America; Centers for Disease Control and Prevention, Atlanta, Georgia, United States of America; Ontario HIV Treatment Network, Toronto, Ontario, Canada; The Core Center, Bureau of Health Services of Cook County, Chicago, Illinois, United States of America; University of Calgary, Calgary, Alberta, Canada; Veterans Administration Connecticut Healthcare System and Yale University, West Haven, Connecticut, United States of America; McGill University Health Centre, Montreal, Quebec, Canada; Oregon Health and Science University, Portland, Oregon, United States of America; University of California San Francisco, San Francisco, California, United States of America; University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, United States of America; Vanderbilt University, Nashville, Tennessee, United States of America; Kaiser Permanente Northern California, Oakland, California, United States of America; San Francisco General Hospital, University of California San Francisco, San Francisco, California, United States of America; Harvard School of Public Health, Boston, Massachusetts, United States of America; University of Washington, Seattle, Washington, United States of America; National Cancer Institute, Rockville, Maryland, United States of America","¶ Membership for The North American AIDS Cohort Collaboration on Research and Design (NA-ACCORD) of IeDEA is provided in Appendix S1.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0058592","plos one","2013-03-07T00:00:00Z","Jung Hyun Yoon; Eun-Kyung Kim; Hee Jung Moon; Jin Young Kwak","Department of Radiology, Research Institute of Radiological Science, Yonsei University, College of Medicine, Seoul, Korea; Department of Radiology, CHA Bundang Medical Center, CHA University, School of Medicine, Seongnam, Korea","Conceived and designed the experiments: JYK. Performed the experiments: JHY. Analyzed the data: JHY. Contributed reagents/materials/analysis tools: EKK HJM. Wrote the paper: JHY.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0139174","plos one","2015-09-25T00:00:00Z","Mariasole Da Boit; Ina Mastalurova; Goda Brazaite; Niall McGovern; Keith Thompson; Stuart Robert Gray","Institute of Medical Sciences, Foresterhill, University of Aberdeen, Aberdeen, Scotland, United Kingdom","Conceived and designed the experiments: SG MDB KT. Performed the experiments: SG MDB IM NM GB KT. Analyzed the data: SG MDB IM NM GB KT. Contributed reagents/materials/analysis tools: SG KT. Wrote the paper: SG MDB IM NM GB KT.","This study received financial support from Aker Biomarine AS. This did not alter the authors' adherence to PLOS ONE policies on sharing data and materials."
"10.1371/journal.pone.0013471","plos one","2010-10-27T00:00:00Z","Thomas Chadefaux; Dirk Helbing","ETH Zurich, CLU E1, Chair of Sociology (Modeling and Simulation), Zurich, Switzerland","Conceived and designed the experiments: TC DH. Performed the experiments: TC. Analyzed the data: TC. Wrote the paper: TC DH.","The authors have declared that no competing interests exist."
