"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0100546","plos one","2014-06-20T00:00:00Z","Graham K Sheridan; Emad Moeendarbary; Mark Pickering; John J O'Connor; Keith J Murphy","Department of Physiology, Development and Neuroscience, University of Cambridge, Cambridge, United Kingdom; Hughes Hall, University of Cambridge, Cambridge, United Kingdom; School of Medicine and Medical Science, Health Sciences Centre, University College Dublin, Dublin, Ireland; UCD School of Biomolecular and Biomedical Science, Conway Institute, University College Dublin, Dublin, Ireland; Neurotherapeutics Research Group, UCD School of Biomolecular and Biomedical Science, Conway Institute, University College Dublin, Dublin, Ireland","Conceived and designed the experiments: GKS MP JJOC KJM. Performed the experiments: GKS MP. Analyzed the data: GKS EM. Contributed reagents/materials/analysis tools: JJOC KJM. Contributed to the writing of the manuscript: GKS.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0146596","plos one","2016-01-22T00:00:00Z","Bo Liu; Jin Luo; Wei Li; Xiu-Feng Long; Yu-Qin Zhang; Zhi-Gang Zeng; Yong-Qiang Tian","Key laboratory of Leather Chemistry and engineering, College of Light Industry, Textile & Food Engineering, Sichuan University, Chengdu, Sichuan, P. R. China; Department of Pharmaceutical and Biological Engineering, College of Chemical Engineering, Sichuan University, Chengdu, Sichuan, P. R. China; Institute of Medicinal Biotechnology, Chinese Academy of Medical Sciences & Peking Union Medical College, Beijing, P. R. China; Sichuan Industrial Institute of Antibiotics, Chengdu University, Chengdu, Sichuan, P. R. China","Conceived and designed the experiments: YQT BL. Performed the experiments: BL JL WL XFL ZGZ YQZ. Analyzed the data: YQT BL. Contributed reagents/materials/analysis tools: YQZ. Wrote the paper: YQT BL.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0054640","plos one","2013-01-18T00:00:00Z","Agnes E Coutinho; Jeremy K Brown; Fu Yang; David G Brownstein; Mohini Gray; Jonathan R Seckl; John S Savill; Karen E Chapman","University/British Heart Foundation Centre for Cardiovascular Research, University of Edinburgh, Edinburgh, United Kingdom; Medical Research Council Centre for Inflammation Research, University of Edinburgh, Edinburgh, United Kingdom; Mouse Pathology Core Laboratory, University of Edinburgh, Edinburgh, United Kingdom; Medical Research Council Centre for Reproductive Health, University of Edinburgh, Edinburgh, United Kingdom","Conceived and designed the experiments: AEC MG JRS JSS KEC. Performed the experiments: AEC JKB FY. Analyzed the data: AEC DGG KEC. Contributed reagents/materials/analysis tools: AEC JKB FY MG. Wrote the paper: AEC KEC.","JRS holds patents on the use of 11beta-HSD1 inhibitors in diabetes, atherosclerotic disease and age-associated cognitive impairment and has been pursuing the development of 11beta-HSD1 inhibitors in an academic setting with submitted patents comprising composition of matter. There are no further patents, products in development or marketed products to declare. This does not alter the authors' adherence to all the PLOS ONE policies on sharing data and materials."
"10.1371/journal.pone.0077595","plos one","2013-10-17T00:00:00Z","Santosh Kumar; Souvik Maiti","Proteomics and Structural Biology Unit, CSIR-Institute of Genomics and Integrative Biology, CSIR, Delhi, India; CSIR-National Chemical Laboratory, Dr. Homi Bhabha Road, CSIR, Pune, India","Conceived and designed the experiments: Souvik Maiti. Performed the experiments: Santosh Kumar. Analyzed the data: Santosh Kumar. Contributed reagents/materials/analysis tools: Santosh Kumar. Wrote the manuscript: Santosh Kumar.","""The authors have declared that no competing interests exist."""
"10.1371/journal.pone.0066099","plos one","2013-06-20T00:00:00Z","Christoph Beitzinger; Anika Bronnhuber; Kerstin Duscha; Zsuzsanna Riedl; Markus Huber-Lang; Roland Benz; György Hajós; Holger Barth","Rudolf-Virchow-Center, DFG-Research Center for Experimental Biomedicine, University of Würzburg, Würzburg, Germany; Institute of Pharmacology and Toxicology, University of Ulm Medical Center, Ulm, Germany; Institute of Organic Chemistry, Research Centre for Natural Sciences, Hungarian Academy of Sciences, Budapest, Hungary; Institute of Traumatology, Hand- and Reconstructive Surgery, University of Ulm Medical Center, Ulm, Germany; School of Engineering and Science, Jacobs University Bremen, Bremen, Germany","Conceived and designed the experiments: HB RB GH. Performed the experiments: CB AB KD ZR. Analyzed the data: HB RB GH. Contributed reagents/materials/analysis tools: HB RB GH MH-L. Wrote the paper: HB RB GH.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0146595","plos one","2016-01-19T00:00:00Z","Kevin S Saroka; David E Vares; Michael A Persinger","Behavioural Neuroscience Laboratory, Laurentian University, Sudbury, Ontario, Canada P3E 2C6; Human Studies Program, Laurentian University, Sudbury, Ontario, Canada P3E 2C6; Biomolecular Sciences Programs, Laurentian University, Sudbury, Ontario, Canada P3E 2C6","Conceived and designed the experiments: MAP KSS DEV. Performed the experiments: KSS DEV MAP. Analyzed the data: KSS DEV MAP. Contributed reagents/materials/analysis tools: MAP KSS. Wrote the paper: MAP KSS.","The authors have declared no competing interests exist."
"10.1371/journal.pone.0112023","plos one","2014-11-11T00:00:00Z","Elena Biagi; Marco Candela; Manuela Centanni; Clarissa Consolandi; Simone Rampelli; Silvia Turroni; Marco Severgnini; Clelia Peano; Alessandro Ghezzo; Maria Scurti; Stefano Salvioli; Claudio Franceschi; Patrizia Brigidi","Department of Pharmacy and Biotechnology, University of Bologna, Bologna, Italy; Institute of Biomedical Technologies - Italian National Research Council, Milan, Italy; Department of Experimental, Diagnostic and Specialty Medicine, University of Bologna, Bologna, Italy; Interdepartmental Centre “L. Galvani” (CIG), University of Bologna, Bologna, Italy","Conceived and designed the experiments: CF PB. Performed the experiments: EB M. Centanni CC CP SS AG M. Scurti. Analyzed the data: SR M. Candela M. Severgnini. Contributed reagents/materials/analysis tools: CF PB. Contributed to the writing of the manuscript: M. Candela SS EB ST.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0123537","plos one","2015-04-27T00:00:00Z","Shahadat Uddin; Arif Khan; Louise A Baur","Complex Systems Research Group, Project Management Program, University of Sydney, Sydney, New South Wales, Australia; Discipline of Paediatrics & Child Health, and Sydney School of Public Health, University of Sydney, Sydney, New South Wales, Australia","Conceived and designed the experiments: SU AK. Performed the experiments: AK. Analyzed the data: AK SU LB. Contributed reagents/materials/analysis tools: AK SU. Wrote the paper: AK SU LB.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0100548","plos one","2014-06-24T00:00:00Z","Jinghui Yang; Jianwei Liu; Jing Liu; Wenyuan Li; Xiaoying Li; Yao He; Ling Ye","Institute of Geriatrics, the General Hospital of the People's Liberation Army, Beijing, China; Beijing Key Lab of Aging and Geriatrics, the General Hospital of the People's Liberation Army, Beijing, China; Department of Epidemiology, Harvard School of Public Health, Boston, Massachusetts, United States of America; Department of Geriatric Cardiology, the General Hospital of the People's Liberation Army, Beijing, China","Conceived and designed the experiments: XYL LY YH. Performed the experiments: JWL JL. Analyzed the data: JHY WYL. Wrote the paper: JHY.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0135058","plos one","2015-08-06T00:00:00Z","Chrysanthia A Leontiou; Michael D Hadjidaniel; Petros Mina; Pavlos Antoniou; Marios Ioannides; Philippos C Patsalis","Translational Genetics Team, The Cyprus Institute of Neurology & Genetics, Nicosia, Cyprus; NIPD Genetics Ltd, Nicosia, Cyprus; The Ministry of Health, Nicosia, Cyprus","Conceived and designed the experiments: CAL MDH PCP. Performed the experiments: CAL. Analyzed the data: PM PA CAL. Wrote the paper: CAL. General supervision of the project: PCP. Provided helpful suggestions and troubleshooting: MI.","The DMRs used in this study are covered by the patent with title: Methods and Compositions for Non-invasive Prenatal Diagnosis of fetal aneuploidies, and with application number: PCT/IB2011/000217 that has been filed by PCP. The rights of the patent belong to NIPD Genetics Ltd and one of the authors [P.A.] is an employee of the company. This does not alter the authors' adherence to PLOS ONE policies on sharing data and materials."
