"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest"
"10.1371/journal.pone.0069857","plos one","2013-07-26T00:00:00Z","Dan Xing; XinLong Ma; JianXiong Ma; Jie Wang; Yang Chen; Yang Yang","Department of Orthopaedics Institute, Tianjin Hospital, Tianjin, China; Department of Orthopaedics, Tianjin Medical University General Hospital, Tianjin, China; Department of Orthopaedics, Tianjin Gongan Hospital, Tianjin, China","Conceived and designed the experiments: DX XM. Performed the experiments: DX JW JM. Analyzed the data: YC YY. Contributed reagents/materials/analysis tools: DX JW. Wrote the paper: DX XM.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0127761","plos one","2015-05-28T00:00:00Z","Ashham Mansur; Benjamin Liese; Maximilian Steinau; Michael Ghadimi; Ingo Bergmann; Mladen Tzvetkov; Aron Frederik Popov; Tim Beissbarth; Martin Bauer; José Hinz","Department of Anesthesiology, University Medical Center, Georg August University, Goettingen, Germany; Department of General and Visceral Surgery, University Medical Center, Georg August University, Goettingen, Germany; Institute of Clinical Pharmacology, University Medical Center, Georg August University, Goettingen, Germany; Department of Cardiothoracic Transplantation & Mechanical Support, Royal Brompton and Harefield Hospital, Harefield, London, United Kingdom; Department of Medical Statistics, University Medical Center, Georg August University, Goettingen, Germany","Conceived and designed the experiments: AM BL MS TB MB JH. Performed the experiments: BL MS MZ. Analyzed the data: AM BL MS IB AFP MG MT TB MB JH. Contributed reagents/materials/analysis tools: AM BL MS IB AFP MG MT TB MB JH. Wrote the paper: AM BL MS IB AFP MG MT TB MB JH.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0046978","none","2012-10-12T00:00:00Z","Peter P Pott; Markus L R Schwarz; Ralf Gundling; Kai Nowak; Peter Hohenberger; Eric D Roessner","Laboratory for Biomechanics and Experimental Orthopaedics, Orthopaedic and Trauma Surgery Centre, University Medical Centre Mannheim (OUZ), Heidelberg University, Mannheim, Germany; Division of Surgical Oncology and Thoracic Surgery, Department of Surgery, University Medical Centre Mannheim, Heidelberg University, Mannheim, Germany","Conceived and designed the experiments: ER PP MS. Performed the experiments: RG PP. Analyzed the data: KN ER PP MS PH. Contributed reagents/materials/analysis tools: ER PH. Wrote the paper: PP ER RG. Proofread the manuscript: PH MS RG.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0069856","plos one","2013-08-21T00:00:00Z","Jie Zhu; Xiaolu Feng; Jingyu Lou; Weidong Li; Sheng Li; Hongxin Zhu; Lun Yang; Aiping Zhang; Lin He; Can Li","Bio-X Institutes, Key Laboratory for the Genetics of Developmental and Neuropsychiatric Disorders (Ministry of Education), Shanghai Jiao Tong University, Shanghai, China","Conceived and designed the experiments: JZ XF. Performed the experiments: JZ XF JL. Analyzed the data: JZ XF JL. Contributed reagents/materials/analysis tools: JZ XF. Wrote the paper: JZ WL SL HZ LY AZ. Directed the manuscript: LH CL.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0035566","plos one","2012-04-26T00:00:00Z","John Koren; Yoshinari Miyata; Janine Kiray; John C O'Leary; Lana Nguyen; Jianping Guo; Laura J Blair; Xiokai Li; Umesh K Jinwal; Jin Q Cheng; Jason E Gestwicki; Chad A Dickey","Department of Molecular Medicine, USF Health Byrd Alzheimer's Institute, College of Medicine, University of South Florida, Tampa, Florida, United States of America; Departments of Pathology and Biological Chemistry, Life Sciences Institute, University of Michigan, Ann Arbor, Michigan, United States of America; Department of Molecular Oncology, H. Lee Moffitt Cancer Center and Research Institute, Tampa, Florida, United States of America; College of Pharmacy, University of South Florida, Tampa, Florida, United States of America","Conceived and designed the experiments: CAD JEG J. Koren YM JQC. Performed the experiments: J. Koren YM J. Kiray JCO LN JG LJB XKL UKJ. Analyzed the data: J. Koren JCO CAD. Contributed reagents/materials/analysis tools: JEG YM JQC JG. Wrote the paper: J. Koren CAD.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0081235","plos one","2013-12-05T00:00:00Z","Esther F Gijsbers; K Anton Feenstra; Ad C van Nuenen; Marjon Navis; Jaap Heringa; Hanneke Schuitemaker; Neeltje A Kootstra","Department of Experimental Immunology, Sanquin Research, Landsteiner Laboratory, and Center for Infectious Diseases and Immunity Amsterdam (CINIMA), Academic Medical Center, University of Amsterdam, Amsterdam, The Netherlands; Centre for Integrative Bioinformatics (IBIVU) and Amsterdam Institute for Molecules, Medicines and Systems (AIMMS), VU University, Amsterdam, The Netherlands; Netherlands Bioinformatics Centre (NBIC), Nijmegen, The Netherlands","Conceived and designed the experiments: EFG MN HS NAK. Performed the experiments: EFG KAF ACvN MN. Analyzed the data: EFG KAF HS NAK. Contributed reagents/materials/analysis tools: KAF JH. Wrote the paper: EFG KAF NAK.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0092468","plos one","2014-03-21T00:00:00Z","May E Montasser; Lawrence C Shimmin; Dongfeng Gu; Jing Chen; Charles Gu; Tanika N Kelly; Cashell E Jaquish; Treva K Rice; Dabeeru C Rao; Jie Cao; Jichun Chen; De-Pei Liu; Paul K Whelton; Lotuce Lee Hamm; Jiang He; James E Hixson","Human Genetics Center, School of Public Health, University of Texas Health Science Center at Houston, Houston, Texas, United States of America; Cardiovascular Institute and Fu Wai Hospital, Chinese Academy of Medical Sciences, Beijing, China; Tulane University School of Medicine, New Orleans, Louisiana, United States of America; Washington University in School of Medicine, St. Louis, Missouri, United States of America; Tulane University School of Public Health and Tropical Medicine, New Orleans, Louisiana, United States of America; National Heart, Lung and Blood Institute, National Institute of Health, Bethesda, Maryland, United States of America; National Laboratory of Medical Molecular Biology, Institute of Basic Medical Sciences, Chinese Academy of Medical Sciences, Beijing, China","Conceived and designed the experiments: DG Jing Chen CG TNK CEJ TR DCR Jie Cao Jichun Chen DPL PW LLH JH JEH. Performed the experiments: LCS DG Jing Chen CG TNK TR DCR Jie Cao Jichun Chen JH JEH. Analyzed the data: MEM. Wrote the paper: MEM LCS TR PW LLH JEH.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0139051","plos one","2015-09-25T00:00:00Z","Juliana Marcolino-Gomes; Fabiana Aparecida Rodrigues; Renata Fuganti-Pagliarini; Thiago Jonas Nakayama; Rafaela Ribeiro Reis; Jose Renato Bouças Farias; Frank G Harmon; Hugo Bruno Correa Molinari; Mayla Daiane Correa Molinari; Alexandre Nepomuceno","Embrapa Soybean, Brazilian Agricultural Research Corporation, Londrina, Paraná, Brazil; Department of Biology, State University of Londrina, Londrina, Paraná, Brazil; Department of Crop Science, Federal University of Viçosa, Viçosa, Minas Gerais, Brazil; Plant Gene Expression Center, ARS/USDA, Albany, California, United States of America; Department of Plant and Microbial Biology, University of California-Berkeley, Berkeley, California, United States of America; Embrapa Agroenergy, Brazilian Agricultural Research Corporation, Brasília, Brazil","Conceived and designed the experiments: JMG FGH ALN. Performed the experiments: JMG TJN RRR. Analyzed the data: JMG TJN FGH ALN. Contributed reagents/materials/analysis tools: JRBF. Wrote the paper: JMG FGH RFP FAR ALN HBCM MDCM.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0115160","plos one","2014-12-31T00:00:00Z","Mirosław Ratkiewicz; Maciej Matosiuk; Alexander P Saveljev; Vadim Sidorovich; Janis Ozolins; Peep Männil; Linas Balciauskas; Ilpo Kojola; Henryk Okarma; Rafał Kowalczyk; Krzysztof Schmidt","Institute of Biology, University of Białystok, Białystok, Poland; B. M. Zhitkov Russian Research Institute of Game Management and Fur Farming, Russian Academy of Sciences, Kirov, Russia; Centre for Biological Resources (former Institute of Zoology) of National Academy of Sciences, Minsk, Belarus; Latvian State Forest Research Institute “Silava”, Salaspils, Latvia; Estonian Environment Agency, Tartu, Estonia; Nature Research Centre, Vilnius, Lithuania; Finnish Game and Fisheries Research Institute, Oulu Game and Fisheries Research, University of Oulu, Finland; Institute of Nature Conservation, Polish Academy of Sciences, Kraków, Poland; Mammal Research Institute, Polish Academy of Sciences, Białowieża, Poland","Conceived and designed the experiments: MR KS RK. Performed the experiments: MR MM APS VS JO PM LB IK HO KS. Analyzed the data: MR MM KS. Contributed reagents/materials/analysis tools: APS VS JO PM LB IK HO KS RK. Wrote the paper: KS MR MM.","The authors have declared that no competing interests exist."
"10.1371/journal.pone.0035564","plos one","2012-04-27T00:00:00Z","Nicholas G Reich; Jessica A Myers; Daniel Obeng; Aaron M Milstone; Trish M Perl","Division of Biostatistics and Epidemiology, University of Massachusetts, Amherst, Massachusetts, United States of America; Division of Pharmacoepidemiology and Pharmacoeconomics, Brigham and Women’s Hospital, Boston, Massachusetts, United States of America; Department of Biostatistics, Johns Hopkins Bloomberg School of Public Health, Baltimore, Maryland, United States of America; Department of Pediatrics, Division of Pediatric Infectious Diseases, Johns Hopkins University School of Medicine, Baltimore, Maryland, United States of America; Department of Medicine, Division of Infectious Diseases, Johns Hopkins University School of Medicine, Baltimore, Maryland, United States of America","Conceived and designed the experiments: NGR JAM DO AMM TMP. Performed the experiments: NGR JAM DO. Analyzed the data: NGR JAM DO. Wrote the paper: NGR JAM.","This study was partly funded by Sage Products, Inc. There are no patents, products in development or marketed products to declare. This does not alter the authors’ adherence to all the PLoS ONE policies on sharing data and materials."
